"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36","COL37","COL38","COL39","COL40","COL41","COL42","COL43","COL44","COL45","COL46","COL47","COL48","COL49","COL50","COL51","COL52","COL53","COL54","COL55","COL56","COL57","COL58","COL59","COL60","COL61","COL62","COL63","COL64","COL65","COL66","COL67","COL68","COL69","COL70","COL71","COL72","COL73","COL74","COL75","COL76","COL77","COL78","COL79","COL80","COL81","COL82","COL83","COL84","COL85","COL86","COL87","COL88","COL89","COL90","COL91","COL92","COL93","COL94","COL95","COL96","COL97","COL98","COL99","COL100","COL101","COL102","COL103","COL104","COL105","COL106","COL107","COL108","COL109","COL110","COL111","COL112","COL113","COL114","COL115","COL116","COL117","COL118","COL119","COL120","COL121","COL122","COL123","COL124","COL125","COL126","COL127","COL128","COL129","COL130","COL131","COL132","COL133","COL134","COL135","COL136","COL137","COL138","COL139","COL140","COL141","COL142","COL143","COL144","COL145","COL146","COL147"
"59152892",715.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,710.00,715.00,10.00,710.00,715.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,710.00,715.00,535.00,265.00,135.00,10.00,25.00,35.00,0.00,0.00,35.00,0.00,10.00,20.00,10.00,180.00,360.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,355.00,365.00,0.00,355.00,365.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.00,365.00,275.00,140.00,65.00,0.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00,15.00,0.00,90.00,355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.00,355.00,0.00,355.00,355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.00,355.00,265.00,125.00,70.00,0.00,20.00,15.00,0.00,0.00,15.00,0.00,0.00,10.00,0.00,90.00
"59152893",640.00,30.00,25.00,30.00,0.00,0.00,0.00,0.00,610.00,640.00,10.00,635.00,640.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,35.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,605.00,645.00,390.00,85.00,170.00,0.00,35.00,0.00,25.00,10.00,10.00,10.00,0.00,0.00,35.00,255.00,330.00,10.00,10.00,15.00,0.00,0.00,0.00,0.00,315.00,330.00,0.00,325.00,330.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.00,325.00,210.00,40.00,90.00,0.00,10.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,25.00,120.00,310.00,20.00,15.00,15.00,0.00,0.00,0.00,0.00,295.00,310.00,0.00,310.00,315.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,290.00,310.00,180.00,40.00,75.00,0.00,25.00,0.00,0.00,10.00,10.00,10.00,0.00,0.00,10.00,135.00
"59152894",445.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,445.00,445.00,0.00,445.00,445.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,440.00,445.00,250.00,25.00,145.00,20.00,0.00,0.00,0.00,50.00,0.00,0.00,10.00,0.00,10.00,190.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,205.00,205.00,0.00,205.00,205.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,195.00,200.00,110.00,10.00,70.00,10.00,0.00,0.00,0.00,20.00,0.00,0.00,10.00,0.00,10.00,90.00,245.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,245.00,0.00,240.00,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,240.00,140.00,25.00,75.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,105.00
"59152895",1320.00,20.00,15.00,20.00,0.00,0.00,0.00,0.00,1300.00,1320.00,15.00,1305.00,1320.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,15.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1305.00,1320.00,900.00,140.00,310.00,80.00,60.00,55.00,25.00,15.00,10.00,145.00,15.00,15.00,35.00,420.00,595.00,15.00,20.00,10.00,0.00,0.00,0.00,0.00,575.00,595.00,10.00,580.00,590.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,10.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,580.00,595.00,405.00,80.00,145.00,30.00,20.00,20.00,20.00,0.00,10.00,65.00,10.00,0.00,15.00,185.00,730.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,720.00,725.00,0.00,725.00,730.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,720.00,725.00,495.00,60.00,165.00,55.00,45.00,35.00,0.00,10.00,10.00,85.00,10.00,15.00,20.00,230.00
"59152896",635.00,10.00,10.00,0.00,10.00,0.00,0.00,0.00,620.00,635.00,0.00,635.00,635.00,10.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,620.00,635.00,415.00,190.00,95.00,10.00,40.00,0.00,10.00,10.00,65.00,0.00,0.00,0.00,10.00,215.00,325.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,325.00,325.00,0.00,325.00,325.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,325.00,325.00,220.00,95.00,30.00,0.00,25.00,0.00,10.00,10.00,40.00,0.00,0.00,0.00,15.00,105.00,305.00,10.00,10.00,0.00,10.00,0.00,0.00,0.00,295.00,305.00,0.00,310.00,310.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,295.00,305.00,200.00,95.00,65.00,0.00,20.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,105.00
"59152897",930.00,75.00,75.00,25.00,45.00,0.00,0.00,0.00,855.00,930.00,35.00,895.00,930.00,30.00,25.00,15.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,40.00,45.00,25.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,860.00,930.00,550.00,145.00,135.00,40.00,105.00,25.00,0.00,30.00,25.00,25.00,0.00,0.00,20.00,380.00,450.00,40.00,35.00,10.00,25.00,0.00,10.00,0.00,410.00,455.00,15.00,435.00,450.00,10.00,10.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,25.00,25.00,15.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,415.00,450.00,255.00,75.00,65.00,20.00,45.00,10.00,0.00,20.00,10.00,10.00,0.00,0.00,0.00,200.00,480.00,40.00,35.00,15.00,20.00,0.00,0.00,0.00,440.00,475.00,20.00,460.00,480.00,20.00,20.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,15.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,445.00,480.00,295.00,70.00,70.00,25.00,65.00,10.00,0.00,15.00,15.00,15.00,0.00,0.00,15.00,185.00
"59152898",950.00,45.00,40.00,25.00,15.00,0.00,0.00,10.00,905.00,955.00,15.00,940.00,955.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,40.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,905.00,955.00,550.00,90.00,200.00,10.00,35.00,30.00,65.00,10.00,15.00,65.00,0.00,0.00,20.00,405.00,460.00,20.00,15.00,0.00,10.00,0.00,0.00,0.00,445.00,465.00,0.00,460.00,460.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,450.00,460.00,270.00,45.00,100.00,0.00,20.00,10.00,35.00,0.00,10.00,25.00,0.00,0.00,10.00,195.00,490.00,25.00,25.00,20.00,10.00,0.00,0.00,10.00,460.00,490.00,10.00,480.00,495.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,30.00,20.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,460.00,495.00,280.00,40.00,95.00,10.00,15.00,20.00,30.00,10.00,10.00,40.00,0.00,0.00,15.00,210.00
"59152899",510.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,500.00,510.00,0.00,505.00,510.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00,515.00,330.00,30.00,220.00,0.00,10.00,0.00,0.00,0.00,0.00,30.00,10.00,15.00,0.00,185.00,260.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,255.00,260.00,10.00,260.00,265.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,265.00,155.00,10.00,100.00,0.00,10.00,10.00,0.00,0.00,0.00,20.00,0.00,10.00,10.00,110.00,245.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,245.00,245.00,0.00,245.00,245.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,245.00,245.00,170.00,20.00,120.00,0.00,10.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,0.00,75.00
"59152900",410.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,410.00,410.00,0.00,410.00,405.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,410.00,410.00,255.00,35.00,135.00,0.00,20.00,40.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,155.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225.00,220.00,0.00,220.00,220.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,220.00,220.00,135.00,15.00,80.00,0.00,20.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.00,185.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,190.00,185.00,0.00,190.00,190.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,190.00,185.00,110.00,15.00,60.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,75.00
"59152901",510.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,510.00,510.00,0.00,515.00,510.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,510.00,510.00,410.00,70.00,190.00,0.00,10.00,45.00,20.00,30.00,0.00,10.00,25.00,10.00,15.00,100.00,260.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,260.00,255.00,0.00,255.00,255.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,260.00,255.00,210.00,40.00,90.00,0.00,0.00,25.00,0.00,20.00,0.00,0.00,15.00,0.00,10.00,50.00,255.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,250.00,0.00,250.00,255.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,255.00,200.00,30.00,95.00,0.00,0.00,25.00,15.00,10.00,0.00,0.00,10.00,0.00,0.00,50.00
"59152902",715.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,710.00,715.00,0.00,715.00,715.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,695.00,715.00,440.00,110.00,160.00,10.00,55.00,10.00,0.00,10.00,45.00,30.00,0.00,0.00,15.00,275.00,330.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,330.00,330.00,0.00,325.00,330.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,325.00,330.00,210.00,45.00,95.00,10.00,15.00,0.00,0.00,10.00,20.00,10.00,0.00,0.00,10.00,115.00,385.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,385.00,390.00,0.00,390.00,385.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,370.00,390.00,230.00,60.00,70.00,0.00,40.00,0.00,0.00,0.00,30.00,20.00,0.00,0.00,10.00,160.00
"59152903",545.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,540.00,545.00,0.00,545.00,545.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,545.00,545.00,340.00,95.00,180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.00,210.00,270.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.00,270.00,0.00,270.00,270.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,275.00,275.00,165.00,50.00,85.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,100.00,275.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.00,275.00,0.00,275.00,275.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,275.00,275.00,170.00,40.00,90.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,105.00
"59152904",585.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,580.00,580.00,0.00,580.00,580.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,575.00,580.00,395.00,110.00,195.00,10.00,15.00,0.00,0.00,0.00,10.00,15.00,30.00,0.00,0.00,190.00,310.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.00,315.00,0.00,310.00,315.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,305.00,315.00,200.00,70.00,90.00,0.00,10.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,110.00,270.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.00,265.00,0.00,270.00,265.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.00,270.00,190.00,45.00,105.00,10.00,10.00,0.00,0.00,0.00,0.00,10.00,15.00,0.00,0.00,80.00
"59152905",515.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,510.00,515.00,0.00,510.00,510.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505.00,515.00,405.00,35.00,265.00,0.00,0.00,0.00,0.00,10.00,30.00,25.00,0.00,10.00,20.00,115.00,260.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,260.00,10.00,260.00,260.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,260.00,260.00,205.00,10.00,135.00,0.00,0.00,0.00,0.00,10.00,20.00,15.00,10.00,10.00,15.00,55.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,255.00,0.00,250.00,255.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,245.00,255.00,195.00,30.00,135.00,0.00,0.00,0.00,0.00,0.00,10.00,15.00,0.00,0.00,10.00,55.00
"59152906",775.00,25.00,20.00,25.00,0.00,0.00,0.00,0.00,755.00,775.00,10.00,770.00,780.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,25.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,750.00,780.00,420.00,40.00,265.00,0.00,0.00,25.00,0.00,15.00,20.00,25.00,30.00,0.00,0.00,360.00,385.00,15.00,15.00,15.00,0.00,0.00,0.00,0.00,370.00,385.00,10.00,375.00,385.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,15.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,370.00,385.00,185.00,20.00,110.00,0.00,0.00,10.00,0.00,15.00,20.00,15.00,15.00,0.00,0.00,195.00,395.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,385.00,395.00,0.00,390.00,390.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,380.00,395.00,230.00,20.00,165.00,0.00,0.00,15.00,0.00,10.00,10.00,10.00,15.00,0.00,0.00,160.00
"59152907",475.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,465.00,470.00,0.00,470.00,470.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,460.00,470.00,260.00,45.00,185.00,0.00,0.00,10.00,0.00,10.00,0.00,10.00,0.00,10.00,0.00,210.00,245.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,240.00,245.00,0.00,245.00,245.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,245.00,130.00,30.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.00,230.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,230.00,230.00,0.00,230.00,230.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,220.00,230.00,130.00,15.00,85.00,0.00,0.00,10.00,0.00,10.00,0.00,10.00,0.00,10.00,0.00,100.00
"59152908",505.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,500.00,505.00,0.00,505.00,505.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00,505.00,380.00,125.00,205.00,0.00,30.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,10.00,120.00,255.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,255.00,0.00,255.00,255.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,255.00,190.00,50.00,115.00,0.00,15.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,10.00,65.00,250.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,245.00,250.00,0.00,250.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,245.00,250.00,195.00,70.00,90.00,0.00,15.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,10.00,55.00
"59152909",520.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,515.00,520.00,0.00,520.00,520.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,515.00,520.00,350.00,55.00,145.00,10.00,95.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,170.00,290.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,285.00,290.00,0.00,290.00,285.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,280.00,290.00,170.00,20.00,70.00,0.00,50.00,15.00,0.00,10.00,0.00,0.00,0.00,0.00,10.00,120.00,235.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,230.00,230.00,0.00,235.00,235.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225.00,230.00,180.00,35.00,75.00,0.00,50.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,55.00
"59152910",485.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,470.00,480.00,0.00,485.00,485.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,475.00,480.00,380.00,50.00,145.00,0.00,160.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,15.00,100.00,265.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,255.00,270.00,0.00,265.00,265.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,260.00,270.00,200.00,20.00,80.00,0.00,90.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,10.00,65.00,215.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,220.00,215.00,0.00,220.00,215.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,220.00,215.00,185.00,30.00,70.00,0.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,30.00
"59152911",785.00,40.00,30.00,30.00,10.00,0.00,10.00,0.00,745.00,785.00,10.00,775.00,785.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,35.00,30.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,750.00,780.00,385.00,30.00,85.00,60.00,105.00,45.00,10.00,15.00,30.00,10.00,0.00,0.00,10.00,400.00,395.00,20.00,15.00,10.00,10.00,0.00,0.00,0.00,375.00,400.00,0.00,395.00,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,375.00,400.00,180.00,15.00,45.00,20.00,45.00,20.00,0.00,10.00,15.00,0.00,0.00,0.00,10.00,220.00,385.00,15.00,10.00,15.00,0.00,0.00,10.00,0.00,370.00,385.00,10.00,380.00,385.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,375.00,390.00,210.00,15.00,40.00,40.00,55.00,25.00,0.00,10.00,15.00,10.00,0.00,0.00,10.00,180.00
"59152912",395.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,395.00,395.00,0.00,395.00,395.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,395.00,395.00,300.00,80.00,145.00,0.00,55.00,15.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,90.00,190.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,190.00,185.00,0.00,190.00,185.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,190.00,190.00,145.00,30.00,65.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,205.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,205.00,205.00,0.00,205.00,210.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,210.00,205.00,160.00,50.00,85.00,0.00,10.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00
"59152913",735.00,15.00,15.00,0.00,15.00,0.00,0.00,0.00,720.00,735.00,0.00,730.00,735.00,15.00,15.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,715.00,735.00,575.00,150.00,280.00,0.00,20.00,0.00,0.00,60.00,0.00,10.00,15.00,0.00,45.00,165.00,355.00,10.00,10.00,0.00,10.00,0.00,0.00,0.00,340.00,350.00,10.00,350.00,355.00,10.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,335.00,355.00,270.00,75.00,120.00,0.00,0.00,0.00,0.00,40.00,0.00,0.00,10.00,0.00,25.00,80.00,385.00,10.00,10.00,0.00,10.00,0.00,0.00,0.00,380.00,385.00,0.00,385.00,385.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,380.00,385.00,300.00,70.00,165.00,0.00,10.00,0.00,0.00,20.00,0.00,10.00,10.00,0.00,15.00,85.00
