"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18"
"59153324",195.00,120.00,0.00,80.00,0.00,0.00,75.00,0.00,0.00,0.00,195.00,40.00,60.00,40.00,40.00,15.00,520.00,2.70
"59153325",140.00,90.00,0.00,55.00,5.00,0.00,45.00,0.00,0.00,0.00,145.00,25.00,45.00,25.00,20.00,25.00,410.00,2.90
"59153326",175.00,125.00,0.00,45.00,0.00,0.00,50.00,0.00,0.00,0.00,175.00,30.00,45.00,30.00,40.00,25.00,525.00,3.00
"59153327",510.00,0.00,250.00,260.00,0.00,40.00,0.00,220.00,0.00,0.00,510.00,200.00,190.00,70.00,35.00,10.00,995.00,2.00
"59153328",305.00,0.00,305.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,305.00,150.00,100.00,35.00,10.00,5.00,525.00,1.70
"59153329",420.00,0.00,385.00,35.00,5.00,15.00,0.00,15.00,0.00,0.00,420.00,250.00,150.00,15.00,0.00,0.00,615.00,1.50
"59153330",295.00,0.00,280.00,15.00,0.00,0.00,0.00,10.00,0.00,0.00,295.00,155.00,85.00,25.00,20.00,0.00,505.00,1.70
"59153331",190.00,50.00,85.00,60.00,0.00,15.00,20.00,20.00,0.00,0.00,195.00,80.00,65.00,20.00,20.00,5.00,375.00,2.00
"59153332",475.00,0.00,415.00,60.00,0.00,5.00,5.00,50.00,0.00,0.00,480.00,300.00,140.00,20.00,15.00,5.00,710.00,1.50
"59153333",325.00,50.00,55.00,225.00,65.00,0.00,30.00,120.00,0.00,0.00,325.00,125.00,135.00,25.00,30.00,5.00,630.00,2.00
"59153334",125.00,95.00,0.00,30.00,0.00,0.00,25.00,0.00,0.00,0.00,120.00,10.00,30.00,30.00,35.00,15.00,390.00,3.10
"59153342",425.00,280.00,0.00,140.00,0.00,55.00,5.00,85.00,0.00,0.00,425.00,55.00,115.00,130.00,75.00,50.00,1250.00,2.90
"59153343",135.00,0.00,0.00,135.00,0.00,0.00,0.00,140.00,0.00,0.00,135.00,70.00,40.00,15.00,10.00,5.00,250.00,1.90
"59153344",540.00,225.00,0.00,315.00,5.00,95.00,25.00,195.00,0.00,0.00,540.00,200.00,125.00,85.00,100.00,30.00,1265.00,2.30
"59153345",735.00,0.00,0.00,740.00,0.00,20.00,0.00,720.00,0.00,0.00,740.00,240.00,255.00,145.00,70.00,35.00,1640.00,2.20
"59153347",525.00,320.00,0.00,50.00,0.00,0.00,45.00,0.00,0.00,155.00,525.00,110.00,215.00,65.00,95.00,35.00,1310.00,2.50
"59153350",1610.00,5.00,155.00,1445.00,5.00,420.00,0.00,1025.00,0.00,0.00,1605.00,500.00,470.00,320.00,215.00,100.00,3795.00,2.40
"59153351",595.00,80.00,0.00,515.00,5.00,105.00,40.00,370.00,0.00,0.00,595.00,235.00,185.00,75.00,55.00,40.00,1280.00,2.20
"59153352",520.00,100.00,165.00,250.00,5.00,240.00,5.00,0.00,0.00,0.00,520.00,185.00,175.00,70.00,55.00,35.00,1170.00,2.20
"59153353",1005.00,0.00,380.00,620.00,0.00,75.00,5.00,545.00,0.00,0.00,1005.00,305.00,395.00,190.00,90.00,20.00,2150.00,2.10
"59153354",495.00,0.00,425.00,75.00,0.00,70.00,0.00,0.00,0.00,0.00,495.00,190.00,155.00,75.00,60.00,10.00,1045.00,2.10
"59153355",865.00,0.00,585.00,285.00,0.00,0.00,0.00,285.00,0.00,0.00,870.00,255.00,350.00,160.00,70.00,30.00,1885.00,2.20
"59153358",405.00,325.00,0.00,75.00,0.00,0.00,75.00,0.00,0.00,0.00,400.00,55.00,120.00,70.00,115.00,45.00,1200.00,3.00
"59153359",370.00,275.00,0.00,95.00,0.00,0.00,95.00,5.00,0.00,0.00,370.00,45.00,125.00,65.00,100.00,40.00,1085.00,2.90
"59153361",640.00,5.00,0.00,640.00,0.00,0.00,0.00,635.00,0.00,0.00,640.00,200.00,185.00,115.00,70.00,65.00,1580.00,2.50
"59153362",835.00,0.00,0.00,830.00,0.00,0.00,0.00,830.00,0.00,0.00,835.00,265.00,250.00,135.00,105.00,70.00,1985.00,2.40
"59153363",2150.00,80.00,865.00,1205.00,0.00,270.00,10.00,920.00,0.00,0.00,2150.00,715.00,875.00,315.00,185.00,55.00,4440.00,2.10
"59153367",365.00,75.00,0.00,290.00,5.00,85.00,140.00,55.00,0.00,0.00,365.00,40.00,65.00,70.00,80.00,105.00,1350.00,3.70
"59153369",605.00,0.00,0.00,430.00,0.00,250.00,0.00,185.00,0.00,175.00,610.00,200.00,230.00,90.00,65.00,20.00,1305.00,2.10
"59153370",590.00,0.00,430.00,165.00,0.00,0.00,0.00,155.00,0.00,0.00,590.00,360.00,220.00,10.00,0.00,0.00,845.00,1.40
"59153371",585.00,0.00,420.00,160.00,0.00,0.00,5.00,160.00,0.00,0.00,585.00,335.00,195.00,40.00,10.00,0.00,900.00,1.60
"59153372",680.00,0.00,390.00,290.00,0.00,10.00,0.00,285.00,0.00,0.00,680.00,425.00,225.00,25.00,0.00,5.00,970.00,1.40
"59153373",765.00,0.00,650.00,110.00,0.00,5.00,0.00,115.00,0.00,0.00,765.00,470.00,255.00,25.00,15.00,0.00,1110.00,1.50
"59153375",610.00,315.00,0.00,180.00,0.00,0.00,50.00,135.00,0.00,110.00,610.00,200.00,205.00,80.00,80.00,45.00,1445.00,2.30
"59153376",150.00,45.00,0.00,110.00,0.00,85.00,25.00,0.00,0.00,0.00,155.00,20.00,30.00,25.00,40.00,40.00,515.00,3.30
"59153378",600.00,25.00,105.00,475.00,30.00,365.00,15.00,60.00,0.00,0.00,605.00,135.00,210.00,120.00,90.00,40.00,1525.00,2.50
"59153380",590.00,50.00,0.00,535.00,10.00,70.00,20.00,435.00,0.00,0.00,585.00,290.00,165.00,75.00,40.00,20.00,1100.00,1.90
"59153381",2205.00,0.00,1875.00,330.00,0.00,0.00,0.00,330.00,0.00,0.00,2210.00,1040.00,735.00,285.00,120.00,30.00,4000.00,1.80
"59153382",540.00,80.00,0.00,460.00,0.00,160.00,40.00,255.00,0.00,0.00,540.00,105.00,165.00,135.00,95.00,30.00,1425.00,2.60
"59153383",635.00,0.00,635.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,635.00,260.00,215.00,105.00,50.00,10.00,1240.00,2.00
"59153385",500.00,0.00,155.00,345.00,0.00,40.00,10.00,290.00,0.00,0.00,500.00,175.00,180.00,90.00,45.00,15.00,1055.00,2.10
"59153386",655.00,15.00,215.00,420.00,0.00,0.00,35.00,385.00,0.00,0.00,655.00,315.00,175.00,70.00,55.00,30.00,1300.00,2.00
"59153388",510.00,10.00,0.00,500.00,0.00,190.00,30.00,275.00,0.00,0.00,510.00,135.00,155.00,80.00,60.00,80.00,1385.00,2.70
"59153389",605.00,15.00,0.00,600.00,0.00,85.00,90.00,415.00,0.00,0.00,610.00,100.00,135.00,100.00,105.00,175.00,2195.00,3.60
"59153390",600.00,25.00,0.00,575.00,40.00,230.00,45.00,265.00,0.00,0.00,600.00,185.00,180.00,105.00,60.00,70.00,1485.00,2.50
"59153391",550.00,80.00,0.00,470.00,5.00,0.00,100.00,365.00,0.00,0.00,550.00,255.00,115.00,55.00,55.00,70.00,1285.00,2.40
"59153394",880.00,5.00,820.00,50.00,0.00,0.00,0.00,50.00,0.00,0.00,880.00,540.00,275.00,40.00,20.00,0.00,1300.00,1.50
"59153397",1165.00,55.00,310.00,800.00,5.00,180.00,20.00,595.00,0.00,0.00,1165.00,410.00,320.00,230.00,160.00,45.00,2620.00,2.20
"59153398",710.00,0.00,0.00,705.00,0.00,15.00,0.00,690.00,0.00,0.00,710.00,220.00,245.00,150.00,60.00,30.00,1560.00,2.20
"59153400",580.00,5.00,530.00,45.00,0.00,0.00,0.00,45.00,0.00,0.00,585.00,325.00,220.00,35.00,5.00,0.00,885.00,1.50
"59153401",530.00,450.00,0.00,75.00,10.00,0.00,45.00,10.00,0.00,0.00,530.00,120.00,240.00,65.00,70.00,35.00,1265.00,2.40
"59153402",610.00,0.00,605.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,605.00,305.00,185.00,75.00,35.00,5.00,1065.00,1.80
"59153403",450.00,0.00,0.00,445.00,120.00,325.00,0.00,0.00,0.00,0.00,445.00,155.00,170.00,50.00,50.00,25.00,960.00,2.20
"59153406",310.00,110.00,0.00,200.00,0.00,30.00,20.00,150.00,0.00,0.00,305.00,115.00,110.00,40.00,30.00,15.00,655.00,2.10
"59153407",170.00,140.00,0.00,30.00,0.00,0.00,35.00,0.00,0.00,0.00,170.00,30.00,55.00,30.00,30.00,25.00,495.00,2.80
"59153408",645.00,0.00,640.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,640.00,200.00,275.00,105.00,45.00,20.00,1335.00,2.10
"59153409",230.00,0.00,230.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225.00,85.00,85.00,30.00,20.00,10.00,475.00,2.10
"59153410",785.00,0.00,780.00,10.00,0.00,10.00,0.00,5.00,0.00,0.00,790.00,295.00,270.00,140.00,60.00,25.00,1620.00,2.10
"59153411",395.00,0.00,155.00,240.00,0.00,50.00,0.00,185.00,0.00,0.00,395.00,135.00,130.00,80.00,40.00,20.00,870.00,2.20
"59153412",285.00,0.00,115.00,160.00,5.00,10.00,0.00,145.00,0.00,0.00,285.00,110.00,80.00,45.00,35.00,15.00,600.00,2.10
"59153413",390.00,55.00,0.00,335.00,5.00,240.00,25.00,60.00,0.00,0.00,390.00,100.00,115.00,75.00,75.00,30.00,995.00,2.60
"59153414",80.00,0.00,0.00,80.00,0.00,80.00,0.00,0.00,0.00,0.00,80.00,10.00,20.00,25.00,25.00,0.00,225.00,2.90
"59153415",135.00,75.00,0.00,60.00,0.00,35.00,25.00,0.00,0.00,0.00,140.00,10.00,40.00,35.00,45.00,15.00,445.00,3.20
"59153416",405.00,90.00,0.00,315.00,170.00,85.00,65.00,0.00,0.00,0.00,405.00,45.00,140.00,85.00,90.00,40.00,1180.00,2.90
"59153417",180.00,105.00,0.00,70.00,0.00,0.00,75.00,0.00,0.00,0.00,180.00,15.00,30.00,45.00,55.00,40.00,645.00,3.60
"59153418",180.00,75.00,0.00,105.00,0.00,0.00,100.00,0.00,0.00,0.00,175.00,20.00,45.00,40.00,40.00,30.00,570.00,3.30
"59153419",255.00,200.00,0.00,50.00,0.00,0.00,50.00,0.00,0.00,0.00,255.00,10.00,50.00,40.00,70.00,80.00,970.00,3.80
"59153420",200.00,150.00,0.00,45.00,0.00,0.00,50.00,0.00,0.00,0.00,200.00,20.00,45.00,35.00,55.00,45.00,715.00,3.60
"59153421",95.00,70.00,0.00,20.00,0.00,0.00,25.00,0.00,0.00,0.00,95.00,5.00,15.00,25.00,40.00,15.00,355.00,3.70
"59153422",115.00,105.00,0.00,10.00,0.00,0.00,5.00,0.00,0.00,0.00,120.00,5.00,25.00,25.00,35.00,35.00,450.00,3.90
"59153423",285.00,100.00,0.00,190.00,5.00,50.00,100.00,40.00,0.00,0.00,285.00,50.00,70.00,55.00,55.00,55.00,900.00,3.20
"59153424",280.00,75.00,0.00,210.00,40.00,65.00,85.00,15.00,0.00,0.00,285.00,55.00,60.00,55.00,45.00,75.00,975.00,3.40
"59153425",150.00,10.00,0.00,135.00,0.00,0.00,60.00,70.00,0.00,0.00,150.00,15.00,30.00,25.00,30.00,60.00,595.00,4.00
"59153426",205.00,60.00,0.00,140.00,0.00,0.00,95.00,45.00,0.00,0.00,200.00,20.00,30.00,30.00,40.00,80.00,850.00,4.10
"59153427",85.00,40.00,0.00,50.00,0.00,0.00,50.00,0.00,0.00,0.00,85.00,10.00,25.00,20.00,20.00,15.00,295.00,3.30
"59153428",75.00,35.00,0.00,40.00,0.00,0.00,40.00,0.00,0.00,0.00,80.00,10.00,25.00,15.00,20.00,15.00,255.00,3.20
"59153429",410.00,10.00,0.00,390.00,5.00,205.00,160.00,20.00,0.00,0.00,405.00,60.00,70.00,75.00,85.00,115.00,1480.00,3.60
"59153430",155.00,20.00,0.00,135.00,0.00,0.00,90.00,45.00,0.00,0.00,155.00,25.00,25.00,25.00,30.00,45.00,550.00,3.70
"59153431",215.00,35.00,0.00,185.00,0.00,0.00,120.00,65.00,0.00,0.00,220.00,45.00,35.00,35.00,35.00,70.00,840.00,3.80
"59153432",105.00,30.00,0.00,80.00,10.00,40.00,20.00,10.00,0.00,0.00,105.00,30.00,40.00,15.00,10.00,10.00,255.00,2.50
"59153433",355.00,70.00,0.00,280.00,0.00,185.00,10.00,90.00,0.00,0.00,355.00,105.00,135.00,55.00,40.00,15.00,795.00,2.20
"59153435",365.00,0.00,0.00,365.00,0.00,110.00,0.00,255.00,0.00,0.00,365.00,215.00,135.00,20.00,5.00,0.00,555.00,1.50
"59153436",275.00,80.00,0.00,200.00,25.00,150.00,25.00,0.00,0.00,0.00,275.00,50.00,115.00,35.00,60.00,20.00,725.00,2.60
"59153437",275.00,125.00,0.00,150.00,0.00,140.00,10.00,0.00,0.00,0.00,280.00,60.00,95.00,50.00,50.00,25.00,735.00,2.70
"59153438",100.00,65.00,0.00,30.00,0.00,0.00,25.00,0.00,0.00,0.00,100.00,15.00,25.00,15.00,25.00,20.00,320.00,3.20
"59153439",500.00,300.00,0.00,195.00,0.00,155.00,50.00,0.00,0.00,0.00,500.00,70.00,150.00,110.00,130.00,40.00,1425.00,2.90
"59153440",260.00,115.00,0.00,145.00,0.00,115.00,30.00,0.00,0.00,0.00,255.00,50.00,75.00,55.00,50.00,25.00,705.00,2.70
"59153441",270.00,170.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,270.00,45.00,75.00,60.00,55.00,45.00,820.00,3.00
"59153443",125.00,85.00,0.00,45.00,0.00,0.00,45.00,0.00,0.00,0.00,125.00,10.00,45.00,15.00,40.00,15.00,400.00,3.20
"59153444",710.00,110.00,0.00,600.00,10.00,5.00,465.00,125.00,0.00,0.00,710.00,80.00,95.00,120.00,145.00,275.00,2895.00,4.10
"59153445",110.00,5.00,0.00,105.00,0.00,0.00,45.00,60.00,0.00,0.00,110.00,20.00,10.00,20.00,25.00,35.00,425.00,3.80
"59153446",240.00,65.00,0.00,175.00,25.00,110.00,30.00,5.00,0.00,0.00,240.00,35.00,85.00,45.00,50.00,30.00,690.00,2.90
"59153447",210.00,0.00,0.00,210.00,75.00,135.00,0.00,0.00,0.00,0.00,205.00,40.00,100.00,35.00,25.00,5.00,480.00,2.30
"59153450",170.00,85.00,0.00,85.00,10.00,80.00,0.00,0.00,0.00,0.00,170.00,10.00,45.00,40.00,50.00,25.00,560.00,3.30
"59153451",275.00,160.00,0.00,115.00,15.00,0.00,80.00,15.00,0.00,0.00,275.00,30.00,75.00,60.00,50.00,45.00,860.00,3.20
"59153452",365.00,100.00,0.00,265.00,0.00,90.00,0.00,175.00,0.00,0.00,365.00,100.00,145.00,55.00,50.00,15.00,820.00,2.30
"59153453",210.00,150.00,0.00,60.00,55.00,0.00,0.00,0.00,0.00,0.00,210.00,35.00,85.00,30.00,50.00,10.00,560.00,2.70
"59153454",190.00,75.00,0.00,115.00,0.00,0.00,95.00,15.00,0.00,0.00,190.00,30.00,35.00,30.00,40.00,60.00,700.00,3.70
"59153455",160.00,85.00,0.00,70.00,0.00,0.00,40.00,30.00,0.00,0.00,160.00,15.00,35.00,25.00,45.00,45.00,580.00,3.60
"59153456",255.00,175.00,0.00,80.00,0.00,0.00,80.00,0.00,0.00,0.00,250.00,25.00,55.00,65.00,60.00,40.00,825.00,3.20
"59153457",830.00,680.00,0.00,150.00,0.00,35.00,110.00,0.00,0.00,0.00,830.00,90.00,300.00,160.00,180.00,110.00,2450.00,2.90
"59153459",225.00,115.00,0.00,110.00,20.00,5.00,85.00,5.00,0.00,5.00,225.00,50.00,70.00,45.00,30.00,30.00,620.00,2.80
"59153460",450.00,170.00,0.00,280.00,20.00,195.00,20.00,50.00,0.00,0.00,450.00,190.00,115.00,70.00,50.00,25.00,975.00,2.20
"59153461",675.00,490.00,0.00,185.00,80.00,65.00,35.00,0.00,0.00,0.00,675.00,95.00,320.00,110.00,105.00,50.00,1745.00,2.60
"59153462",,,,,,,,,,,,,,,,,,
"59153463",15.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,5.00,0.00,5.00,5.00,45.00,3.00
"59153464",1085.00,0.00,1020.00,70.00,0.00,25.00,0.00,35.00,0.00,0.00,1085.00,630.00,390.00,55.00,5.00,5.00,1615.00,1.50
"59153466",360.00,0.00,360.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,360.00,185.00,130.00,35.00,10.00,5.00,605.00,1.70
"59153467",595.00,0.00,580.00,15.00,0.00,15.00,0.00,0.00,0.00,0.00,595.00,340.00,185.00,45.00,10.00,5.00,935.00,1.60
"59153469",495.00,0.00,470.00,20.00,0.00,15.00,0.00,5.00,0.00,0.00,490.00,160.00,185.00,75.00,60.00,15.00,1065.00,2.20
"59153470",310.00,0.00,285.00,20.00,0.00,0.00,0.00,25.00,0.00,0.00,310.00,100.00,100.00,65.00,35.00,10.00,685.00,2.30
"59153471",730.00,0.00,690.00,40.00,0.00,40.00,0.00,0.00,0.00,0.00,735.00,320.00,295.00,70.00,40.00,10.00,1320.00,1.80
"59153472",255.00,0.00,235.00,20.00,0.00,10.00,0.00,5.00,0.00,0.00,255.00,120.00,110.00,20.00,5.00,5.00,440.00,1.70
"59153473",250.00,0.00,230.00,15.00,0.00,15.00,0.00,0.00,0.00,0.00,250.00,90.00,110.00,40.00,10.00,0.00,470.00,1.90
"59153474",430.00,0.00,400.00,35.00,0.00,30.00,0.00,0.00,0.00,0.00,430.00,160.00,145.00,70.00,40.00,20.00,915.00,2.10
"59153476",390.00,0.00,385.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,390.00,160.00,170.00,35.00,20.00,0.00,700.00,1.80
"59153477",210.00,0.00,200.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,210.00,105.00,70.00,20.00,5.00,0.00,360.00,1.70
"59153479",535.00,0.00,535.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,530.00,240.00,200.00,60.00,30.00,10.00,970.00,1.80
"59153480",370.00,0.00,370.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,370.00,195.00,130.00,30.00,15.00,5.00,625.00,1.70
"59153481",480.00,0.00,470.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,480.00,240.00,165.00,55.00,20.00,5.00,830.00,1.70
"59153482",335.00,0.00,320.00,15.00,0.00,15.00,0.00,5.00,0.00,0.00,335.00,140.00,145.00,35.00,15.00,5.00,605.00,1.80
"59153483",440.00,0.00,395.00,40.00,0.00,0.00,0.00,40.00,0.00,0.00,440.00,220.00,160.00,35.00,20.00,5.00,745.00,1.70
"59153484",220.00,195.00,0.00,30.00,25.00,0.00,0.00,0.00,0.00,0.00,220.00,25.00,70.00,65.00,40.00,15.00,620.00,2.80
"59153485",240.00,245.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,245.00,30.00,50.00,70.00,70.00,30.00,750.00,3.10
"59153486",725.00,35.00,0.00,695.00,15.00,650.00,5.00,35.00,0.00,0.00,725.00,90.00,200.00,220.00,150.00,65.00,2100.00,2.90
"59153487",75.00,65.00,0.00,15.00,5.00,0.00,10.00,0.00,0.00,0.00,80.00,5.00,20.00,20.00,15.00,15.00,250.00,3.10
"59153489",15.00,15.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,15.00,5.00,5.00,0.00,0.00,5.00,40.00,2.70
"59153490",530.00,50.00,205.00,275.00,0.00,70.00,0.00,195.00,0.00,0.00,530.00,170.00,190.00,95.00,60.00,15.00,1160.00,2.20
"59153491",635.00,5.00,430.00,200.00,0.00,25.00,0.00,180.00,0.00,0.00,640.00,350.00,210.00,50.00,20.00,5.00,1025.00,1.60
"59153492",135.00,0.00,0.00,135.00,0.00,90.00,0.00,50.00,0.00,0.00,135.00,40.00,45.00,25.00,20.00,5.00,310.00,2.30
"59153493",200.00,0.00,155.00,45.00,0.00,0.00,0.00,45.00,0.00,0.00,200.00,60.00,85.00,30.00,10.00,10.00,415.00,2.10
"59153494",340.00,0.00,340.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,340.00,135.00,125.00,60.00,10.00,5.00,655.00,1.90
"59153495",440.00,5.00,390.00,45.00,0.00,0.00,0.00,40.00,0.00,0.00,440.00,150.00,175.00,70.00,30.00,15.00,900.00,2.00
"59153496",300.00,0.00,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,120.00,100.00,50.00,25.00,5.00,605.00,2.00
"59153497",245.00,0.00,245.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,245.00,85.00,80.00,45.00,25.00,5.00,525.00,2.20
"59153498",350.00,30.00,130.00,190.00,0.00,10.00,105.00,60.00,10.00,0.00,350.00,150.00,100.00,35.00,35.00,30.00,765.00,2.20
"59153499",560.00,0.00,480.00,80.00,0.00,0.00,0.00,75.00,0.00,0.00,555.00,210.00,200.00,100.00,45.00,5.00,1130.00,2.00
"59153500",225.00,0.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225.00,100.00,85.00,35.00,5.00,0.00,400.00,1.80
"59153501",365.00,280.00,0.00,80.00,0.00,35.00,40.00,0.00,0.00,0.00,360.00,30.00,80.00,80.00,105.00,65.00,1250.00,3.50
"59153502",190.00,150.00,0.00,40.00,0.00,0.00,45.00,0.00,0.00,0.00,190.00,20.00,50.00,45.00,50.00,25.00,600.00,3.20
"59153503",290.00,115.00,0.00,175.00,0.00,0.00,120.00,55.00,0.00,0.00,285.00,35.00,50.00,45.00,65.00,95.00,1105.00,3.80
"59153504",285.00,0.00,0.00,280.00,5.00,280.00,0.00,0.00,0.00,0.00,285.00,65.00,85.00,50.00,55.00,30.00,770.00,2.70
"59153506",320.00,250.00,0.00,70.00,0.00,0.00,70.00,0.00,0.00,0.00,315.00,30.00,75.00,60.00,100.00,55.00,1080.00,3.40
"59153507",325.00,125.00,0.00,200.00,0.00,175.00,25.00,0.00,0.00,0.00,325.00,40.00,85.00,65.00,95.00,30.00,960.00,3.00
"59153508",480.00,310.00,0.00,170.00,0.00,0.00,165.00,5.00,5.00,0.00,480.00,45.00,75.00,80.00,115.00,160.00,1875.00,3.90
"59153510",1145.00,545.00,0.00,605.00,85.00,385.00,110.00,20.00,0.00,0.00,1145.00,105.00,335.00,200.00,325.00,185.00,3695.00,3.20
"59153511",155.00,115.00,0.00,40.00,0.00,0.00,35.00,0.00,0.00,0.00,155.00,20.00,45.00,25.00,40.00,25.00,510.00,3.30
"59153512",240.00,85.00,75.00,80.00,0.00,35.00,30.00,10.00,0.00,0.00,240.00,50.00,80.00,30.00,55.00,30.00,675.00,2.80
"59153513",125.00,5.00,0.00,125.00,5.00,85.00,0.00,25.00,0.00,0.00,125.00,25.00,40.00,20.00,30.00,10.00,345.00,2.70
"59153514",760.00,120.00,0.00,640.00,10.00,565.00,40.00,25.00,0.00,0.00,760.00,130.00,235.00,180.00,160.00,60.00,2070.00,2.70
"59153515",445.00,345.00,0.00,95.00,35.00,0.00,60.00,0.00,0.00,0.00,440.00,35.00,85.00,90.00,135.00,95.00,1540.00,3.50
"59153516",195.00,85.00,0.00,115.00,15.00,75.00,25.00,0.00,0.00,0.00,195.00,25.00,45.00,50.00,55.00,30.00,620.00,3.10
"59153517",170.00,135.00,0.00,40.00,0.00,0.00,35.00,0.00,0.00,0.00,170.00,25.00,40.00,20.00,60.00,30.00,565.00,3.30
"59153518",490.00,95.00,0.00,395.00,75.00,315.00,15.00,0.00,0.00,0.00,485.00,80.00,140.00,100.00,105.00,65.00,1430.00,2.90
"59153519",285.00,85.00,0.00,200.00,50.00,145.00,5.00,0.00,0.00,0.00,290.00,60.00,80.00,65.00,55.00,30.00,790.00,2.80
"59153520",480.00,60.00,0.00,425.00,5.00,125.00,265.00,30.00,0.00,0.00,475.00,70.00,80.00,65.00,105.00,160.00,1850.00,3.80
"59153521",395.00,225.00,0.00,170.00,0.00,0.00,165.00,5.00,0.00,0.00,395.00,30.00,60.00,65.00,105.00,130.00,1545.00,3.90
"59153523",180.00,55.00,0.00,120.00,0.00,0.00,100.00,25.00,0.00,0.00,180.00,30.00,25.00,35.00,40.00,45.00,665.00,3.70
"59153524",480.00,275.00,0.00,200.00,0.00,95.00,55.00,45.00,0.00,5.00,475.00,45.00,110.00,110.00,130.00,90.00,1610.00,3.40
"59153528",2010.00,0.00,2005.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2010.00,695.00,820.00,330.00,125.00,45.00,4050.00,2.00
"59153529",1260.00,0.00,1150.00,110.00,0.00,0.00,0.00,110.00,0.00,0.00,1260.00,575.00,495.00,125.00,40.00,20.00,2215.00,1.80
"59153530",360.00,0.00,360.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,365.00,155.00,125.00,50.00,25.00,15.00,715.00,2.00
"59153531",655.00,5.00,0.00,655.00,0.00,90.00,5.00,560.00,0.00,0.00,660.00,170.00,190.00,130.00,85.00,80.00,1730.00,2.60
"59153532",280.00,0.00,0.00,275.00,0.00,20.00,0.00,255.00,0.00,0.00,275.00,90.00,90.00,40.00,40.00,20.00,650.00,2.30
"59153533",350.00,260.00,0.00,90.00,0.00,30.00,60.00,0.00,0.00,0.00,345.00,45.00,90.00,60.00,110.00,45.00,1070.00,3.10
"59153534",200.00,140.00,0.00,55.00,0.00,0.00,55.00,0.00,0.00,0.00,195.00,25.00,75.00,30.00,45.00,30.00,585.00,3.00
"59153535",670.00,5.00,115.00,550.00,0.00,25.00,15.00,510.00,0.00,0.00,670.00,305.00,220.00,95.00,35.00,15.00,1255.00,1.90
"59153537",560.00,170.00,0.00,390.00,0.00,0.00,35.00,360.00,0.00,0.00,560.00,230.00,225.00,55.00,40.00,15.00,1085.00,1.90
"59153538",405.00,45.00,0.00,360.00,0.00,0.00,10.00,345.00,0.00,0.00,410.00,230.00,115.00,45.00,15.00,10.00,680.00,1.70
"59153539",450.00,0.00,0.00,450.00,0.00,245.00,0.00,205.00,0.00,0.00,450.00,165.00,105.00,80.00,65.00,30.00,1050.00,2.30
"59153540",215.00,5.00,0.00,210.00,5.00,210.00,0.00,0.00,0.00,0.00,215.00,35.00,70.00,50.00,40.00,15.00,580.00,2.70
"59153541",365.00,140.00,0.00,230.00,5.00,215.00,5.00,0.00,0.00,0.00,365.00,65.00,110.00,55.00,85.00,40.00,1030.00,2.80
"59153542",465.00,15.00,0.00,455.00,165.00,205.00,0.00,85.00,0.00,0.00,470.00,170.00,225.00,35.00,30.00,10.00,900.00,1.90
"59153543",90.00,70.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00,0.00,90.00,15.00,25.00,10.00,25.00,15.00,290.00,3.20
"59153545",200.00,50.00,0.00,155.00,15.00,85.00,25.00,25.00,0.00,0.00,200.00,45.00,75.00,35.00,25.00,30.00,525.00,2.60
"59153546",135.00,0.00,0.00,140.00,0.00,135.00,0.00,0.00,0.00,0.00,135.00,30.00,45.00,30.00,25.00,15.00,385.00,2.90
"59153547",495.00,105.00,0.00,390.00,15.00,250.00,75.00,50.00,0.00,0.00,500.00,120.00,195.00,55.00,60.00,55.00,1260.00,2.50
"59153548",790.00,430.00,0.00,360.00,65.00,130.00,90.00,70.00,0.00,0.00,790.00,85.00,210.00,175.00,215.00,100.00,2465.00,3.10
"59153549",30.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,5.00,5.00,10.00,10.00,105.00,3.50
"59153551",1275.00,0.00,220.00,1045.00,5.00,150.00,0.00,890.00,0.00,0.00,1270.00,460.00,425.00,230.00,125.00,35.00,2660.00,2.10
