"geo_id","population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo"
59153656,550,31,36,31,20,31,25,46,41,31,46,46,46,41,31,15,20,15,-2,298,252,0,43,8,39,29,35,8,18,0,29,7,14,0,10,6,29,11,0,7,18,7,-1,-1,0,0,9,0,13,37,12,117,34,0,12
59153657,2815,95,65,45,50,75,199,234,204,189,184,229,274,244,249,164,125,100,90,1298,1517,70,346,40,285,212,247,54,141,56,167,29,113,17,95,53,109,61,10,58,22,37,33,20,8,0,50,62,46,49,9,139,66,90,21
59153658,845,30,50,35,40,75,86,70,60,60,91,60,70,50,25,25,10,5,3,432,413,70,94,8,74,41,49,15,35,8,41,9,19,9,21,16,25,16,5,5,0,28,10,1,0,8,31,0,28,32,16,46,71,6,8
59153659,845,40,40,35,35,76,81,71,71,66,61,81,61,51,35,20,5,10,6,407,438,33,117,9,41,31,46,15,35,11,52,6,22,8,0,8,8,19,0,0,0,20,8,1,14,0,14,28,0,28,0,76,164,21,10
59153660,1140,30,25,25,25,45,55,70,55,50,60,90,115,115,130,90,65,55,40,535,605,19,158,8,102,79,84,25,39,19,72,0,47,8,12,5,67,14,0,17,5,8,32,0,8,0,26,45,27,20,7,77,37,73,0
59153661,620,30,25,15,20,25,35,66,66,55,60,66,45,40,35,20,10,5,2,305,315,24,64,7,49,27,41,11,35,5,33,10,28,7,7,3,14,11,0,9,14,12,4,6,0,12,20,12,0,12,0,45,45,45,8
59153662,2685,105,55,40,100,433,483,423,194,174,159,144,144,80,60,40,25,15,11,1325,1360,47,240,21,105,96,90,46,59,52,94,26,62,8,17,20,42,26,15,34,15,32,42,9,0,17,86,43,85,86,25,709,168,257,11
59153663,865,35,40,50,55,30,20,30,45,45,75,75,90,60,105,60,30,10,10,395,470,21,124,13,114,63,77,26,38,30,79,4,54,4,19,8,5,16,7,23,4,11,0,8,0,21,14,11,23,8,6,7,0,27,0
59153664,270,25,20,20,10,5,5,15,15,25,20,20,29,25,20,10,5,0,1,135,135,17,51,7,40,29,29,7,9,10,15,4,6,0,0,0,7,7,0,3,0,0,12,-1,0,0,0,8,0,0,0,8,0,0,2
59153665,1110,40,80,105,65,20,15,35,50,95,110,95,95,90,90,55,35,25,10,540,570,9,182,24,163,94,130,41,37,44,94,19,64,10,30,17,15,10,0,15,0,9,0,9,0,13,9,9,9,0,0,0,0,29,25
59153666,925,35,50,60,30,40,35,40,45,60,55,75,75,121,90,50,25,10,29,440,485,16,155,16,113,70,98,17,48,40,85,24,54,0,26,10,22,7,10,10,6,13,0,10,0,20,0,8,0,17,0,6,13,10,1
59153667,510,29,29,25,20,20,10,34,29,34,34,39,54,49,44,25,10,15,10,260,250,29,133,6,64,24,30,6,32,5,40,0,37,0,13,5,5,10,0,10,2,0,3,1,0,0,20,0,5,12,0,0,0,0,18
59153668,365,10,5,5,5,25,84,74,35,15,25,20,20,15,20,0,5,0,2,182,183,8,26,12,20,18,15,4,32,0,25,0,19,0,6,11,13,0,0,10,10,8,7,0,7,6,21,8,18,17,8,7,7,11,11
59153669,515,10,5,0,10,30,66,50,25,15,15,10,15,20,30,30,30,40,114,220,295,13,22,17,48,31,25,8,9,0,60,0,9,0,8,27,16,9,0,0,8,8,1,0,0,13,33,59,56,0,0,14,21,0,0
59153670,705,20,10,10,5,40,110,130,75,55,55,45,35,40,30,20,15,10,0,360,345,16,70,7,66,35,54,10,39,15,39,13,28,8,11,5,11,10,0,15,13,22,11,0,0,8,28,0,16,0,8,51,28,59,9
59153671,420,10,0,0,5,46,101,76,61,25,20,20,15,15,10,10,0,0,6,220,200,13,36,8,42,27,25,7,16,4,35,9,16,0,12,8,8,4,5,18,5,9,9,0,0,0,13,0,32,17,7,13,0,23,-1
59153672,655,15,5,5,5,45,121,116,76,45,35,45,40,30,35,10,10,10,7,342,313,26,65,13,88,52,62,7,22,12,44,6,16,13,16,5,10,6,4,6,6,6,12,0,0,0,39,13,23,0,0,7,0,66,10
59153673,670,15,5,5,15,55,115,110,70,55,45,50,40,35,20,20,5,5,5,358,312,15,94,8,77,50,46,24,22,9,40,8,32,0,12,16,17,11,0,14,0,14,5,-1,0,0,15,0,26,8,0,32,0,66,10
59153674,620,10,0,0,0,55,106,126,81,50,40,30,35,35,25,10,10,5,2,325,295,22,55,21,47,48,42,13,28,10,25,12,15,4,9,10,21,8,4,12,7,9,7,-1,0,7,29,11,45,0,0,19,11,60,10
59153675,725,5,10,10,5,73,171,142,73,59,44,39,24,29,15,15,5,0,6,370,355,36,102,19,49,38,35,19,36,8,24,12,29,4,11,6,15,14,0,19,6,6,10,10,0,0,16,16,41,18,7,22,13,77,7
59153676,835,25,10,0,10,35,124,109,99,89,49,84,69,44,40,20,15,10,3,425,410,13,98,14,73,60,69,11,41,27,67,6,24,5,15,21,21,6,5,24,7,20,9,-1,0,9,47,17,14,0,0,26,30,59,-2
59153677,410,5,5,5,5,20,80,90,55,40,30,30,10,10,10,5,10,0,0,215,195,22,32,0,25,35,34,10,32,12,35,7,17,4,7,0,14,0,0,14,4,4,4,0,7,0,7,11,25,11,0,24,0,12,1
59153678,605,5,10,10,10,41,107,86,61,25,36,31,41,36,36,36,20,10,4,355,250,25,74,9,36,30,34,10,44,5,43,10,15,0,9,9,5,9,0,20,0,20,7,5,0,0,8,8,50,42,7,11,7,53,0
59153679,695,10,15,15,26,41,62,93,77,51,51,67,51,46,46,26,10,5,3,350,345,33,87,13,55,47,33,31,41,9,46,1,27,7,13,10,17,4,12,12,0,14,16,4,0,0,30,11,0,7,0,19,16,46,34
59153680,760,5,5,5,0,41,117,91,76,41,56,61,61,56,56,41,25,10,13,425,335,37,87,29,87,62,62,22,45,15,30,13,21,6,8,17,17,14,5,7,5,0,14,9,0,9,0,9,13,22,0,14,23,57,1
59153681,965,25,5,5,15,80,215,195,110,55,55,45,30,40,40,15,20,10,5,505,460,13,113,8,58,42,47,22,55,21,58,26,44,11,18,24,20,8,7,24,4,20,5,0,0,8,46,17,42,23,7,70,44,44,16
59153682,745,5,5,5,10,102,184,143,66,46,41,31,20,26,26,15,10,10,0,408,337,12,77,8,53,30,45,11,31,15,45,12,19,4,12,12,25,32,0,22,7,15,9,6,0,0,46,8,51,12,0,35,18,69,4
59153683,1355,40,35,20,25,121,232,207,131,106,111,76,81,45,50,40,20,10,5,685,670,17,113,13,82,53,78,38,54,14,56,11,22,8,32,16,32,16,0,35,19,19,12,6,0,13,87,9,160,56,9,170,21,78,6
59153684,770,15,10,5,5,50,156,181,86,55,45,40,40,30,15,20,5,5,7,415,355,18,62,15,51,37,43,20,35,9,56,19,35,5,16,12,9,16,5,9,5,15,19,9,0,0,23,32,18,32,0,37,42,67,-1
59153685,510,15,10,10,0,10,15,10,20,15,15,26,46,66,76,56,56,41,23,235,275,8,63,8,52,18,48,21,24,11,36,8,6,5,8,12,14,26,0,5,5,5,7,28,0,0,0,0,17,17,0,19,19,12,8
59153686,870,36,41,15,25,31,31,46,51,66,56,61,76,86,102,66,41,15,25,370,500,31,116,22,84,76,65,32,50,0,75,9,65,0,22,12,14,15,4,9,0,6,4,0,0,8,28,12,0,18,0,29,9,46,9
59153687,615,25,20,10,10,15,40,60,76,50,45,40,45,35,55,40,20,15,14,280,335,0,82,0,64,42,46,14,25,5,53,10,40,0,14,5,14,19,3,6,0,5,9,12,0,0,9,9,17,13,0,84,0,16,-1
59153688,785,25,30,30,25,20,15,35,35,40,35,50,50,80,90,65,40,40,80,333,452,39,106,23,80,64,75,30,40,16,48,5,46,0,9,23,12,32,0,26,0,7,37,8,0,0,9,9,8,0,0,27,0,9,-3
59153689,830,20,44,44,40,35,25,35,35,59,59,69,74,89,79,64,35,15,9,385,445,25,133,12,108,65,73,22,75,14,49,4,56,0,22,10,28,4,13,10,5,7,6,12,0,0,0,0,22,0,0,36,0,0,19
59153690,470,15,21,21,21,10,10,26,15,31,26,36,46,46,77,41,15,0,13,225,245,16,27,12,58,43,48,15,34,5,45,5,39,0,6,6,6,28,0,9,5,0,0,-1,16,0,0,8,0,17,7,9,0,6,1
59153691,495,10,10,10,10,21,52,36,26,31,21,26,31,36,41,41,36,36,21,245,250,0,56,12,48,39,39,18,18,12,45,6,15,0,12,15,9,24,0,11,0,4,9,0,0,13,0,13,12,0,8,38,0,9,10
59153692,1390,70,30,35,35,40,55,90,90,75,100,125,115,135,130,115,75,35,40,626,764,25,157,20,153,89,100,34,76,25,84,10,53,16,32,42,32,29,9,9,5,24,24,8,0,8,53,21,49,70,0,82,0,25,26
59153693,440,10,20,25,45,55,20,20,10,35,35,40,20,20,30,25,15,10,5,220,220,0,30,0,5,5,12,0,19,0,11,0,19,0,0,0,8,6,0,21,0,0,18,1,0,15,0,0,0,10,15,210,0,38,-3
59153694,490,15,15,30,25,45,25,20,15,25,35,45,35,45,51,25,20,10,9,248,242,0,47,0,0,5,17,5,0,0,0,0,0,0,0,0,31,0,8,43,0,0,0,0,0,0,0,0,0,52,0,237,15,30,0
59153695,3500,185,200,110,295,904,285,225,255,260,255,155,125,100,85,35,25,5,-4,1735,1765,83,277,47,162,73,143,42,93,35,98,40,102,27,52,36,46,27,12,67,10,28,42,15,7,6,100,62,141,117,32,1134,43,277,24
59153696,865,50,50,55,60,55,45,25,65,65,75,91,70,60,45,20,15,10,9,410,455,39,147,16,72,35,47,25,62,16,54,10,21,0,28,14,16,6,7,22,5,5,10,9,0,8,16,0,0,16,0,61,9,81,8
59153697,1895,134,139,144,139,114,104,139,139,134,169,154,154,114,55,30,15,15,3,927,968,81,227,58,180,117,113,20,40,39,151,30,33,20,61,49,39,42,4,49,4,20,32,7,8,24,56,49,54,57,0,120,0,104,7
59153698,615,41,41,46,41,41,31,31,31,41,56,56,51,41,26,15,5,10,11,303,312,7,101,0,47,29,42,11,26,10,45,0,24,0,26,13,7,4,0,12,0,16,7,4,0,11,50,11,21,24,0,35,0,32,0
59153699,510,25,20,30,35,40,20,35,30,35,40,50,50,50,30,15,5,0,0,245,265,0,85,6,47,28,30,7,32,13,30,11,10,0,7,3,7,3,0,7,9,13,7,4,0,10,30,10,0,7,0,48,0,33,13
59153700,385,10,25,30,25,20,20,15,10,20,30,25,30,25,39,25,15,10,11,192,193,0,28,0,33,7,15,18,14,11,30,0,7,0,8,0,0,6,0,49,0,0,6,-1,0,0,0,19,0,33,16,60,9,18,-1
59153701,1635,110,50,40,55,120,191,201,171,105,115,120,80,95,85,40,35,10,12,753,882,28,57,0,23,15,10,12,10,6,12,0,8,0,0,19,7,7,0,0,0,18,0,0,0,0,9,0,24,24,0,1165,31,138,12
59153702,945,74,45,45,40,54,94,94,84,79,69,69,59,49,35,20,20,10,5,445,500,0,9,0,20,5,0,4,0,6,14,0,0,0,5,5,0,1,0,0,7,0,16,0,0,9,0,0,31,18,0,679,66,50,0
59153703,2860,220,145,100,120,180,280,325,260,230,205,220,175,155,110,65,30,30,10,1375,1485,9,116,0,18,26,17,4,25,0,36,6,31,0,0,14,5,6,13,5,0,0,18,0,0,0,28,19,92,56,9,2038,122,136,11
59153704,850,35,40,45,50,65,60,65,40,55,70,75,65,55,40,45,20,15,10,450,400,0,37,0,23,11,14,0,8,0,31,0,8,0,11,5,5,0,0,0,0,0,0,0,0,0,11,0,0,72,34,504,0,75,1
59153705,840,61,61,30,40,56,66,81,56,61,61,81,56,51,35,20,10,10,4,400,440,0,15,0,10,4,8,0,6,4,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,29,0,680,24,19,-2
59153706,995,80,50,45,55,80,95,80,70,65,85,80,60,50,50,15,15,5,15,465,530,9,35,16,15,0,8,7,6,4,5,0,12,0,12,12,18,1,0,0,0,9,0,0,0,0,0,9,0,50,18,580,71,70,28
59153707,855,59,39,34,39,69,74,79,69,54,54,59,69,69,34,20,10,10,14,417,438,0,31,0,19,25,15,7,8,12,8,0,12,5,0,5,5,1,0,0,0,0,0,0,0,10,0,0,0,0,0,603,73,14,2
59153708,965,74,54,39,54,59,69,69,69,54,113,84,69,64,39,20,15,10,10,450,515,0,32,0,32,8,5,0,0,0,12,0,0,4,4,4,0,1,13,0,0,13,13,11,0,9,14,0,18,0,9,647,55,63,-2
59153709,950,66,45,45,45,56,71,76,76,76,86,76,66,66,61,20,10,5,4,440,510,0,0,10,6,6,0,0,5,3,4,0,5,7,0,0,0,0,0,0,0,0,0,-1,0,0,0,10,0,38,0,821,38,0,-2
59153710,480,25,35,30,35,30,30,30,30,35,40,45,30,30,20,10,15,5,5,225,255,0,0,0,16,6,6,-1,0,9,6,0,0,5,10,8,0,15,0,0,0,45,15,25,0,0,38,0,24,43,19,132,23,37,-1
59153711,545,26,26,36,57,41,36,31,31,31,46,51,57,21,21,15,15,5,-1,270,275,16,16,0,10,0,10,5,7,12,0,0,7,0,13,0,6,0,6,0,9,6,1,0,0,0,0,16,41,79,9,159,15,101,1
59153712,500,20,25,39,34,44,25,15,29,39,39,54,49,20,25,15,10,10,8,255,245,31,44,9,11,9,20,3,19,0,14,0,7,0,0,0,4,0,0,10,0,14,0,0,0,9,0,0,0,59,17,97,53,61,9
59153713,765,36,46,46,76,66,41,41,66,36,61,82,56,46,31,10,10,10,5,375,390,16,59,0,34,7,18,6,14,17,43,0,0,0,12,0,0,14,0,32,15,5,1,7,0,0,0,0,0,123,35,75,88,144,0
59153714,740,30,64,64,74,49,39,30,49,64,69,74,39,30,20,20,10,10,5,372,368,9,58,0,29,0,17,20,13,12,5,8,29,0,4,9,9,1,0,0,5,0,0,-1,27,0,0,0,26,62,17,270,22,88,1
59153715,1515,100,105,120,115,105,90,125,120,115,100,130,95,75,60,25,20,10,5,755,760,23,114,8,67,60,65,15,39,24,54,5,36,27,14,0,46,10,0,18,5,37,0,0,23,0,90,59,63,100,0,167,195,152,-1
59153716,1240,60,50,66,76,101,96,106,91,81,71,91,106,71,55,45,35,15,24,585,655,21,145,22,69,36,46,13,45,15,27,0,42,5,5,5,9,15,8,22,5,37,0,0,0,0,25,42,33,42,21,112,310,64,-1
59153717,650,30,30,36,30,46,71,56,56,41,56,61,36,41,20,30,5,5,0,315,335,12,67,0,20,23,17,2,9,5,16,0,6,0,0,12,0,0,0,9,6,9,0,6,8,0,8,67,12,24,0,71,169,75,-3
59153718,680,34,34,25,30,54,54,59,54,39,54,54,64,44,30,15,20,10,6,355,325,13,20,0,21,8,0,0,12,12,0,12,0,5,5,0,5,1,0,0,0,17,0,13,0,0,0,0,38,263,153,17,43,9,13
59153719,510,24,34,34,48,38,29,29,48,38,34,29,29,24,29,14,10,10,9,250,260,17,35,0,27,13,10,0,9,9,24,0,9,0,4,18,0,0,0,10,8,10,10,-1,0,0,56,0,0,160,51,6,19,6,0
59153720,510,26,41,36,41,31,41,36,41,31,31,36,36,26,31,10,10,5,1,257,253,19,37,0,13,17,3,9,10,5,28,0,5,0,0,0,0,7,0,6,0,9,0,0,0,9,14,32,0,157,56,31,45,0,-2
59153721,1110,75,85,70,80,80,70,100,80,95,85,75,75,50,35,30,10,5,10,562,548,45,128,20,37,37,51,24,31,38,68,5,26,0,9,5,35,21,6,12,0,6,1,0,0,0,8,21,16,173,21,141,35,84,6
59153722,370,10,24,19,19,19,24,19,24,19,29,34,29,19,29,24,14,10,5,175,195,23,39,0,24,12,18,11,8,13,28,0,22,4,7,5,15,3,5,0,0,0,0,0,0,0,12,12,0,31,27,0,0,54,-3
59153723,330,10,10,15,25,25,20,10,15,20,25,40,40,20,20,10,15,5,5,173,157,17,23,0,31,10,31,9,23,23,51,0,28,0,9,0,9,1,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,35,14
59153724,415,15,20,24,24,29,20,20,15,24,29,49,39,29,29,15,15,15,4,208,207,41,82,7,40,25,34,7,25,18,46,0,15,3,8,3,5,3,0,16,0,5,0,1,0,0,10,0,0,14,0,0,0,7,0
59153725,425,15,15,15,30,35,25,15,20,25,30,40,40,30,30,20,15,10,15,235,190,0,74,0,39,23,29,8,17,6,29,13,14,15,0,7,19,0,0,0,6,0,7,0,0,0,0,11,0,63,10,34,0,0,1
59153726,2990,306,251,151,161,211,256,321,316,241,176,166,135,110,90,55,25,5,14,1485,1505,94,419,34,226,96,133,40,61,99,196,16,127,18,54,44,68,30,16,52,7,20,23,19,14,21,62,39,96,278,50,101,127,261,49
59153728,4855,441,416,215,185,240,456,661,561,391,306,261,205,175,155,90,50,35,12,2380,2475,179,928,97,435,239,327,76,148,107,322,50,189,35,94,49,173,31,14,119,30,41,50,17,0,39,125,82,78,126,76,207,105,231,36
59153729,3100,264,274,259,229,179,184,304,294,284,274,199,135,90,65,40,20,5,1,1520,1580,104,497,24,265,169,166,50,135,78,208,22,83,12,58,18,82,22,5,51,31,29,46,-1,13,35,56,64,0,218,30,167,102,246,15
59153730,2665,249,154,115,134,154,269,339,234,189,159,174,125,95,70,60,50,30,65,1318,1347,123,345,71,194,146,152,38,98,88,164,9,103,16,24,14,55,23,5,32,25,51,14,5,7,16,69,77,22,187,28,144,138,157,25
59153731,130,5,5,9,9,5,9,14,5,9,9,9,14,9,5,5,5,5,-1,76,54,29,44,0,9,10,0,0,4,0,13,0,4,0,0,4,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,9,0,0,-1
59153733,1235,40,75,65,85,95,85,40,65,75,80,115,120,105,65,50,25,20,30,623,612,13,145,9,57,41,45,11,46,28,56,6,21,5,28,9,28,5,0,51,18,0,0,0,0,13,9,9,31,220,18,123,54,127,9
59153734,780,45,55,40,65,65,50,40,45,55,65,75,65,40,40,20,5,5,5,395,385,0,64,0,30,28,21,13,22,12,40,6,19,9,5,9,23,0,0,11,6,0,0,-1,0,0,9,0,0,147,52,89,60,93,13
59153735,4785,340,345,315,330,315,425,440,440,360,305,240,235,225,195,140,70,40,25,2397,2388,33,290,19,62,44,60,24,49,9,44,11,19,0,7,19,52,6,0,0,0,21,8,0,10,0,38,81,114,2502,561,130,209,249,114
59153736,2355,175,185,165,125,160,215,240,220,175,130,110,115,110,115,65,30,15,5,1213,1142,32,222,9,30,42,38,5,18,11,31,6,24,0,0,0,14,5,0,6,18,15,1,6,0,0,18,0,78,1137,336,43,141,0,69
59153737,1120,60,60,65,75,75,70,75,75,60,65,65,70,50,75,60,50,35,35,530,590,33,62,8,62,18,32,6,20,0,42,7,7,0,8,8,20,7,5,5,0,26,1,1,0,0,17,33,8,348,120,36,139,32,9
59153738,1485,90,110,120,105,120,135,100,149,100,105,95,75,65,60,30,20,10,-4,760,725,0,169,0,31,16,23,8,24,9,40,0,18,0,6,6,6,0,3,0,3,13,1,0,0,9,48,43,26,575,191,0,134,30,53
59153739,1160,75,85,65,85,85,105,105,80,75,70,80,70,50,45,40,25,10,10,588,572,28,56,0,8,8,6,6,0,0,0,0,6,0,0,0,0,0,0,5,0,11,0,0,0,0,9,14,9,685,187,19,7,94,2
59153740,3350,245,320,260,240,170,175,200,315,315,305,275,150,145,90,70,40,20,15,1627,1723,114,611,26,340,133,236,48,109,94,204,41,179,22,68,40,78,30,11,53,36,23,27,8,0,8,34,30,23,207,95,129,129,96,68
59153741,2070,165,180,200,135,105,70,150,165,225,175,140,105,85,70,45,25,20,10,1030,1040,61,361,16,130,71,84,30,75,28,112,40,91,9,35,11,48,24,0,48,23,11,0,4,0,8,41,24,12,354,71,58,68,87,35
59153742,1035,50,85,116,95,70,70,60,70,111,85,70,35,40,25,20,20,5,8,512,523,17,128,13,37,32,38,12,28,6,48,6,17,0,13,5,37,14,8,0,0,0,12,0,0,0,34,21,13,292,81,9,17,76,21
59153743,500,44,39,54,39,25,25,44,39,44,39,34,20,20,10,10,10,5,-1,255,245,0,61,6,32,17,16,0,0,0,41,0,13,5,0,0,7,0,4,7,13,15,7,0,0,0,74,17,9,63,16,0,26,43,8
59153744,2175,170,175,160,150,130,115,115,195,190,215,175,140,85,70,45,20,15,10,1068,1107,61,389,22,210,110,158,56,93,55,145,21,150,12,42,20,58,25,0,40,25,27,23,1,0,0,61,72,51,47,15,85,31,41,29
59153745,470,10,39,24,29,24,20,29,20,29,29,54,39,49,34,15,15,10,1,245,225,22,129,9,53,23,37,14,14,29,29,1,26,4,16,4,12,0,0,8,0,0,12,1,0,0,0,0,0,0,0,0,8,18,1
59153746,440,15,25,30,25,20,20,20,25,25,49,35,40,30,40,25,10,5,1,235,205,23,86,0,55,21,62,20,23,0,58,0,33,0,10,6,10,6,0,0,0,10,0,-1,0,0,0,18,0,0,0,0,0,0,0
59153747,450,25,25,30,25,15,10,40,40,20,15,35,35,51,51,20,5,5,3,242,208,31,51,7,53,18,25,13,31,7,45,5,21,2,10,10,12,6,0,12,0,0,0,12,0,0,19,0,0,0,0,15,0,46,-1
59153748,540,30,40,30,35,40,20,40,30,20,40,50,54,35,25,20,15,15,1,275,265,69,112,0,59,22,42,7,26,22,43,0,34,11,11,11,18,1,5,9,0,7,1,0,0,0,0,0,15,0,0,0,0,15,0
59153749,410,10,10,26,16,21,26,10,10,10,31,42,47,36,36,36,16,16,11,218,192,0,97,0,52,32,42,4,36,16,33,10,45,0,0,22,14,0,0,0,0,0,8,-1,0,0,0,0,0,0,0,0,0,0,0
59153751,595,25,30,30,45,25,35,30,25,30,55,40,55,45,50,35,15,15,10,305,290,20,94,0,70,38,45,14,30,56,25,0,74,5,10,2,10,4,0,17,0,15,0,12,0,8,0,0,0,0,0,0,0,47,-1
59153754,95,9,5,9,9,9,5,0,9,5,5,9,9,5,0,5,5,0,-3,48,47,61,10,0,3,3,5,-1,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
59153756,435,20,20,20,20,20,26,15,15,15,26,46,36,51,36,31,20,10,8,208,227,9,88,9,58,37,37,9,21,19,54,6,36,5,10,8,6,6,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,2
59153757,680,25,35,35,45,40,40,20,35,45,50,40,60,40,35,30,30,20,55,313,367,10,173,10,71,51,46,14,21,58,61,10,36,10,0,10,15,7,0,10,0,7,0,1,10,0,0,0,0,0,0,26,10,0,13
59153758,680,40,45,30,55,40,20,35,35,40,40,70,65,50,50,35,15,10,5,323,357,26,128,40,58,40,51,22,11,19,42,0,32,5,7,17,5,9,0,15,12,17,0,20,9,9,13,26,9,0,0,9,9,9,11
59153762,580,25,34,29,29,29,25,34,39,39,44,44,49,39,44,29,25,10,13,297,283,32,147,0,52,38,24,0,26,39,26,0,26,5,9,7,24,4,0,2,2,0,0,0,0,0,7,0,19,82,0,0,7,0,2
59153763,450,24,34,24,29,34,10,15,29,24,29,53,44,39,29,15,15,5,-2,238,212,40,75,11,60,27,38,0,15,23,40,18,37,0,3,3,12,1,0,10,0,0,4,1,0,0,12,0,6,0,6,11,0,0,-3
59153764,610,25,30,40,30,30,25,30,45,30,40,45,55,50,45,30,25,15,20,295,315,24,122,0,86,24,49,4,24,42,37,9,27,0,8,6,36,-1,0,9,0,5,4,-1,0,12,8,0,7,43,0,7,0,14,5
59153765,420,24,20,24,24,20,34,24,29,34,24,39,34,24,29,15,10,5,7,217,203,0,123,17,24,26,22,5,35,39,23,5,6,0,0,5,5,21,0,13,0,0,0,1,0,0,18,0,0,7,6,8,0,10,1
59153766,470,25,35,15,25,25,25,35,20,35,35,40,45,20,35,20,15,10,10,247,223,0,63,0,55,27,37,20,15,54,60,0,21,6,6,9,9,-1,0,0,0,0,7,0,0,15,0,0,0,7,10,0,0,27,23
59153767,510,30,20,35,40,35,30,30,25,30,40,35,50,35,30,15,10,10,10,272,238,19,108,17,39,21,51,29,0,14,55,14,35,5,0,8,30,5,0,12,0,0,8,1,0,0,23,0,0,9,0,9,0,0,-2
59153768,565,20,30,35,30,40,30,35,35,30,35,40,59,50,45,25,15,10,1,300,265,0,77,21,76,61,54,5,33,14,63,23,36,5,9,17,21,0,0,20,0,0,0,9,0,0,11,0,0,0,11,0,0,0,-1
59153769,510,25,25,40,30,45,25,10,35,25,50,45,30,40,30,30,20,10,-5,253,257,12,61,0,65,27,41,7,12,23,53,4,40,5,28,0,5,8,0,15,0,0,15,1,0,0,0,0,0,40,0,16,8,16,8
59153770,490,25,25,25,40,30,25,25,25,20,50,40,35,35,35,30,10,10,5,235,255,26,89,8,67,38,31,15,41,8,49,5,21,0,0,0,16,5,0,19,5,0,11,0,0,0,0,0,0,0,0,0,11,24,1
59153771,535,10,20,15,15,15,10,25,15,20,29,59,69,64,54,44,25,25,21,268,267,27,123,13,70,30,47,12,56,9,48,10,20,22,5,8,16,-1,0,0,0,0,5,-1,0,0,9,0,0,7,0,0,0,0,0
59153772,555,20,25,31,41,41,31,31,25,20,41,46,46,46,56,25,15,10,5,295,260,26,115,15,36,26,19,18,15,53,50,8,38,9,18,5,16,4,0,4,0,0,0,16,0,0,0,0,0,22,0,0,7,33,2
59153773,495,10,25,35,45,35,20,20,15,25,50,50,40,35,30,25,25,10,0,233,262,7,117,13,63,34,39,9,21,25,40,11,27,6,0,11,13,8,5,5,0,0,6,5,0,0,0,0,0,11,0,18,0,0,1
59153774,400,15,15,15,25,25,25,10,10,25,35,40,45,35,25,15,15,15,10,192,208,29,56,8,36,30,30,8,19,11,34,12,16,4,12,12,32,4,0,0,5,0,6,-1,0,0,8,0,0,17,0,0,0,13,-1
59153775,495,15,31,31,36,26,26,10,21,26,36,41,46,31,52,36,15,15,1,232,263,28,146,7,56,31,43,0,8,22,24,12,27,0,4,4,6,5,0,6,0,0,15,0,0,0,0,0,0,0,0,44,7,0,0
59153776,450,15,25,25,25,40,25,15,20,25,35,40,45,30,25,25,15,15,5,240,210,13,62,12,45,26,44,4,25,28,51,5,14,3,5,3,3,1,0,11,0,0,0,0,0,9,9,0,10,0,0,22,0,34,11
59153777,510,20,30,25,25,25,20,20,30,25,45,35,55,40,40,35,20,5,15,245,265,30,137,8,56,35,40,15,27,12,25,5,27,0,8,14,18,12,0,15,0,4,10,-1,0,0,0,0,0,0,0,15,0,0,-2
59153778,1030,40,45,60,80,75,55,40,35,50,100,90,100,110,65,40,20,15,10,505,525,18,212,14,118,57,61,23,31,22,117,12,55,7,19,14,26,13,9,29,5,5,0,-1,9,0,9,14,0,52,19,47,14,0,0
59153779,495,15,20,25,25,25,29,20,29,25,44,49,54,39,34,34,15,10,3,250,245,27,95,0,58,28,55,4,34,33,43,13,18,0,6,0,9,6,0,12,0,5,7,0,0,0,0,0,0,27,0,8,8,0,-1
59153780,500,29,29,34,15,25,20,25,29,25,29,34,49,44,44,34,20,5,10,250,250,28,62,8,60,48,54,8,23,37,56,7,25,0,0,0,29,0,0,7,0,7,0,-1,0,0,0,0,0,19,0,0,11,12,0
59153781,440,20,20,20,20,20,25,35,25,15,20,35,46,46,35,30,5,10,13,235,205,35,40,0,74,14,46,20,13,16,53,18,26,10,6,6,6,1,0,22,0,0,0,-1,0,0,15,0,0,0,0,20,0,0,0
59153782,450,10,15,20,35,20,30,10,15,30,40,55,45,35,25,25,15,10,15,225,225,21,53,0,58,25,19,22,23,14,46,0,13,0,11,20,6,16,0,26,0,0,0,7,0,0,0,11,0,21,0,0,0,26,12
