"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27"
"59153797",1170.00,555.00,435.00,125.00,620.00,300.00,55.00,180.00,85.00,460.00,275.00,215.00,65.00,180.00,120.00,10.00,40.00,15.00,715.00,280.00,215.00,65.00,435.00,185.00,40.00,140.00,75.00
"59153798",905.00,610.00,515.00,95.00,300.00,185.00,25.00,55.00,35.00,455.00,305.00,260.00,45.00,150.00,105.00,10.00,25.00,10.00,450.00,300.00,255.00,45.00,150.00,80.00,10.00,30.00,30.00
"59153799",260.00,150.00,140.00,10.00,105.00,80.00,5.00,15.00,10.00,130.00,75.00,70.00,5.00,50.00,45.00,5.00,0.00,0.00,125.00,75.00,65.00,5.00,50.00,35.00,5.00,10.00,10.00
"59153800",375.00,230.00,220.00,10.00,150.00,115.00,0.00,15.00,15.00,190.00,110.00,105.00,0.00,75.00,70.00,0.00,5.00,0.00,185.00,115.00,110.00,5.00,75.00,50.00,0.00,10.00,15.00
"59153801",325.00,195.00,180.00,20.00,125.00,95.00,5.00,15.00,10.00,160.00,95.00,90.00,5.00,60.00,50.00,5.00,5.00,0.00,165.00,100.00,90.00,10.00,65.00,45.00,0.00,10.00,10.00
"59153805",630.00,350.00,335.00,15.00,280.00,205.00,10.00,35.00,30.00,320.00,175.00,165.00,10.00,145.00,115.00,5.00,20.00,0.00,310.00,175.00,165.00,10.00,135.00,90.00,5.00,15.00,25.00
"59153806",495.00,265.00,260.00,10.00,220.00,170.00,10.00,25.00,30.00,240.00,135.00,130.00,5.00,105.00,90.00,0.00,10.00,5.00,250.00,135.00,130.00,5.00,120.00,80.00,0.00,15.00,20.00
"59153807",330.00,190.00,180.00,10.00,135.00,90.00,10.00,15.00,25.00,165.00,95.00,90.00,5.00,65.00,45.00,5.00,5.00,10.00,170.00,95.00,90.00,5.00,70.00,40.00,5.00,5.00,20.00
"59153809",735.00,435.00,390.00,45.00,305.00,215.00,10.00,35.00,50.00,365.00,220.00,195.00,20.00,150.00,130.00,0.00,10.00,5.00,370.00,220.00,195.00,20.00,150.00,85.00,10.00,25.00,40.00
"59153810",295.00,155.00,145.00,10.00,140.00,110.00,5.00,15.00,15.00,145.00,70.00,65.00,5.00,70.00,60.00,5.00,0.00,5.00,150.00,85.00,80.00,5.00,70.00,45.00,5.00,10.00,5.00
"59153812",400.00,235.00,225.00,10.00,165.00,125.00,5.00,15.00,20.00,175.00,110.00,110.00,5.00,65.00,55.00,0.00,5.00,5.00,225.00,120.00,120.00,5.00,100.00,75.00,0.00,10.00,15.00
"59153814",315.00,155.00,135.00,20.00,160.00,115.00,10.00,10.00,20.00,150.00,80.00,65.00,10.00,70.00,65.00,5.00,5.00,0.00,165.00,80.00,70.00,10.00,85.00,55.00,5.00,5.00,20.00
"59153815",595.00,335.00,290.00,45.00,260.00,195.00,5.00,20.00,35.00,275.00,165.00,145.00,20.00,110.00,90.00,5.00,10.00,5.00,320.00,170.00,150.00,25.00,150.00,105.00,5.00,15.00,25.00
"59153816",355.00,210.00,185.00,25.00,140.00,120.00,5.00,5.00,15.00,170.00,100.00,90.00,10.00,70.00,60.00,0.00,0.00,0.00,185.00,110.00,90.00,10.00,80.00,60.00,5.00,5.00,10.00
"59153818",665.00,355.00,320.00,35.00,310.00,235.00,10.00,35.00,30.00,310.00,180.00,160.00,15.00,135.00,110.00,5.00,10.00,5.00,355.00,175.00,165.00,15.00,180.00,125.00,5.00,25.00,25.00
"59153821",390.00,195.00,165.00,30.00,195.00,150.00,0.00,25.00,15.00,195.00,95.00,80.00,15.00,105.00,85.00,0.00,10.00,0.00,195.00,100.00,85.00,15.00,90.00,65.00,0.00,10.00,10.00
"59153825",665.00,320.00,280.00,45.00,340.00,210.00,15.00,35.00,85.00,295.00,160.00,140.00,20.00,130.00,105.00,5.00,5.00,15.00,370.00,160.00,140.00,20.00,215.00,100.00,5.00,25.00,80.00
"59153826",420.00,250.00,205.00,45.00,170.00,135.00,15.00,10.00,15.00,205.00,125.00,105.00,25.00,80.00,65.00,0.00,5.00,5.00,220.00,125.00,100.00,25.00,95.00,65.00,10.00,5.00,10.00
"59153831",515.00,255.00,220.00,40.00,255.00,190.00,15.00,35.00,25.00,255.00,130.00,110.00,20.00,120.00,95.00,5.00,15.00,5.00,265.00,130.00,110.00,20.00,135.00,95.00,10.00,20.00,20.00
"59153832",2865.00,1455.00,1195.00,260.00,1415.00,1030.00,85.00,215.00,85.00,1315.00,725.00,595.00,130.00,585.00,470.00,35.00,65.00,15.00,1550.00,725.00,600.00,130.00,820.00,555.00,50.00,150.00,75.00
"59153833",330.00,245.00,215.00,25.00,90.00,45.00,10.00,20.00,15.00,160.00,120.00,105.00,15.00,40.00,30.00,5.00,5.00,5.00,170.00,125.00,110.00,15.00,50.00,20.00,0.00,15.00,10.00
"59153834",3400.00,2150.00,1700.00,445.00,1255.00,770.00,85.00,280.00,120.00,1660.00,1090.00,845.00,245.00,575.00,425.00,35.00,90.00,25.00,1740.00,1065.00,860.00,205.00,675.00,345.00,50.00,190.00,95.00
"59153835",295.00,150.00,90.00,60.00,145.00,110.00,5.00,25.00,5.00,145.00,75.00,45.00,30.00,75.00,60.00,0.00,10.00,0.00,150.00,75.00,45.00,30.00,75.00,50.00,0.00,20.00,5.00
"59153836",225.00,100.00,65.00,40.00,120.00,80.00,10.00,25.00,5.00,115.00,60.00,30.00,25.00,55.00,35.00,0.00,15.00,5.00,110.00,45.00,30.00,15.00,65.00,40.00,5.00,15.00,5.00
"59153838",350.00,175.00,130.00,40.00,180.00,140.00,10.00,20.00,15.00,185.00,90.00,70.00,20.00,95.00,80.00,5.00,5.00,0.00,170.00,80.00,60.00,20.00,85.00,60.00,5.00,15.00,10.00
"59153839",1285.00,405.00,245.00,165.00,880.00,595.00,35.00,180.00,65.00,685.00,230.00,130.00,95.00,455.00,345.00,20.00,75.00,15.00,595.00,180.00,115.00,65.00,420.00,255.00,20.00,100.00,50.00
"59153843",1985.00,965.00,630.00,340.00,1020.00,855.00,30.00,115.00,15.00,1000.00,505.00,320.00,185.00,500.00,445.00,10.00,40.00,0.00,985.00,465.00,310.00,160.00,520.00,405.00,20.00,80.00,10.00
"59153845",2885.00,1195.00,845.00,355.00,1695.00,1400.00,75.00,180.00,45.00,1565.00,610.00,425.00,190.00,955.00,820.00,40.00,75.00,20.00,1325.00,585.00,420.00,165.00,740.00,575.00,30.00,105.00,25.00
"59153846",1920.00,810.00,475.00,335.00,1105.00,925.00,30.00,125.00,25.00,1045.00,430.00,240.00,190.00,620.00,530.00,20.00,60.00,0.00,870.00,380.00,235.00,150.00,490.00,395.00,10.00,60.00,20.00
"59153847",1295.00,430.00,245.00,190.00,865.00,715.00,35.00,100.00,15.00,760.00,230.00,130.00,100.00,530.00,425.00,25.00,75.00,0.00,540.00,200.00,115.00,85.00,340.00,290.00,10.00,25.00,15.00
"59153849",805.00,295.00,195.00,95.00,510.00,370.00,25.00,85.00,25.00,500.00,170.00,115.00,60.00,330.00,255.00,15.00,50.00,10.00,305.00,125.00,90.00,40.00,175.00,115.00,10.00,35.00,10.00
"59153851",360.00,145.00,85.00,55.00,215.00,185.00,10.00,20.00,5.00,190.00,70.00,40.00,30.00,115.00,110.00,5.00,10.00,0.00,170.00,70.00,40.00,30.00,100.00,80.00,5.00,10.00,5.00
"59153852",1170.00,430.00,245.00,180.00,740.00,600.00,35.00,90.00,15.00,670.00,230.00,130.00,100.00,440.00,345.00,25.00,60.00,5.00,505.00,200.00,120.00,80.00,305.00,255.00,10.00,35.00,5.00
"59153854",270.00,175.00,150.00,25.00,90.00,65.00,10.00,10.00,10.00,140.00,90.00,80.00,15.00,50.00,40.00,0.00,5.00,0.00,125.00,90.00,80.00,10.00,40.00,25.00,5.00,0.00,5.00
"59153856",355.00,205.00,145.00,60.00,150.00,110.00,10.00,20.00,15.00,190.00,100.00,75.00,25.00,85.00,65.00,5.00,10.00,5.00,165.00,105.00,70.00,30.00,65.00,45.00,5.00,10.00,5.00
"59153857",2595.00,1675.00,1405.00,270.00,920.00,610.00,95.00,130.00,85.00,1275.00,820.00,685.00,135.00,455.00,345.00,45.00,50.00,10.00,1325.00,855.00,725.00,135.00,470.00,265.00,45.00,80.00,75.00
"59153858",1355.00,885.00,780.00,105.00,470.00,345.00,25.00,55.00,45.00,675.00,440.00,385.00,55.00,235.00,195.00,10.00,20.00,10.00,675.00,445.00,395.00,50.00,235.00,150.00,20.00,30.00,30.00
"59153859",895.00,550.00,510.00,40.00,345.00,280.00,15.00,35.00,15.00,445.00,275.00,255.00,20.00,165.00,150.00,5.00,15.00,0.00,455.00,275.00,255.00,20.00,180.00,130.00,15.00,20.00,15.00
"59153860",405.00,260.00,210.00,45.00,145.00,100.00,15.00,20.00,10.00,205.00,130.00,105.00,20.00,80.00,60.00,10.00,5.00,5.00,200.00,130.00,105.00,25.00,70.00,45.00,5.00,15.00,10.00
"59153861",985.00,585.00,450.00,135.00,405.00,250.00,35.00,75.00,50.00,485.00,290.00,225.00,65.00,190.00,145.00,10.00,35.00,10.00,510.00,290.00,225.00,65.00,215.00,105.00,25.00,40.00,40.00
"59153862",420.00,265.00,235.00,30.00,155.00,115.00,5.00,20.00,10.00,205.00,130.00,120.00,15.00,80.00,65.00,5.00,10.00,5.00,215.00,135.00,120.00,15.00,75.00,55.00,0.00,5.00,10.00
"59153864",650.00,375.00,305.00,65.00,280.00,145.00,20.00,35.00,75.00,285.00,180.00,150.00,30.00,110.00,80.00,10.00,10.00,15.00,365.00,195.00,160.00,35.00,170.00,65.00,15.00,25.00,60.00
"59153865",3900.00,2745.00,2280.00,465.00,1150.00,805.00,105.00,180.00,65.00,1855.00,1355.00,1130.00,230.00,495.00,400.00,40.00,45.00,10.00,2045.00,1390.00,1155.00,240.00,655.00,405.00,70.00,130.00,50.00
"59153866",1090.00,735.00,635.00,100.00,355.00,255.00,25.00,55.00,30.00,510.00,365.00,310.00,50.00,145.00,115.00,10.00,15.00,0.00,580.00,365.00,320.00,50.00,215.00,135.00,15.00,40.00,25.00
"59153867",585.00,390.00,350.00,40.00,190.00,140.00,5.00,20.00,20.00,275.00,195.00,175.00,20.00,85.00,70.00,5.00,10.00,0.00,305.00,200.00,175.00,20.00,105.00,70.00,0.00,15.00,20.00
"59153868",825.00,565.00,495.00,60.00,265.00,205.00,20.00,25.00,15.00,410.00,275.00,245.00,30.00,130.00,115.00,10.00,10.00,0.00,415.00,280.00,250.00,35.00,135.00,90.00,10.00,15.00,15.00
"59153869",260.00,175.00,150.00,20.00,85.00,65.00,10.00,10.00,5.00,130.00,85.00,75.00,10.00,45.00,40.00,5.00,0.00,0.00,130.00,85.00,75.00,10.00,45.00,25.00,5.00,10.00,5.00
"59153870",665.00,455.00,400.00,55.00,205.00,145.00,20.00,30.00,5.00,320.00,225.00,200.00,30.00,95.00,75.00,5.00,10.00,5.00,340.00,230.00,200.00,30.00,110.00,70.00,15.00,20.00,10.00
"59153871",320.00,200.00,180.00,20.00,120.00,100.00,5.00,10.00,5.00,160.00,100.00,90.00,10.00,60.00,55.00,5.00,5.00,0.00,165.00,105.00,90.00,10.00,60.00,45.00,5.00,5.00,5.00
"59153872",710.00,465.00,415.00,50.00,240.00,185.00,20.00,25.00,15.00,340.00,230.00,210.00,25.00,105.00,95.00,5.00,5.00,0.00,370.00,240.00,210.00,25.00,135.00,90.00,15.00,15.00,10.00
"59153873",620.00,415.00,375.00,40.00,200.00,135.00,10.00,35.00,15.00,310.00,210.00,185.00,20.00,105.00,75.00,10.00,15.00,5.00,310.00,210.00,190.00,25.00,105.00,55.00,5.00,15.00,15.00
"59153874",645.00,405.00,355.00,50.00,240.00,110.00,20.00,25.00,80.00,300.00,200.00,175.00,25.00,100.00,70.00,5.00,5.00,15.00,345.00,205.00,180.00,25.00,145.00,45.00,10.00,20.00,65.00
"59153875",205.00,125.00,115.00,10.00,75.00,55.00,5.00,10.00,0.00,100.00,65.00,55.00,5.00,35.00,25.00,0.00,5.00,0.00,100.00,60.00,55.00,5.00,40.00,25.00,5.00,10.00,0.00
"59153876",515.00,330.00,305.00,30.00,185.00,145.00,10.00,20.00,10.00,245.00,165.00,150.00,15.00,80.00,70.00,0.00,10.00,0.00,270.00,165.00,150.00,15.00,110.00,75.00,10.00,15.00,10.00
"59153877",385.00,260.00,245.00,15.00,125.00,90.00,10.00,10.00,15.00,190.00,130.00,120.00,5.00,60.00,55.00,0.00,0.00,5.00,195.00,130.00,120.00,10.00,65.00,40.00,5.00,10.00,10.00
"59153878",345.00,215.00,210.00,5.00,135.00,95.00,10.00,15.00,5.00,170.00,105.00,105.00,5.00,60.00,55.00,5.00,5.00,0.00,180.00,110.00,110.00,5.00,70.00,45.00,10.00,15.00,10.00
"59153879",270.00,170.00,165.00,10.00,95.00,70.00,5.00,10.00,10.00,135.00,85.00,80.00,5.00,50.00,35.00,5.00,10.00,0.00,140.00,90.00,85.00,5.00,50.00,30.00,5.00,5.00,10.00
"59153881",395.00,230.00,220.00,10.00,160.00,140.00,5.00,15.00,10.00,190.00,110.00,110.00,5.00,80.00,70.00,0.00,5.00,5.00,205.00,120.00,115.00,5.00,85.00,65.00,0.00,10.00,5.00
"59153882",1135.00,760.00,730.00,30.00,370.00,225.00,15.00,65.00,70.00,510.00,370.00,350.00,15.00,140.00,115.00,5.00,15.00,5.00,625.00,395.00,380.00,15.00,230.00,115.00,10.00,50.00,60.00
"59153883",455.00,315.00,305.00,10.00,140.00,115.00,0.00,10.00,15.00,205.00,150.00,150.00,5.00,55.00,45.00,0.00,5.00,0.00,250.00,160.00,160.00,0.00,90.00,65.00,0.00,15.00,10.00
"59153885",250.00,155.00,120.00,35.00,90.00,70.00,5.00,15.00,10.00,125.00,80.00,60.00,20.00,50.00,40.00,0.00,5.00,0.00,125.00,75.00,55.00,20.00,45.00,30.00,5.00,5.00,10.00
"59153886",610.00,365.00,300.00,65.00,250.00,175.00,15.00,35.00,20.00,290.00,180.00,150.00,35.00,110.00,90.00,5.00,10.00,0.00,320.00,185.00,150.00,30.00,140.00,85.00,5.00,25.00,20.00
"59153887",545.00,305.00,270.00,35.00,235.00,165.00,10.00,35.00,20.00,265.00,155.00,135.00,15.00,110.00,90.00,5.00,10.00,5.00,275.00,155.00,135.00,20.00,125.00,75.00,10.00,20.00,15.00
"59153888",835.00,445.00,350.00,95.00,385.00,255.00,25.00,75.00,35.00,370.00,225.00,175.00,50.00,145.00,120.00,5.00,15.00,5.00,465.00,220.00,175.00,45.00,245.00,140.00,20.00,60.00,30.00
"59153889",415.00,265.00,240.00,20.00,155.00,115.00,5.00,25.00,15.00,200.00,130.00,115.00,10.00,75.00,60.00,0.00,5.00,0.00,215.00,135.00,120.00,10.00,85.00,50.00,5.00,15.00,10.00
"59153890",540.00,385.00,375.00,10.00,160.00,130.00,0.00,10.00,20.00,260.00,190.00,190.00,5.00,70.00,65.00,0.00,5.00,0.00,280.00,190.00,180.00,5.00,90.00,70.00,0.00,10.00,15.00
"59153891",465.00,305.00,290.00,10.00,165.00,135.00,5.00,15.00,10.00,220.00,145.00,145.00,5.00,80.00,70.00,0.00,0.00,0.00,240.00,160.00,150.00,5.00,85.00,65.00,5.00,10.00,10.00
"59153892",445.00,275.00,260.00,15.00,170.00,150.00,5.00,10.00,10.00,220.00,135.00,130.00,10.00,80.00,80.00,0.00,0.00,0.00,225.00,135.00,130.00,5.00,90.00,70.00,0.00,5.00,10.00
"59153893",585.00,335.00,315.00,15.00,255.00,195.00,10.00,25.00,20.00,310.00,165.00,160.00,5.00,145.00,110.00,5.00,20.00,5.00,280.00,170.00,160.00,10.00,115.00,85.00,5.00,10.00,15.00
"59153894",465.00,275.00,250.00,25.00,190.00,140.00,10.00,15.00,20.00,225.00,135.00,120.00,10.00,95.00,80.00,5.00,5.00,5.00,235.00,140.00,125.00,15.00,95.00,60.00,5.00,10.00,20.00
"59153895",485.00,340.00,320.00,20.00,150.00,115.00,0.00,10.00,15.00,250.00,170.00,165.00,10.00,80.00,70.00,0.00,5.00,5.00,235.00,165.00,160.00,10.00,65.00,45.00,5.00,10.00,15.00
"59153896",875.00,505.00,470.00,30.00,370.00,280.00,15.00,40.00,35.00,435.00,255.00,235.00,15.00,185.00,155.00,10.00,15.00,5.00,440.00,255.00,240.00,15.00,185.00,125.00,5.00,25.00,25.00
"59153897",785.00,465.00,435.00,25.00,325.00,235.00,20.00,35.00,40.00,385.00,230.00,220.00,10.00,150.00,120.00,10.00,20.00,5.00,405.00,230.00,215.00,15.00,175.00,110.00,5.00,15.00,40.00
"59153898",765.00,430.00,400.00,30.00,335.00,265.00,15.00,30.00,25.00,380.00,215.00,200.00,15.00,170.00,140.00,5.00,15.00,10.00,380.00,210.00,200.00,15.00,170.00,120.00,15.00,15.00,20.00
"59153899",670.00,415.00,395.00,20.00,255.00,195.00,10.00,20.00,25.00,330.00,205.00,195.00,10.00,125.00,105.00,5.00,10.00,5.00,340.00,205.00,200.00,10.00,130.00,85.00,10.00,10.00,20.00
"59153900",1565.00,1075.00,950.00,125.00,485.00,325.00,40.00,65.00,50.00,730.00,535.00,475.00,65.00,195.00,145.00,15.00,30.00,5.00,835.00,540.00,475.00,65.00,295.00,180.00,25.00,40.00,45.00
"59153901",1045.00,725.00,620.00,100.00,320.00,200.00,25.00,65.00,30.00,505.00,360.00,310.00,50.00,140.00,110.00,10.00,15.00,0.00,540.00,360.00,310.00,50.00,180.00,90.00,15.00,45.00,25.00
"59153902",775.00,520.00,490.00,30.00,255.00,185.00,15.00,35.00,15.00,380.00,260.00,245.00,15.00,120.00,90.00,5.00,15.00,5.00,400.00,260.00,245.00,15.00,140.00,95.00,15.00,20.00,15.00
"59153903",540.00,345.00,290.00,55.00,195.00,130.00,20.00,35.00,5.00,270.00,170.00,140.00,30.00,95.00,75.00,10.00,15.00,0.00,270.00,175.00,150.00,25.00,95.00,55.00,15.00,20.00,5.00
"59153904",1265.00,825.00,750.00,70.00,440.00,280.00,50.00,70.00,40.00,595.00,405.00,370.00,35.00,190.00,135.00,15.00,35.00,5.00,665.00,415.00,380.00,35.00,245.00,145.00,35.00,35.00,30.00
"59153905",560.00,365.00,355.00,5.00,195.00,155.00,5.00,15.00,15.00,275.00,180.00,175.00,5.00,95.00,85.00,0.00,5.00,5.00,285.00,180.00,180.00,0.00,100.00,70.00,5.00,10.00,10.00
"59153906",525.00,340.00,320.00,15.00,185.00,155.00,10.00,10.00,10.00,265.00,165.00,160.00,10.00,95.00,85.00,5.00,0.00,5.00,265.00,170.00,165.00,5.00,90.00,70.00,5.00,10.00,5.00
"59153907",385.00,255.00,250.00,10.00,130.00,110.00,10.00,10.00,10.00,195.00,125.00,125.00,5.00,65.00,65.00,0.00,0.00,0.00,195.00,130.00,125.00,5.00,65.00,45.00,5.00,10.00,5.00
"59153908",395.00,270.00,260.00,10.00,125.00,100.00,5.00,10.00,10.00,185.00,135.00,125.00,5.00,50.00,45.00,0.00,0.00,0.00,205.00,130.00,130.00,10.00,75.00,55.00,5.00,10.00,5.00
"59153909",915.00,605.00,580.00,20.00,310.00,265.00,10.00,10.00,25.00,450.00,295.00,285.00,10.00,155.00,140.00,0.00,5.00,5.00,470.00,310.00,300.00,10.00,155.00,125.00,5.00,5.00,20.00
"59153910",645.00,420.00,405.00,15.00,220.00,195.00,0.00,5.00,15.00,305.00,200.00,195.00,10.00,105.00,100.00,0.00,0.00,5.00,335.00,220.00,215.00,5.00,115.00,95.00,5.00,5.00,10.00
"59153911",865.00,515.00,505.00,15.00,350.00,245.00,20.00,35.00,50.00,435.00,260.00,255.00,10.00,175.00,145.00,10.00,10.00,10.00,430.00,260.00,250.00,10.00,170.00,95.00,10.00,25.00,40.00
"59153912",775.00,460.00,430.00,25.00,320.00,240.00,10.00,30.00,45.00,390.00,230.00,210.00,15.00,165.00,135.00,5.00,15.00,5.00,385.00,230.00,220.00,15.00,155.00,105.00,5.00,10.00,35.00
"59153913",685.00,380.00,360.00,20.00,310.00,225.00,15.00,40.00,25.00,350.00,190.00,180.00,10.00,160.00,130.00,5.00,20.00,0.00,340.00,190.00,180.00,10.00,150.00,95.00,5.00,20.00,25.00
"59153914",250.00,175.00,160.00,15.00,80.00,60.00,0.00,10.00,10.00,130.00,85.00,80.00,10.00,40.00,35.00,0.00,0.00,0.00,125.00,85.00,80.00,10.00,35.00,25.00,0.00,0.00,5.00
"59153915",1075.00,630.00,590.00,40.00,445.00,350.00,25.00,45.00,30.00,540.00,315.00,295.00,20.00,225.00,200.00,15.00,15.00,5.00,535.00,315.00,300.00,20.00,215.00,150.00,10.00,30.00,25.00
"59153916",1030.00,630.00,550.00,80.00,400.00,265.00,30.00,70.00,35.00,460.00,315.00,270.00,40.00,150.00,120.00,5.00,15.00,10.00,570.00,315.00,280.00,40.00,250.00,145.00,20.00,50.00,30.00
"59153917",825.00,515.00,470.00,45.00,310.00,220.00,10.00,50.00,30.00,410.00,260.00,235.00,20.00,150.00,125.00,0.00,25.00,10.00,410.00,255.00,235.00,20.00,155.00,100.00,10.00,25.00,25.00
"59153918",425.00,260.00,235.00,25.00,160.00,95.00,5.00,35.00,30.00,205.00,130.00,115.00,15.00,75.00,50.00,5.00,20.00,5.00,220.00,135.00,120.00,15.00,85.00,45.00,0.00,15.00,30.00
"59153919",660.00,430.00,405.00,20.00,230.00,165.00,10.00,25.00,30.00,315.00,215.00,205.00,10.00,95.00,70.00,10.00,15.00,5.00,345.00,215.00,200.00,15.00,135.00,90.00,5.00,10.00,20.00
"59153920",890.00,535.00,525.00,10.00,355.00,240.00,20.00,25.00,65.00,430.00,270.00,265.00,5.00,160.00,125.00,10.00,20.00,10.00,460.00,265.00,260.00,5.00,190.00,115.00,5.00,10.00,60.00
"59153921",905.00,560.00,515.00,45.00,345.00,230.00,20.00,45.00,55.00,425.00,280.00,255.00,25.00,145.00,115.00,5.00,20.00,10.00,480.00,285.00,260.00,20.00,195.00,115.00,15.00,25.00,40.00
"59153922",690.00,410.00,395.00,15.00,280.00,200.00,20.00,35.00,30.00,330.00,205.00,200.00,10.00,130.00,105.00,5.00,10.00,0.00,360.00,205.00,200.00,5.00,150.00,95.00,10.00,25.00,25.00
"59153923",670.00,420.00,390.00,30.00,250.00,200.00,10.00,25.00,25.00,345.00,210.00,195.00,15.00,135.00,115.00,5.00,10.00,5.00,325.00,210.00,195.00,15.00,120.00,85.00,5.00,15.00,15.00
"59153924",1015.00,630.00,595.00,35.00,385.00,285.00,30.00,35.00,40.00,510.00,315.00,300.00,15.00,195.00,155.00,15.00,10.00,10.00,495.00,315.00,295.00,20.00,185.00,125.00,15.00,20.00,25.00
"59153925",930.00,645.00,590.00,55.00,285.00,200.00,15.00,35.00,45.00,450.00,320.00,290.00,25.00,135.00,105.00,10.00,10.00,5.00,480.00,325.00,300.00,30.00,150.00,90.00,5.00,20.00,35.00
"59153926",1130.00,760.00,700.00,60.00,370.00,220.00,25.00,50.00,75.00,545.00,375.00,350.00,30.00,165.00,125.00,10.00,20.00,10.00,590.00,385.00,355.00,30.00,205.00,100.00,20.00,30.00,60.00
"59153927",815.00,595.00,560.00,30.00,225.00,115.00,10.00,30.00,70.00,370.00,300.00,280.00,15.00,70.00,45.00,5.00,10.00,10.00,450.00,295.00,280.00,15.00,155.00,65.00,5.00,20.00,60.00
"59153928",990.00,635.00,530.00,105.00,355.00,225.00,30.00,75.00,25.00,470.00,315.00,265.00,55.00,150.00,105.00,10.00,25.00,10.00,525.00,315.00,265.00,50.00,210.00,120.00,20.00,50.00,20.00
"59153929",575.00,360.00,315.00,45.00,215.00,120.00,30.00,55.00,15.00,260.00,180.00,155.00,20.00,80.00,55.00,10.00,10.00,0.00,315.00,180.00,160.00,20.00,135.00,60.00,20.00,40.00,10.00
"59153930",505.00,375.00,365.00,10.00,130.00,85.00,5.00,30.00,10.00,240.00,185.00,180.00,5.00,55.00,40.00,0.00,10.00,0.00,265.00,190.00,185.00,5.00,75.00,45.00,0.00,15.00,10.00
"59153931",1140.00,705.00,635.00,70.00,435.00,200.00,40.00,60.00,125.00,475.00,345.00,310.00,35.00,130.00,85.00,10.00,15.00,20.00,655.00,360.00,325.00,35.00,300.00,115.00,30.00,45.00,105.00
"59153932",515.00,370.00,360.00,10.00,145.00,115.00,5.00,15.00,10.00,250.00,180.00,175.00,5.00,65.00,55.00,0.00,5.00,5.00,265.00,190.00,180.00,5.00,75.00,50.00,5.00,10.00,10.00
"59153935",545.00,425.00,400.00,25.00,120.00,95.00,10.00,10.00,10.00,250.00,205.00,195.00,10.00,45.00,40.00,5.00,0.00,0.00,290.00,215.00,200.00,15.00,80.00,60.00,10.00,5.00,5.00
"59153936",405.00,245.00,240.00,5.00,160.00,120.00,5.00,5.00,25.00,190.00,120.00,120.00,5.00,70.00,60.00,0.00,0.00,5.00,210.00,125.00,120.00,5.00,85.00,60.00,5.00,5.00,20.00
"59153937",470.00,280.00,265.00,10.00,190.00,140.00,15.00,15.00,20.00,235.00,140.00,135.00,5.00,95.00,80.00,10.00,10.00,5.00,230.00,135.00,135.00,5.00,90.00,65.00,5.00,10.00,15.00
"59153939",1765.00,1150.00,1035.00,125.00,610.00,475.00,30.00,60.00,45.00,855.00,575.00,515.00,65.00,280.00,245.00,5.00,20.00,5.00,915.00,580.00,520.00,60.00,335.00,230.00,25.00,45.00,35.00
"59153940",335.00,180.00,170.00,10.00,155.00,120.00,5.00,10.00,15.00,160.00,90.00,90.00,5.00,70.00,55.00,5.00,5.00,5.00,180.00,95.00,85.00,5.00,90.00,60.00,5.00,10.00,15.00
"59153941",275.00,180.00,165.00,15.00,95.00,70.00,5.00,20.00,10.00,130.00,90.00,80.00,5.00,40.00,30.00,0.00,5.00,5.00,140.00,90.00,80.00,5.00,50.00,35.00,5.00,10.00,5.00
"59153942",1100.00,730.00,665.00,70.00,370.00,215.00,30.00,70.00,50.00,490.00,360.00,325.00,35.00,135.00,95.00,5.00,20.00,10.00,610.00,365.00,335.00,35.00,240.00,120.00,25.00,55.00,40.00
"59153943",715.00,495.00,445.00,50.00,220.00,165.00,10.00,25.00,20.00,355.00,245.00,220.00,25.00,105.00,85.00,5.00,10.00,5.00,360.00,250.00,225.00,25.00,110.00,75.00,5.00,10.00,15.00
"59153944",270.00,165.00,145.00,20.00,105.00,70.00,10.00,15.00,10.00,135.00,85.00,70.00,10.00,55.00,35.00,5.00,10.00,5.00,130.00,80.00,70.00,10.00,50.00,35.00,0.00,5.00,5.00
"59153945",710.00,330.00,280.00,55.00,375.00,250.00,25.00,65.00,45.00,335.00,175.00,140.00,30.00,165.00,125.00,10.00,30.00,0.00,375.00,160.00,130.00,25.00,210.00,125.00,15.00,35.00,45.00
"59153946",705.00,410.00,390.00,20.00,295.00,215.00,15.00,35.00,25.00,320.00,200.00,185.00,15.00,120.00,100.00,5.00,10.00,5.00,385.00,210.00,200.00,10.00,175.00,115.00,15.00,30.00,20.00
"59153948",1755.00,940.00,830.00,110.00,815.00,560.00,35.00,125.00,95.00,815.00,460.00,400.00,60.00,350.00,280.00,10.00,45.00,20.00,940.00,475.00,425.00,55.00,460.00,280.00,25.00,85.00,70.00
"59153949",2465.00,1495.00,1315.00,180.00,970.00,705.00,60.00,140.00,65.00,1135.00,725.00,635.00,90.00,410.00,340.00,20.00,40.00,15.00,1325.00,765.00,680.00,90.00,560.00,365.00,40.00,105.00,50.00
"59153950",580.00,355.00,340.00,15.00,225.00,160.00,10.00,30.00,30.00,275.00,175.00,170.00,10.00,95.00,80.00,5.00,10.00,10.00,310.00,180.00,170.00,5.00,130.00,80.00,10.00,20.00,25.00
