"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23"
"59153715",415.00,140.00,115.00,100.00,60.00,3.20,420.00,330.00,300.00,30.00,90.00,65.00,20.00,330.00,100.00,230.00,90.00,90.00,55.00,85.00,40.00,30.00,15.00
"59153716",350.00,160.00,95.00,65.00,35.00,3.00,350.00,280.00,235.00,40.00,70.00,60.00,10.00,280.00,110.00,170.00,75.00,65.00,30.00,70.00,50.00,15.00,5.00
"59153717",185.00,110.00,40.00,20.00,15.00,2.70,180.00,140.00,115.00,20.00,45.00,40.00,5.00,135.00,75.00,60.00,30.00,15.00,15.00,45.00,30.00,10.00,5.00
"59153718",160.00,65.00,25.00,40.00,20.00,3.20,160.00,140.00,135.00,10.00,25.00,20.00,5.00,140.00,50.00,85.00,25.00,40.00,25.00,20.00,15.00,10.00,0.00
"59153719",135.00,50.00,25.00,40.00,20.00,3.30,140.00,120.00,115.00,5.00,20.00,15.00,5.00,115.00,40.00,75.00,25.00,40.00,15.00,20.00,10.00,5.00,5.00
"59153720",140.00,55.00,30.00,30.00,25.00,3.20,140.00,110.00,105.00,5.00,30.00,25.00,5.00,110.00,35.00,70.00,20.00,25.00,25.00,30.00,15.00,5.00,5.00
"59153721",310.00,120.00,75.00,80.00,40.00,3.20,315.00,280.00,250.00,35.00,35.00,25.00,10.00,280.00,100.00,185.00,65.00,75.00,45.00,30.00,20.00,10.00,5.00
"59153722",100.00,50.00,20.00,15.00,15.00,3.10,100.00,85.00,70.00,15.00,15.00,15.00,0.00,85.00,45.00,50.00,20.00,15.00,15.00,10.00,5.00,0.00,5.00
"59153723",90.00,50.00,20.00,15.00,10.00,3.00,90.00,75.00,65.00,15.00,15.00,10.00,5.00,75.00,35.00,40.00,20.00,10.00,10.00,20.00,15.00,5.00,0.00
"59153724",120.00,65.00,20.00,25.00,15.00,2.80,125.00,110.00,100.00,5.00,10.00,10.00,5.00,110.00,55.00,55.00,20.00,25.00,10.00,15.00,10.00,0.00,5.00
"59153725",125.00,70.00,20.00,20.00,15.00,3.00,125.00,110.00,95.00,15.00,15.00,5.00,5.00,115.00,60.00,50.00,15.00,20.00,15.00,15.00,10.00,5.00,0.00
"59153726",825.00,330.00,195.00,210.00,80.00,3.10,825.00,700.00,580.00,120.00,120.00,90.00,25.00,700.00,270.00,435.00,155.00,205.00,80.00,120.00,65.00,40.00,15.00
"59153728",1395.00,685.00,315.00,300.00,90.00,2.90,1395.00,1170.00,920.00,255.00,225.00,170.00,50.00,1175.00,535.00,635.00,260.00,285.00,90.00,225.00,150.00,55.00,20.00
"59153729",875.00,275.00,240.00,265.00,95.00,3.20,870.00,730.00,640.00,95.00,140.00,110.00,30.00,735.00,205.00,530.00,185.00,245.00,95.00,140.00,70.00,55.00,15.00
"59153730",745.00,350.00,210.00,140.00,50.00,2.90,750.00,610.00,465.00,145.00,140.00,105.00,30.00,605.00,265.00,345.00,180.00,125.00,45.00,140.00,90.00,30.00,20.00
"59153731",35.00,15.00,10.00,10.00,5.00,2.80,35.00,30.00,25.00,5.00,5.00,0.00,5.00,35.00,15.00,20.00,5.00,10.00,0.00,10.00,5.00,0.00,0.00
"59153732",,,,,,,,,,,,,,,,,,,,,,,
"59153733",370.00,155.00,90.00,95.00,30.00,3.00,370.00,330.00,305.00,25.00,45.00,40.00,10.00,325.00,135.00,195.00,80.00,90.00,30.00,45.00,20.00,10.00,10.00
"59153734",215.00,60.00,55.00,75.00,25.00,3.40,220.00,195.00,185.00,10.00,20.00,20.00,5.00,200.00,50.00,145.00,50.00,70.00,25.00,15.00,5.00,5.00,5.00
"59153735",1275.00,435.00,285.00,390.00,165.00,3.30,1275.00,1110.00,1065.00,45.00,165.00,140.00,25.00,1115.00,340.00,770.00,235.00,375.00,165.00,165.00,95.00,50.00,20.00
"59153736",650.00,205.00,175.00,195.00,70.00,3.20,645.00,570.00,545.00,30.00,80.00,65.00,15.00,570.00,165.00,405.00,150.00,190.00,65.00,75.00,40.00,20.00,15.00
"59153737",300.00,130.00,60.00,80.00,30.00,3.00,300.00,265.00,255.00,15.00,35.00,30.00,5.00,265.00,115.00,155.00,45.00,70.00,30.00,35.00,15.00,15.00,5.00
"59153738",380.00,130.00,90.00,115.00,50.00,3.30,380.00,315.00,295.00,20.00,70.00,55.00,10.00,315.00,95.00,225.00,65.00,105.00,45.00,65.00,35.00,25.00,10.00
"59153739",305.00,105.00,65.00,95.00,40.00,3.30,305.00,270.00,260.00,10.00,35.00,20.00,10.00,275.00,85.00,185.00,55.00,90.00,45.00,30.00,20.00,10.00,5.00
"59153740",945.00,340.00,200.00,310.00,95.00,3.20,945.00,825.00,735.00,90.00,115.00,95.00,25.00,825.00,270.00,555.00,170.00,295.00,90.00,115.00,70.00,35.00,15.00
"59153741",570.00,185.00,130.00,190.00,75.00,3.30,575.00,500.00,455.00,45.00,70.00,55.00,15.00,505.00,150.00,355.00,100.00,180.00,70.00,70.00,35.00,30.00,10.00
"59153742",260.00,75.00,40.00,85.00,55.00,3.60,260.00,220.00,210.00,15.00,40.00,30.00,5.00,220.00,55.00,165.00,30.00,85.00,55.00,40.00,20.00,10.00,5.00
"59153743",130.00,40.00,25.00,50.00,20.00,3.40,135.00,120.00,110.00,15.00,15.00,10.00,5.00,120.00,30.00,90.00,25.00,45.00,20.00,10.00,5.00,0.00,0.00
"59153744",635.00,235.00,155.00,175.00,70.00,3.10,635.00,555.00,480.00,80.00,75.00,55.00,20.00,560.00,190.00,370.00,135.00,165.00,70.00,75.00,50.00,20.00,10.00
"59153745",155.00,85.00,35.00,25.00,10.00,2.80,150.00,130.00,105.00,20.00,20.00,15.00,10.00,135.00,75.00,55.00,20.00,25.00,10.00,20.00,5.00,10.00,0.00
"59153746",135.00,65.00,35.00,30.00,10.00,2.90,135.00,125.00,105.00,15.00,15.00,0.00,5.00,125.00,60.00,65.00,25.00,30.00,10.00,10.00,10.00,5.00,0.00
"59153747",145.00,75.00,30.00,30.00,10.00,2.90,145.00,130.00,110.00,20.00,15.00,10.00,5.00,130.00,65.00,65.00,25.00,25.00,10.00,15.00,10.00,5.00,5.00
"59153748",155.00,60.00,40.00,40.00,10.00,3.10,155.00,130.00,105.00,25.00,25.00,15.00,5.00,135.00,50.00,80.00,30.00,40.00,10.00,25.00,5.00,10.00,5.00
"59153749",130.00,70.00,30.00,20.00,5.00,2.60,125.00,115.00,85.00,25.00,10.00,5.00,10.00,115.00,65.00,50.00,25.00,20.00,5.00,10.00,5.00,5.00,0.00
"59153750",,,,,,,,,,,,,,,,,,,,,,,
"59153751",195.00,125.00,25.00,30.00,15.00,2.70,195.00,170.00,135.00,30.00,25.00,20.00,10.00,170.00,105.00,65.00,20.00,25.00,15.00,25.00,20.00,0.00,5.00
"59153752",,,,,,,,,,,,,,,,,,,,,,,
"59153754",30.00,15.00,5.00,5.00,0.00,2.80,30.00,15.00,5.00,5.00,15.00,10.00,5.00,15.00,5.00,10.00,0.00,5.00,5.00,15.00,10.00,0.00,5.00
"59153756",140.00,85.00,25.00,20.00,10.00,2.70,140.00,125.00,105.00,15.00,20.00,15.00,5.00,120.00,75.00,45.00,20.00,20.00,5.00,20.00,10.00,5.00,0.00
"59153757",175.00,80.00,35.00,50.00,15.00,3.10,170.00,155.00,140.00,15.00,25.00,20.00,0.00,150.00,65.00,85.00,25.00,45.00,15.00,25.00,10.00,5.00,0.00
"59153758",205.00,100.00,35.00,50.00,20.00,2.90,210.00,185.00,160.00,25.00,25.00,20.00,5.00,185.00,90.00,90.00,30.00,45.00,15.00,25.00,10.00,5.00,5.00
"59153762",180.00,100.00,35.00,30.00,10.00,2.80,180.00,150.00,130.00,25.00,25.00,15.00,10.00,150.00,90.00,65.00,30.00,25.00,10.00,25.00,20.00,5.00,5.00
"59153763",140.00,70.00,20.00,35.00,15.00,3.00,140.00,130.00,120.00,15.00,5.00,5.00,5.00,130.00,65.00,65.00,20.00,30.00,15.00,5.00,5.00,0.00,0.00
"59153764",185.00,95.00,35.00,30.00,20.00,3.00,185.00,170.00,150.00,20.00,15.00,5.00,5.00,170.00,85.00,80.00,30.00,35.00,20.00,15.00,5.00,5.00,0.00
"59153765",120.00,55.00,30.00,20.00,15.00,3.00,120.00,105.00,90.00,15.00,15.00,10.00,0.00,105.00,40.00,60.00,25.00,25.00,15.00,15.00,10.00,5.00,5.00
"59153766",140.00,70.00,30.00,30.00,10.00,2.90,140.00,120.00,100.00,20.00,15.00,5.00,10.00,120.00,65.00,60.00,25.00,25.00,10.00,15.00,10.00,5.00,0.00
"59153767",140.00,60.00,30.00,30.00,20.00,3.20,140.00,125.00,110.00,10.00,15.00,15.00,0.00,125.00,45.00,80.00,25.00,30.00,15.00,15.00,10.00,5.00,0.00
"59153768",160.00,90.00,30.00,20.00,20.00,2.90,160.00,140.00,120.00,20.00,20.00,10.00,5.00,140.00,80.00,60.00,25.00,20.00,15.00,15.00,10.00,5.00,5.00
"59153769",145.00,70.00,20.00,35.00,15.00,3.00,145.00,130.00,110.00,25.00,10.00,10.00,5.00,135.00,70.00,65.00,20.00,35.00,10.00,15.00,10.00,5.00,5.00
"59153770",140.00,70.00,20.00,35.00,15.00,2.90,140.00,120.00,95.00,20.00,20.00,15.00,5.00,120.00,60.00,60.00,15.00,30.00,15.00,20.00,10.00,5.00,0.00
"59153771",155.00,110.00,25.00,5.00,5.00,2.40,150.00,120.00,100.00,20.00,30.00,25.00,5.00,125.00,90.00,35.00,20.00,5.00,5.00,30.00,20.00,5.00,0.00
"59153772",170.00,105.00,25.00,30.00,15.00,2.70,175.00,150.00,120.00,30.00,20.00,15.00,5.00,150.00,85.00,60.00,20.00,30.00,15.00,25.00,15.00,10.00,0.00
"59153773",155.00,85.00,20.00,35.00,15.00,3.00,155.00,145.00,125.00,25.00,10.00,10.00,0.00,145.00,80.00,65.00,20.00,30.00,15.00,10.00,5.00,0.00,0.00
"59153774",125.00,70.00,15.00,25.00,5.00,2.80,125.00,110.00,95.00,20.00,15.00,5.00,0.00,110.00,70.00,40.00,15.00,20.00,5.00,10.00,5.00,5.00,0.00
"59153775",145.00,80.00,25.00,20.00,15.00,2.90,145.00,120.00,105.00,15.00,25.00,20.00,5.00,120.00,60.00,60.00,20.00,20.00,15.00,25.00,20.00,5.00,0.00
"59153776",125.00,60.00,25.00,20.00,15.00,3.00,125.00,110.00,95.00,15.00,15.00,10.00,10.00,105.00,45.00,60.00,20.00,25.00,15.00,15.00,10.00,5.00,0.00
"59153777",155.00,85.00,30.00,30.00,10.00,2.80,150.00,135.00,120.00,10.00,15.00,10.00,10.00,135.00,70.00,70.00,25.00,35.00,10.00,20.00,10.00,5.00,5.00
"59153778",315.00,150.00,65.00,60.00,35.00,2.90,320.00,290.00,250.00,40.00,25.00,20.00,5.00,290.00,140.00,150.00,55.00,60.00,30.00,25.00,15.00,10.00,0.00
"59153779",150.00,85.00,25.00,30.00,10.00,2.70,145.00,130.00,100.00,30.00,15.00,5.00,5.00,135.00,75.00,55.00,20.00,30.00,5.00,15.00,10.00,5.00,0.00
"59153780",160.00,100.00,25.00,25.00,10.00,2.70,160.00,140.00,125.00,20.00,20.00,15.00,0.00,140.00,85.00,55.00,25.00,25.00,10.00,15.00,15.00,0.00,0.00
"59153781",145.00,85.00,35.00,20.00,5.00,2.70,145.00,120.00,105.00,20.00,20.00,15.00,5.00,125.00,75.00,55.00,25.00,20.00,10.00,20.00,15.00,5.00,0.00
"59153782",145.00,85.00,35.00,20.00,5.00,2.60,150.00,125.00,110.00,20.00,20.00,10.00,10.00,125.00,75.00,55.00,25.00,20.00,5.00,20.00,10.00,5.00,0.00
"59153783",140.00,85.00,20.00,20.00,15.00,2.90,140.00,120.00,100.00,15.00,15.00,10.00,5.00,120.00,70.00,55.00,20.00,20.00,15.00,15.00,15.00,0.00,0.00
"59153784",170.00,95.00,30.00,25.00,15.00,2.80,170.00,150.00,130.00,25.00,20.00,15.00,5.00,150.00,80.00,70.00,30.00,25.00,15.00,20.00,15.00,5.00,0.00
"59153785",125.00,65.00,15.00,25.00,20.00,3.20,125.00,110.00,90.00,20.00,15.00,5.00,10.00,110.00,55.00,55.00,15.00,20.00,20.00,15.00,5.00,5.00,0.00
"59153786",155.00,85.00,25.00,25.00,15.00,2.90,155.00,135.00,110.00,25.00,20.00,10.00,5.00,135.00,70.00,65.00,20.00,25.00,15.00,20.00,15.00,5.00,0.00
"59153788",170.00,80.00,40.00,35.00,15.00,3.00,170.00,135.00,115.00,20.00,35.00,25.00,10.00,135.00,60.00,80.00,30.00,35.00,15.00,35.00,20.00,10.00,5.00
"59153789",125.00,40.00,35.00,35.00,15.00,3.20,125.00,110.00,95.00,10.00,10.00,15.00,5.00,110.00,35.00,70.00,25.00,30.00,15.00,15.00,10.00,5.00,0.00
"59153790",105.00,40.00,20.00,30.00,15.00,3.30,105.00,90.00,75.00,15.00,20.00,15.00,0.00,95.00,35.00,60.00,20.00,30.00,10.00,15.00,10.00,5.00,0.00
"59153791",65.00,35.00,10.00,15.00,10.00,2.80,65.00,50.00,45.00,10.00,15.00,5.00,5.00,50.00,25.00,25.00,5.00,10.00,5.00,10.00,10.00,5.00,5.00
"59153792",150.00,65.00,30.00,30.00,20.00,3.10,150.00,115.00,105.00,15.00,35.00,25.00,10.00,120.00,50.00,70.00,25.00,20.00,20.00,35.00,20.00,5.00,5.00
"59153794",285.00,175.00,65.00,40.00,10.00,2.60,285.00,215.00,175.00,45.00,65.00,55.00,15.00,215.00,135.00,80.00,45.00,35.00,5.00,70.00,45.00,25.00,5.00
"59153795",245.00,160.00,45.00,40.00,0.00,2.50,245.00,215.00,195.00,20.00,30.00,20.00,5.00,215.00,140.00,75.00,45.00,35.00,0.00,25.00,25.00,5.00,0.00
"59153796",250.00,95.00,80.00,65.00,10.00,3.00,250.00,215.00,200.00,15.00,35.00,35.00,0.00,215.00,75.00,145.00,70.00,65.00,10.00,35.00,20.00,10.00,0.00
"59153797",350.00,250.00,70.00,25.00,5.00,2.40,350.00,270.00,210.00,60.00,75.00,70.00,10.00,270.00,190.00,85.00,55.00,20.00,0.00,75.00,60.00,15.00,5.00
"59153798",335.00,175.00,85.00,60.00,20.00,2.80,335.00,300.00,250.00,45.00,35.00,30.00,5.00,300.00,145.00,145.00,70.00,60.00,20.00,40.00,20.00,10.00,5.00
"59153799",80.00,35.00,30.00,10.00,5.00,2.80,80.00,70.00,65.00,10.00,10.00,5.00,0.00,70.00,25.00,45.00,25.00,15.00,5.00,5.00,5.00,0.00,0.00
"59153800",125.00,60.00,25.00,30.00,15.00,3.00,125.00,115.00,110.00,5.00,15.00,10.00,0.00,115.00,50.00,60.00,25.00,30.00,15.00,15.00,10.00,5.00,5.00
"59153801",110.00,50.00,25.00,25.00,10.00,2.80,110.00,95.00,85.00,10.00,10.00,10.00,0.00,95.00,45.00,50.00,20.00,20.00,5.00,15.00,5.00,5.00,0.00
"59153805",205.00,85.00,45.00,55.00,15.00,3.00,205.00,175.00,165.00,10.00,30.00,30.00,5.00,175.00,70.00,100.00,35.00,55.00,15.00,30.00,15.00,10.00,0.00
"59153806",150.00,60.00,50.00,30.00,15.00,3.10,150.00,125.00,125.00,5.00,25.00,20.00,5.00,125.00,40.00,85.00,45.00,30.00,10.00,20.00,15.00,5.00,0.00
"59153807",115.00,35.00,35.00,35.00,5.00,3.10,115.00,95.00,85.00,5.00,20.00,15.00,5.00,95.00,30.00,60.00,20.00,35.00,5.00,25.00,5.00,10.00,5.00
"59153809",245.00,105.00,65.00,60.00,20.00,3.00,245.00,210.00,185.00,25.00,35.00,30.00,5.00,210.00,80.00,125.00,55.00,55.00,15.00,35.00,20.00,10.00,0.00
"59153810",85.00,25.00,20.00,30.00,5.00,3.20,90.00,75.00,65.00,5.00,15.00,15.00,0.00,75.00,20.00,50.00,15.00,25.00,5.00,15.00,10.00,5.00,0.00
"59153812",135.00,55.00,25.00,40.00,15.00,3.00,135.00,105.00,100.00,5.00,30.00,25.00,0.00,105.00,40.00,65.00,20.00,35.00,15.00,30.00,15.00,10.00,0.00
"59153814",95.00,40.00,20.00,25.00,10.00,3.10,95.00,75.00,60.00,10.00,25.00,25.00,0.00,75.00,25.00,50.00,15.00,25.00,5.00,25.00,15.00,0.00,5.00
"59153815",190.00,85.00,40.00,50.00,15.00,2.90,195.00,160.00,140.00,25.00,30.00,20.00,15.00,160.00,55.00,105.00,40.00,45.00,15.00,30.00,25.00,0.00,0.00
"59153816",115.00,55.00,25.00,25.00,10.00,3.00,110.00,100.00,90.00,15.00,10.00,10.00,0.00,100.00,45.00,55.00,20.00,25.00,10.00,10.00,5.00,5.00,0.00
"59153818",210.00,90.00,55.00,45.00,20.00,3.00,210.00,170.00,155.00,15.00,40.00,35.00,5.00,170.00,65.00,105.00,40.00,40.00,20.00,45.00,25.00,10.00,5.00
"59153821",110.00,50.00,35.00,20.00,5.00,2.80,110.00,100.00,85.00,15.00,15.00,15.00,0.00,95.00,45.00,50.00,25.00,20.00,5.00,15.00,5.00,10.00,0.00
"59153825",190.00,90.00,60.00,35.00,10.00,2.80,190.00,150.00,130.00,20.00,40.00,35.00,5.00,150.00,60.00,90.00,50.00,30.00,5.00,40.00,30.00,15.00,0.00
"59153826",145.00,65.00,35.00,35.00,10.00,2.90,145.00,120.00,95.00,25.00,20.00,15.00,10.00,125.00,55.00,70.00,20.00,35.00,10.00,20.00,10.00,10.00,0.00
"59153831",150.00,65.00,35.00,45.00,10.00,3.00,150.00,125.00,105.00,15.00,25.00,20.00,0.00,125.00,50.00,70.00,25.00,40.00,5.00,25.00,10.00,5.00,5.00
"59153832",880.00,520.00,220.00,115.00,25.00,2.60,875.00,695.00,565.00,130.00,180.00,160.00,20.00,695.00,385.00,310.00,180.00,105.00,25.00,180.00,135.00,35.00,5.00
"59153833",135.00,100.00,20.00,10.00,5.00,2.30,135.00,120.00,105.00,15.00,15.00,5.00,5.00,120.00,90.00,30.00,10.00,10.00,5.00,15.00,10.00,5.00,0.00
"59153834",1140.00,820.00,200.00,105.00,15.00,2.40,1140.00,1040.00,815.00,220.00,100.00,85.00,15.00,1040.00,745.00,290.00,180.00,100.00,10.00,100.00,80.00,25.00,0.00
"59153835",80.00,65.00,10.00,5.00,0.00,2.20,80.00,70.00,40.00,30.00,5.00,10.00,0.00,75.00,60.00,10.00,5.00,5.00,0.00,5.00,5.00,5.00,0.00
"59153836",55.00,40.00,10.00,5.00,5.00,2.50,60.00,50.00,30.00,20.00,5.00,10.00,0.00,50.00,35.00,15.00,10.00,5.00,0.00,5.00,10.00,0.00,0.00
"59153838",90.00,70.00,10.00,10.00,0.00,2.30,90.00,85.00,60.00,20.00,10.00,5.00,0.00,80.00,60.00,20.00,10.00,5.00,0.00,5.00,10.00,0.00,0.00
"59153839",230.00,180.00,35.00,10.00,0.00,2.30,230.00,200.00,115.00,85.00,30.00,25.00,5.00,200.00,160.00,45.00,30.00,15.00,5.00,35.00,25.00,5.00,0.00
"59153843",510.00,400.00,75.00,25.00,5.00,2.30,505.00,470.00,295.00,170.00,40.00,30.00,10.00,465.00,370.00,100.00,70.00,25.00,0.00,40.00,30.00,5.00,0.00
"59153845",615.00,470.00,110.00,35.00,0.00,2.30,615.00,560.00,380.00,175.00,55.00,45.00,10.00,555.00,430.00,125.00,95.00,35.00,5.00,55.00,45.00,15.00,0.00
"59153846",435.00,355.00,55.00,15.00,5.00,2.30,430.00,395.00,225.00,170.00,35.00,30.00,5.00,395.00,320.00,75.00,50.00,15.00,5.00,40.00,35.00,5.00,0.00
"59153847",220.00,185.00,25.00,10.00,0.00,2.20,220.00,200.00,105.00,95.00,20.00,15.00,5.00,200.00,170.00,35.00,25.00,10.00,0.00,20.00,15.00,5.00,0.00
"59153849",155.00,125.00,20.00,5.00,0.00,2.20,160.00,140.00,90.00,45.00,15.00,15.00,0.00,140.00,120.00,25.00,15.00,5.00,0.00,20.00,15.00,5.00,0.00
"59153851",80.00,70.00,5.00,5.00,5.00,2.40,80.00,70.00,35.00,30.00,10.00,5.00,5.00,70.00,60.00,10.00,0.00,5.00,5.00,10.00,10.00,5.00,0.00
"59153852",220.00,195.00,20.00,5.00,0.00,2.10,220.00,205.00,115.00,90.00,20.00,15.00,0.00,205.00,180.00,30.00,25.00,5.00,0.00,20.00,20.00,0.00,0.00
"59153854",95.00,50.00,20.00,20.00,5.00,2.80,95.00,85.00,75.00,15.00,10.00,5.00,5.00,90.00,45.00,45.00,15.00,20.00,5.00,10.00,5.00,5.00,0.00
"59153856",105.00,60.00,15.00,20.00,10.00,2.90,110.00,100.00,70.00,30.00,5.00,10.00,0.00,100.00,60.00,40.00,10.00,20.00,10.00,5.00,0.00,5.00,5.00
"59153857",960.00,555.00,240.00,130.00,40.00,2.70,965.00,810.00,670.00,135.00,150.00,125.00,25.00,805.00,465.00,345.00,190.00,115.00,40.00,155.00,90.00,50.00,10.00
"59153858",500.00,165.00,135.00,140.00,55.00,3.20,505.00,430.00,385.00,55.00,70.00,55.00,10.00,435.00,130.00,305.00,110.00,140.00,50.00,70.00,35.00,30.00,5.00
"59153859",305.00,80.00,80.00,110.00,45.00,3.50,305.00,270.00,250.00,20.00,35.00,30.00,5.00,270.00,60.00,215.00,65.00,100.00,45.00,40.00,15.00,15.00,5.00
"59153860",145.00,60.00,35.00,35.00,15.00,3.10,150.00,125.00,105.00,25.00,25.00,15.00,10.00,125.00,50.00,75.00,25.00,40.00,15.00,20.00,10.00,10.00,0.00
"59153861",350.00,190.00,100.00,50.00,10.00,2.60,355.00,285.00,220.00,70.00,65.00,50.00,10.00,290.00,150.00,135.00,75.00,50.00,10.00,65.00,40.00,25.00,0.00
"59153862",155.00,55.00,45.00,35.00,20.00,3.10,155.00,130.00,115.00,15.00,20.00,15.00,5.00,130.00,50.00,85.00,35.00,30.00,15.00,25.00,10.00,5.00,5.00
"59153864",215.00,90.00,70.00,50.00,10.00,2.90,215.00,170.00,135.00,35.00,40.00,35.00,5.00,170.00,70.00,100.00,50.00,45.00,10.00,45.00,20.00,20.00,0.00
"59153865",1585.00,695.00,405.00,370.00,120.00,3.00,1585.00,1350.00,1115.00,235.00,240.00,195.00,40.00,1350.00,545.00,800.00,335.00,350.00,115.00,240.00,150.00,70.00,20.00
"59153866",405.00,150.00,100.00,100.00,55.00,3.20,405.00,355.00,305.00,50.00,45.00,40.00,10.00,360.00,130.00,230.00,80.00,100.00,55.00,45.00,20.00,20.00,5.00
"59153867",215.00,80.00,45.00,65.00,25.00,3.20,215.00,195.00,175.00,20.00,20.00,25.00,0.00,195.00,65.00,130.00,40.00,65.00,25.00,25.00,15.00,5.00,0.00
"59153868",305.00,110.00,65.00,100.00,35.00,3.20,305.00,280.00,250.00,30.00,25.00,25.00,5.00,280.00,95.00,185.00,50.00,100.00,30.00,30.00,15.00,15.00,5.00
"59153869",105.00,25.00,30.00,30.00,15.00,3.40,105.00,90.00,75.00,10.00,20.00,15.00,10.00,85.00,20.00,70.00,20.00,35.00,20.00,20.00,10.00,10.00,0.00
"59153870",265.00,70.00,80.00,80.00,25.00,3.30,260.00,225.00,195.00,25.00,35.00,35.00,5.00,225.00,55.00,170.00,65.00,80.00,25.00,40.00,15.00,15.00,5.00
"59153871",115.00,35.00,20.00,45.00,15.00,3.20,115.00,100.00,90.00,10.00,15.00,10.00,5.00,100.00,25.00,70.00,15.00,40.00,10.00,10.00,10.00,5.00,0.00
"59153872",275.00,85.00,65.00,90.00,25.00,3.20,270.00,230.00,205.00,25.00,40.00,35.00,5.00,235.00,60.00,170.00,50.00,90.00,25.00,40.00,25.00,15.00,0.00
"59153873",240.00,95.00,55.00,75.00,25.00,3.10,240.00,205.00,180.00,20.00,35.00,25.00,10.00,205.00,75.00,130.00,40.00,65.00,20.00,35.00,20.00,15.00,0.00
"59153874",225.00,100.00,60.00,55.00,15.00,2.90,230.00,200.00,175.00,25.00,30.00,20.00,10.00,195.00,85.00,115.00,45.00,55.00,15.00,30.00,10.00,15.00,0.00
"59153875",80.00,25.00,20.00,15.00,10.00,3.30,80.00,60.00,55.00,10.00,15.00,15.00,0.00,65.00,20.00,45.00,20.00,15.00,10.00,15.00,5.00,10.00,0.00
"59153876",185.00,85.00,35.00,40.00,25.00,3.10,185.00,165.00,145.00,10.00,20.00,20.00,5.00,160.00,65.00,95.00,30.00,45.00,25.00,25.00,20.00,5.00,0.00
"59153877",140.00,75.00,30.00,25.00,15.00,2.90,140.00,130.00,120.00,10.00,15.00,15.00,0.00,130.00,70.00,60.00,25.00,20.00,15.00,15.00,10.00,5.00,0.00
"59153878",125.00,55.00,40.00,25.00,10.00,2.80,125.00,100.00,100.00,5.00,25.00,25.00,5.00,105.00,40.00,60.00,30.00,25.00,10.00,25.00,10.00,15.00,0.00
"59153879",95.00,35.00,25.00,20.00,15.00,3.00,95.00,80.00,75.00,0.00,10.00,10.00,0.00,80.00,30.00,50.00,20.00,15.00,15.00,10.00,5.00,5.00,0.00
"59153881",130.00,40.00,35.00,40.00,15.00,3.30,130.00,110.00,100.00,0.00,25.00,20.00,10.00,110.00,30.00,80.00,25.00,40.00,15.00,25.00,5.00,10.00,0.00
"59153882",420.00,260.00,95.00,55.00,15.00,2.50,415.00,360.00,340.00,15.00,60.00,55.00,0.00,360.00,215.00,145.00,80.00,50.00,10.00,55.00,45.00,15.00,5.00
"59153883",165.00,65.00,50.00,40.00,15.00,3.00,165.00,150.00,145.00,5.00,15.00,15.00,0.00,150.00,55.00,90.00,40.00,35.00,15.00,15.00,5.00,10.00,5.00
"59153885",90.00,45.00,20.00,20.00,5.00,2.80,90.00,75.00,55.00,15.00,15.00,5.00,5.00,75.00,40.00,40.00,15.00,20.00,5.00,15.00,5.00,5.00,0.00
"59153886",210.00,105.00,55.00,40.00,15.00,2.80,210.00,175.00,145.00,35.00,30.00,25.00,10.00,180.00,80.00,100.00,45.00,40.00,15.00,35.00,25.00,5.00,0.00
"59153887",185.00,70.00,55.00,45.00,10.00,3.00,185.00,150.00,135.00,20.00,35.00,25.00,5.00,155.00,50.00,100.00,45.00,40.00,10.00,30.00,20.00,10.00,5.00
"59153888",295.00,140.00,85.00,60.00,15.00,2.80,295.00,220.00,175.00,50.00,70.00,65.00,10.00,220.00,85.00,130.00,65.00,55.00,15.00,75.00,50.00,20.00,5.00
"59153889",150.00,55.00,35.00,50.00,5.00,3.00,150.00,125.00,115.00,10.00,25.00,25.00,0.00,125.00,40.00,90.00,30.00,50.00,10.00,30.00,20.00,5.00,0.00
"59153890",200.00,80.00,50.00,60.00,15.00,3.00,200.00,185.00,175.00,5.00,20.00,10.00,5.00,185.00,65.00,115.00,45.00,55.00,15.00,15.00,15.00,5.00,0.00
"59153891",160.00,45.00,60.00,50.00,5.00,3.20,160.00,145.00,135.00,5.00,15.00,15.00,5.00,140.00,35.00,105.00,55.00,45.00,10.00,20.00,10.00,10.00,5.00
"59153892",150.00,50.00,45.00,50.00,10.00,3.20,155.00,130.00,125.00,5.00,15.00,20.00,0.00,135.00,35.00,100.00,40.00,45.00,10.00,20.00,10.00,5.00,0.00
"59153893",185.00,70.00,35.00,50.00,25.00,3.20,185.00,160.00,150.00,5.00,25.00,20.00,5.00,155.00,60.00,100.00,25.00,50.00,30.00,25.00,15.00,10.00,5.00
"59153894",160.00,50.00,40.00,60.00,15.00,3.20,160.00,135.00,120.00,10.00,25.00,20.00,0.00,135.00,40.00,95.00,30.00,55.00,10.00,25.00,15.00,10.00,0.00
"59153895",170.00,75.00,40.00,40.00,10.00,2.90,175.00,165.00,155.00,10.00,10.00,5.00,0.00,165.00,70.00,90.00,40.00,45.00,10.00,10.00,5.00,5.00,0.00
