SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,RACE,PWGTP1
2018HU1351064,5,3,51165,3,10_19,f,white,114
2018HU1351151,5,1,59303,3,60_69,m,white,115
2018HU1351151,5,2,59303,3,70_79,f,white,109
2018HU1351162,5,1,1302,3,20_29,m,white,89
2018HU1351162,5,2,1302,3,20_29,m,white,84
2018HU1351256,5,1,51125,3,70_79,m,white,11
2018HU1351256,5,2,51125,3,70_79,f,white,9
2018HU1351293,5,1,51154,3,50_59,f,white,64
2018HU1351293,5,2,51154,3,40_49,m,white,88
2018HU1351438,5,1,51096,3,40_49,f,two.,74
2018HU1351462,5,1,10703,3,60_69,f,white,102
2018HU1351462,5,2,10703,3,60_69,m,white,119
2018HU1351463,5,1,51255,3,30_39,m,white,128
2018HU1351463,5,2,51255,3,30_39,f,white,116
2018HU1351469,5,1,51080,3,60_69,f,white,101
2018HU1351469,5,2,51080,3,50_59,m,white,69
2018HU1351521,5,1,51080,3,60_69,m,white,30
2018HU1351521,5,2,51080,3,60_69,f,white,22
2018HU1351534,5,1,51235,3,60_69,m,white,42
2018HU1351534,5,2,51235,3,60_69,f,white,72
2018HU1351557,5,1,51244,3,30_39,f,white,40
2018HU1351557,5,2,51244,3,30_39,m,white,25
2018HU1351557,5,3,51244,3,0_9,m,white,37
2018HU1351557,5,4,51244,3,0_9,f,white,54
2018HU1351559,5,1,59305,3,80_89,m,white,154
2018HU1351559,5,2,59305,3,40_49,f,white,241
2018HU1351559,5,3,59305,3,0_9,f,white,200
2018HU1351659,5,1,51175,3,80_89,m,white,57
2018HU1351659,5,2,51175,3,70_79,f,white,77
2018HU1351659,5,3,51175,3,30_39,m,white,171
2018HU1351659,5,4,51175,3,60_69,m,white,70
2018HU1351664,5,1,51040,3,50_59,f,white,228
2018HU1351664,5,2,51040,3,50_59,m,white,199
2018HU1351665,5,1,51255,3,60_69,f,white,177
2018HU1351665,5,2,51255,3,70_79,m,white,139
2018HU1351774,5,1,51244,3,60_69,f,black.aa,60
2018HU1351832,5,1,51115,3,70_79,f,white,33
2018HU1351852,5,1,51115,3,60_69,f,white,82
2018HU1351916,5,1,51206,3,20_29,m,white,67
2018HU1352088,5,1,51154,3,30_39,f,white,123
2018HU1352088,5,2,51154,3,40_49,m,white,116
2018HU1352088,5,3,51154,3,10_19,m,white,191
2018HU1352088,5,4,51154,3,0_9,f,white,150
2018HU1352092,5,1,51087,3,20_29,m,two.,154
2018HU1352092,5,2,51087,3,20_29,f,white,136
2018HU1352130,5,1,51045,3,40_49,f,white,165
2018HU1352130,5,2,51045,3,10_19,f,white,174
2018HU1352130,5,3,51045,3,10_19,m,white,144
2018HU1352132,5,1,51244,3,40_49,f,white,23
2018HU1352132,5,2,51244,3,40_49,m,white,21
2018HU1352132,5,3,51244,3,0_9,m,white,38
2018HU1352167,5,1,51095,3,20_29,m,white,151
2018HU1352167,5,2,51095,3,0_9,f,white,172
2018HU1352167,5,3,51095,3,20_29,f,white,163
2018HU1352259,5,1,51097,3,80_89,f,white,90
2018HU1352429,5,1,51045,3,60_69,f,white,39
2018HU1352455,5,1,59301,3,70_79,m,white,64
2018HU1352531,5,1,51145,3,80_89,m,white,120
2018HU1352531,5,2,51145,3,70_79,f,white,130
2018HU1352531,5,3,51145,3,40_49,f,white,155
2018HU1352550,5,1,51110,3,70_79,f,white,116
2018HU1352550,5,2,51110,3,70_79,m,white,136
2018HU1352599,5,1,51120,3,80_89,m,black.aa,83
2018HU1352599,5,2,51120,3,80_89,f,black.aa,99
2018HU1352618,5,1,51085,3,60_69,f,white,79
2018HU1352646,5,1,51010,3,60_69,f,white,47
2018HU1352646,5,2,51010,3,50_59,m,white,42
2018HU1352649,5,1,51120,3,30_39,m,white,193
2018HU1352649,5,2,51120,3,20_29,f,asian,167
2018HU1352750,5,1,51125,3,60_69,f,white,243
2018HU1352750,5,2,51125,3,60_69,f,white,211
2018HU1352787,5,1,51040,3,30_39,m,white,62
2018HU1352787,5,2,51040,3,30_39,f,white,50
2018HU1352787,5,3,51040,3,0_9,m,white,68
2018HU1352787,5,4,51040,3,0_9,f,white,84
2018HU1352842,5,1,51089,3,60_69,f,white,65
2018HU1352842,5,2,51089,3,50_59,f,white,73
2018HU1352864,5,1,51255,3,70_79,m,white,47
2018HU1352892,5,1,51164,3,50_59,m,white,35
2018HU1352892,5,2,51164,3,50_59,f,white,30
2018HU1352897,5,1,51224,3,40_49,f,white,54
2018HU1352897,5,2,51224,3,40_49,m,white,73
2018HU1352900,5,1,51010,3,20_29,f,white,69
2018HU1352900,5,2,51010,3,0_9,m,white,54
2018HU1352909,5,1,51125,3,60_69,m,white,120
2018HU1352909,5,2,51125,3,60_69,f,white,105
2018HU1352909,5,3,51125,3,30_39,m,white,245
2018HU1352916,5,1,51167,3,30_39,f,white,125
2018HU1352924,5,1,51096,3,50_59,f,white,84
2018HU1352958,5,1,51125,3,60_69,f,white,137
2018HU1352958,5,2,51125,3,50_59,m,white,182
2018HU1352958,5,3,51125,3,50_59,f,white,245
2018HU1353010,5,1,59307,3,40_49,m,asian,60
2018HU1353010,5,2,59307,3,40_49,f,asian,71
2018HU1353010,5,3,59307,3,10_19,f,asian,81
2018HU1353010,5,4,59307,3,10_19,f,asian,72
2018HU1353032,5,1,51235,3,60_69,m,black.aa,54
2018HU1353060,5,1,51125,3,40_49,m,white,68
2018HU1353060,5,2,51125,3,40_49,f,white,80
2018HU1353060,5,3,51125,3,10_19,f,white,77
2018HU1353060,5,4,51125,3,0_9,m,white,52
2018HU1353085,5,1,51145,3,50_59,f,white,44
2018HU1353085,5,2,51145,3,10_19,m,white,57
2018HU1353112,5,1,51235,3,60_69,m,white,16
2018HU1353112,5,2,51235,3,60_69,f,white,28
2018HU1353112,5,3,51235,3,30_39,m,white,89
2018HU1353112,5,4,51235,3,10_19,m,white,36
2018HU1353112,5,5,51235,3,10_19,f,white,19
2018HU1353112,5,6,51235,3,40_49,f,white,63
2018HU1353126,5,1,51245,3,40_49,m,white,72
2018HU1353126,5,2,51245,3,0_9,m,asian,72
2018HU1353144,5,1,51096,3,80_89,f,black.aa,85
2018HU1353306,5,1,51154,3,70_79,f,white,16
2018HU1353342,5,1,51154,3,30_39,m,white,38
2018HU1353342,5,2,51154,3,30_39,f,white,20
2018HU1353346,5,1,51206,3,50_59,m,white,76
2018HU1353346,5,2,51206,3,50_59,f,white,73
2018HU1353517,5,1,59309,3,20_29,f,white,226
2018HU1353517,5,2,59309,3,20_29,f,black.aa,364
2018HU1353611,5,1,51010,3,30_39,f,white,63
2018HU1353611,5,2,51010,3,30_39,m,white,49
2018HU1353611,5,3,51010,3,0_9,f,white,48
2018HU1353611,5,4,51010,3,0_9,m,white,47
2018HU1353661,5,1,51110,3,70_79,f,white,59
2018HU1353774,5,1,51215,3,70_79,f,white,216
2018HU1353794,5,1,51020,3,20_29,m,white,196
2018HU1353794,5,2,51020,3,10_19,f,white,120
2018HU1353869,5,1,51155,3,40_49,m,white,17
2018HU1353869,5,2,51155,3,50_59,f,white,33
2018HU1353869,5,3,51155,3,20_29,f,white,33
2018HU1353869,5,4,51155,3,10_19,f,white,22
2018HU1353869,5,5,51155,3,30_39,m,white,112
2018HU1353884,5,1,51215,3,40_49,f,white,136
2018HU1353884,5,2,51215,3,50_59,m,white,140
2018HU1353884,5,3,51215,3,10_19,f,white,152
2018HU1353953,5,1,51175,3,60_69,f,white,92
2018HU1353953,5,2,51175,3,60_69,m,white,60
2018HU1353986,5,1,51255,3,30_39,f,white,36
2018HU1354093,5,1,51245,3,60_69,f,black.aa,19
2018HU1354093,5,2,51245,3,60_69,m,black.aa,16
2018HU1354129,5,1,51010,3,50_59,m,white,24
2018HU1354193,5,1,51115,3,50_59,f,white,174
2018HU1354247,5,1,55001,3,60_69,f,black.aa,427
2018HU1354352,5,1,51135,3,60_69,m,white,49
2018HU1354352,5,2,51135,3,50_59,f,white,67
2018HU1354357,5,1,10703,3,60_69,m,black.aa,228
2018HU1354357,5,2,10703,3,50_59,f,black.aa,218
2018HU1354357,5,3,10703,3,30_39,f,black.aa,298
2018HU1354357,5,4,10703,3,10_19,m,black.aa,202
2018HU1354357,5,5,10703,3,30_39,m,black.aa,191
2018HU1354499,5,1,51154,3,60_69,f,white,87
2018HU1354499,5,2,51154,3,50_59,m,white,97
2018HU1354499,5,3,51154,3,20_29,m,white,179
2018HU1354541,5,1,51245,3,30_39,f,other,607
2018HU1354541,5,2,51245,3,30_39,m,white,494
2018HU1354541,5,3,51245,3,0_9,f,two.,703
2018HU1354588,5,1,59304,3,40_49,f,black.aa,44
2018HU1354588,5,2,59304,3,10_19,m,black.aa,45
2018HU1354588,5,3,59304,3,10_19,m,black.aa,66
2018HU1354635,5,1,1301,3,20_29,f,white,14
2018HU1354635,5,2,1301,3,20_29,m,white,24
2018HU1354643,5,1,10703,3,40_49,m,white,13
2018HU1354643,5,2,10703,3,50_59,f,white,11
2018HU1354643,5,3,10703,3,10_19,m,white,11
2018HU1354718,5,1,51105,3,40_49,f,black.aa,253
2018HU1354718,5,2,51105,3,40_49,m,black.aa,200
2018HU1354718,5,3,51105,3,10_19,f,black.aa,384
2018HU1354718,5,4,51105,3,10_19,m,black.aa,357
2018HU1354718,5,5,51105,3,10_19,f,black.aa,384
2018HU1354718,5,6,51105,3,0_9,f,black.aa,279
2018HU1354757,5,1,51206,3,50_59,m,white,123
2018HU1354788,5,1,51255,3,20_29,m,black.aa,134
2018HU1354923,5,1,51255,3,60_69,f,white,15
2018HU1354933,5,1,4101,3,60_69,f,white,124
2018HU1354933,5,2,4101,3,60_69,f,white,171
2018HU1354989,5,1,59308,3,60_69,m,white,72
2018HU1354989,5,2,59308,3,60_69,f,white,56
2018HU1355033,5,1,51080,3,90_99,f,white,68
2018HU1355058,5,1,51080,3,20_29,f,white,297
2018HU1355058,5,2,51080,3,10_19,f,white,393
2018HU1355058,5,3,51080,3,0_9,m,white,393
2018HU1355058,5,4,51080,3,60_69,m,white,373
2018HU1355058,5,5,51080,3,50_59,m,white,309
2018HU1355058,5,6,51080,3,20_29,m,white,161
2018HU1355091,5,1,51235,3,30_39,m,white,25
2018HU1355091,5,2,51235,3,30_39,f,black.aa,18
2018HU1355091,5,3,51235,3,20_29,m,black.aa,28
2018HU1355092,5,1,10702,3,40_49,m,white,62
2018HU1355092,5,2,10702,3,40_49,f,white,58
2018HU1355104,5,1,59307,3,30_39,f,other,186
2018HU1355104,5,2,59307,3,10_19,f,other,256
2018HU1355104,5,3,59307,3,10_19,f,other,255
2018HU1355104,5,4,59307,3,0_9,m,other,226
2018HU1355104,5,5,59307,3,10_19,m,other,180
2018HU1355113,5,1,51120,3,40_49,f,white,76
2018HU1355113,5,2,51120,3,30_39,m,white,75
2018HU1355113,5,3,51120,3,0_9,m,white,67
2018HU1355113,5,4,51120,3,0_9,m,white,67
2018HU1355154,5,1,51089,3,50_59,f,white,37
2018HU1355156,5,1,4101,3,30_39,f,black.aa,107
2018HU1355197,5,1,59302,3,70_79,f,white,91
2018HU1355203,5,1,51020,3,50_59,m,white,298
2018HU1355230,5,1,10702,3,50_59,m,asian,101
2018HU1355230,5,2,10702,3,40_49,f,asian,61
2018HU1355230,5,3,10702,3,20_29,m,asian,69
2018HU1355230,5,4,10702,3,10_19,f,asian,121
2018HU1355231,5,1,51255,3,60_69,m,white,100
2018HU1355231,5,2,51255,3,50_59,f,white,147
2018HU1355244,5,1,51096,3,30_39,f,white,65
2018HU1355244,5,2,51096,3,40_49,m,white,55
2018HU1355244,5,3,51096,3,10_19,m,white,26
2018HU1355244,5,4,51096,3,0_9,f,white,26
2018HU1355305,5,1,59302,3,20_29,f,white,18
2018HU1355305,5,2,59302,3,30_39,m,white,23
2018HU1355344,5,1,51085,3,60_69,m,white,90
2018HU1355344,5,2,51085,3,60_69,f,white,117
2018HU1355369,5,1,51145,3,60_69,m,white,55
2018HU1355369,5,2,51145,3,60_69,f,white,42
2018HU1355470,5,1,59301,3,70_79,f,white,222
2018HU1355595,5,1,51145,3,60_69,f,black.aa,240
2018HU1355620,5,1,51215,3,30_39,f,white,36
2018HU1355620,5,2,51215,3,30_39,m,white,22
2018HU1355620,5,3,51215,3,10_19,f,white,26
2018HU1355620,5,4,51215,3,0_9,m,white,27
2018HU1355636,5,1,51154,3,20_29,m,asian,32
2018HU1355636,5,2,51154,3,20_29,f,white,52
2018HU1355717,5,1,51224,3,30_39,m,white,77
2018HU1355764,5,1,51020,3,50_59,f,white,60
2018HU1355764,5,2,51020,3,50_59,m,white,56
2018HU1355764,5,3,51020,3,20_29,m,white,109
2018HU1355905,5,1,51186,3,50_59,m,asian,241
2018HU1355905,5,2,51186,3,50_59,f,asian,293
2018HU1355905,5,3,51186,3,10_19,m,asian,288
2018HU1355927,5,1,51215,3,60_69,m,white,148
2018HU1355927,5,2,51215,3,60_69,f,white,133
2018HU1355954,5,1,51215,3,50_59,m,black.aa,26
2018HU1356014,5,1,51085,3,40_49,m,white,5
2018HU1356014,5,2,51085,3,40_49,f,white,8
2018HU1356014,5,3,51085,3,0_9,f,white,6
2018HU1356014,5,4,51085,3,0_9,m,white,4
2018HU1356014,5,5,51085,3,0_9,m,white,4
2018HU1356056,5,1,59301,3,60_69,m,white,94
2018HU1356091,5,1,4101,3,60_69,m,black.aa,45
2018HU1356100,5,1,10703,3,60_69,f,white,3
2018HU1356187,5,1,51246,3,40_49,m,white,106
2018HU1356187,5,2,51246,3,30_39,f,white,116
2018HU1356187,5,3,51246,3,10_19,f,white,97
2018HU1356187,5,4,51246,3,0_9,f,white,110
2018HU1356338,5,1,51115,3,60_69,m,white,104
2018HU1356338,5,2,51115,3,60_69,f,white,100
2018HU1356339,5,1,51175,3,60_69,m,black.aa,112
2018HU1356401,5,1,51085,3,30_39,f,white,12
2018HU1356401,5,2,51085,3,30_39,m,white,8
2018HU1356401,5,3,51085,3,10_19,f,white,20
2018HU1356401,5,4,51085,3,10_19,f,white,11
2018HU1356401,5,5,51085,3,10_19,f,white,10
2018HU1356478,5,1,51120,3,60_69,f,white,91
2018HU1356478,5,2,51120,3,60_69,m,white,77
2018HU1356548,5,1,51096,3,20_29,f,white,89
2018HU1356548,5,2,51096,3,20_29,f,white,134
2018HU1356622,5,1,55001,3,50_59,m,white,247
2018HU1356622,5,2,55001,3,20_29,f,white,324
2018HU1356622,5,3,55001,3,10_19,m,white,164
2018HU1356647,5,1,51044,3,40_49,f,white,95
2018HU1356647,5,2,51044,3,10_19,f,white,61
2018HU1356647,5,3,51044,3,20_29,f,white,61
2018HU1356768,5,1,51095,3,60_69,m,white,15
2018HU1356768,5,2,51095,3,60_69,f,white,18
2018HU1356793,5,1,51145,3,60_69,f,black.aa,244
2018HU1356804,5,1,51110,3,50_59,f,white,12
2018HU1356972,5,1,4102,3,40_49,m,white,28
2018HU1356973,5,1,51010,3,50_59,f,white,16
2018HU1356973,5,2,51010,3,30_39,f,white,28
2018HU1356973,5,3,51010,3,10_19,m,white,14
2018HU1356973,5,4,51010,3,0_9,m,white,15
2018HU1356973,5,5,51010,3,0_9,m,white,12
2018HU1356973,5,6,51010,3,0_9,m,white,13
2018HU1356995,5,1,51105,3,30_39,f,white,20
2018HU1356995,5,2,51105,3,30_39,m,white,12
2018HU1356995,5,3,51105,3,0_9,f,white,13
2018HU1357098,5,1,51154,3,60_69,m,white,54
2018HU1357098,5,2,51154,3,60_69,f,black.aa,211
2018HU1357098,5,3,51154,3,20_29,f,black.aa,120
2018HU1357160,5,1,51165,3,60_69,f,white,93
2018HU1357160,5,2,51165,3,30_39,f,white,121
2018HU1357160,5,3,51165,3,20_29,f,white,95
2018HU1357160,5,4,51165,3,10_19,f,white,122
2018HU1357173,5,1,51145,3,50_59,m,white,15
2018HU1357173,5,2,51145,3,50_59,f,white,22
2018HU1357173,5,3,51145,3,20_29,m,white,14
2018HU1357173,5,4,51145,3,10_19,m,white,26
2018HU1357176,5,1,51090,3,40_49,m,white,85
2018HU1357176,5,2,51090,3,30_39,f,white,83
2018HU1357225,5,1,51010,3,40_49,m,white,154
2018HU1357225,5,2,51010,3,50_59,f,white,135
2018HU1357285,5,1,51175,3,50_59,m,white,49
2018HU1357345,5,1,10701,3,40_49,f,white,98
2018HU1357426,5,1,51135,3,80_89,m,white,11
2018HU1357426,5,2,51135,3,80_89,f,white,17
2018HU1357436,5,1,51080,3,60_69,m,white,158
2018HU1357461,5,1,51155,3,60_69,f,white,104
2018HU1357493,5,1,59306,3,30_39,f,white,107
2018HU1357548,5,1,51215,3,50_59,f,white,102
2018HU1357548,5,2,51215,3,50_59,m,white,104
2018HU1357708,5,1,51164,3,50_59,m,white,18
2018HU1357708,5,2,51164,3,40_49,f,white,14
2018HU1357708,5,3,51164,3,10_19,m,white,27
2018HU1357708,5,4,51164,3,10_19,m,white,26
2018HU1357712,5,1,4103,3,60_69,m,white,59
2018HU1357712,5,2,4103,3,60_69,f,white,54
2018HU1357735,5,1,59305,3,70_79,m,white,48
2018HU1357735,5,2,59305,3,70_79,f,white,46
2018HU1357735,5,3,59305,3,40_49,m,white,54
2018HU1357752,5,1,51110,3,40_49,f,white,38
2018HU1357752,5,2,51110,3,40_49,m,white,35
2018HU1357782,5,1,10701,3,50_59,f,asian,86
2018HU1357802,5,1,10701,3,40_49,f,white,62
2018HU1357802,5,2,10701,3,40_49,m,white,68
2018HU1357802,5,3,10701,3,20_29,f,white,82
2018HU1357802,5,4,10701,3,10_19,m,white,76
2018HU1357802,5,5,10701,3,10_19,m,white,77
2018HU1357803,5,1,59307,3,60_69,m,white,61
2018HU1357838,5,1,59307,3,60_69,m,white,18
2018HU1357838,5,2,59307,3,60_69,f,white,16
2018HU1357838,5,3,59307,3,20_29,m,white,28
2018HU1357838,5,4,59307,3,20_29,f,black.aa,39
2018HU1357871,5,1,51040,3,40_49,m,other,204
2018HU1357871,5,2,51040,3,30_39,f,white,172
2018HU1357871,5,3,51040,3,0_9,f,two.,94
2018HU1357892,5,1,51186,3,40_49,m,black.aa,234
2018HU1357932,5,1,51245,3,20_29,f,two.,357
2018HU1357986,5,1,51097,3,70_79,f,white,111
2018HU1357986,5,2,51097,3,70_79,m,white,142
2018HU1357988,5,1,51090,3,20_29,m,white,38
2018HU1357988,5,2,51090,3,20_29,f,white,23
2018HU1357988,5,3,51090,3,0_9,m,white,104
2018HU1358013,5,1,51215,3,50_59,f,white,18
2018HU1358013,5,2,51215,3,50_59,m,white,21
2018HU1358013,5,3,51215,3,20_29,f,white,32
2018HU1358013,5,4,51215,3,20_29,m,white,27
2018HU1358045,5,1,51010,3,30_39,f,white,98
2018HU1358045,5,2,51010,3,30_39,m,white,92
2018HU1358045,5,3,51010,3,0_9,m,white,54
2018HU1358051,5,1,51164,3,70_79,m,white,73
2018HU1358055,5,1,51246,3,50_59,m,white,101
2018HU1358055,5,2,51246,3,50_59,f,white,118
2018HU1358055,5,3,51246,3,20_29,m,white,197
2018HU1358055,5,4,51246,3,10_19,f,white,135
2018HU1358085,5,1,59306,3,70_79,m,asian,72
2018HU1358085,5,2,59306,3,70_79,f,asian,63
2018HU1358087,5,1,51096,3,60_69,m,black.aa,57
2018HU1358087,5,2,51096,3,60_69,f,black.aa,49
2018HU1358093,5,1,51246,3,60_69,f,a.ind..nat.ak,57
2018HU1358093,5,2,51246,3,70_79,m,white,35
2018HU1358147,5,1,10703,3,50_59,f,white,99
2018HU1358147,5,2,10703,3,50_59,m,white,102
2018HU1358175,5,1,55001,3,30_39,m,white,126
2018HU1358175,5,2,55001,3,30_39,f,white,145
2018HU1358175,5,3,55001,3,0_9,m,white,145
2018HU1358175,5,4,55001,3,0_9,m,white,145
2018HU1358186,5,1,51155,3,20_29,m,white,419
2018HU1358253,5,1,51135,3,40_49,m,black.aa,218
2018HU1358262,5,1,59309,3,40_49,m,asian,93
2018HU1358262,5,2,59309,3,30_39,f,asian,100
2018HU1358262,5,3,59309,3,10_19,m,asian,107
2018HU1358262,5,4,59309,3,0_9,f,asian,88
2018HU1358278,5,1,10703,3,20_29,f,white,278
2018HU1358278,5,2,10703,3,20_29,m,white,245
2018HU1358441,5,1,51115,3,70_79,f,white,86
2018HU1358453,5,1,59303,3,30_39,m,white,58
2018HU1358453,5,2,59303,3,30_39,f,white,65
2018HU1358453,5,3,59303,3,0_9,m,white,75
2018HU1358492,5,1,10703,3,60_69,f,white,142
2018HU1358497,5,1,51087,3,30_39,f,white,104
2018HU1358574,5,1,51245,3,30_39,m,asian,149
2018HU1358574,5,2,51245,3,30_39,f,asian,175
2018HU1358574,5,3,51245,3,0_9,m,asian,129
2018HU1358574,5,4,51245,3,0_9,f,asian,381
2018HU1358599,5,1,51246,3,40_49,m,white,55
2018HU1358618,5,1,59303,3,50_59,f,asian,62
2018HU1358618,5,2,59303,3,10_19,m,asian,51
2018HU1358637,5,1,51010,3,80_89,f,white,84
2018HU1358668,5,1,51145,3,40_49,m,white,214
2018HU1358668,5,2,51145,3,40_49,f,white,368
2018HU1358668,5,3,51145,3,0_9,m,white,135
2018HU1358668,5,4,51145,3,0_9,m,white,135
2018HU1358687,5,1,51120,3,50_59,f,white,132
2018HU1358702,5,1,51097,3,50_59,f,white,92
2018HU1358702,5,2,51097,3,20_29,f,white,128
2018HU1358805,5,1,51090,3,40_49,m,white,52
2018HU1358805,5,2,51090,3,40_49,f,white,61
2018HU1358805,5,3,51090,3,10_19,m,white,59
2018HU1358997,5,1,51155,3,70_79,f,black.aa,41
2018HU1359005,5,1,59302,3,30_39,m,white,100
2018HU1359005,5,2,59302,3,30_39,f,white,109
2018HU1359071,5,1,51175,3,30_39,f,white,117
2018HU1359071,5,2,51175,3,30_39,m,white,99
2018HU1359071,5,3,51175,3,60_69,f,white,156
2018HU1359106,5,1,51080,3,20_29,m,white,18
2018HU1359154,5,1,1302,3,40_49,m,white,33
2018HU1359205,5,1,51135,3,50_59,m,white,43
2018HU1359242,5,1,59307,3,40_49,m,asian,78
2018HU1359242,5,2,59307,3,30_39,f,asian,59
2018HU1359242,5,3,59307,3,10_19,f,asian,63
2018HU1359242,5,4,59307,3,0_9,m,asian,55
2018HU1359242,5,5,59307,3,70_79,m,asian,63
2018HU1359242,5,6,59307,3,60_69,f,asian,56
2018HU1359245,5,1,4103,3,70_79,m,white,141
2018HU1359245,5,2,4103,3,60_69,f,white,128
2018HU1359291,5,1,51096,3,60_69,f,white,75
2018HU1359291,5,2,51096,3,60_69,m,white,54
2018HU1359311,5,1,51244,3,50_59,m,white,56
2018HU1359311,5,2,51244,3,60_69,f,white,58
2018HU1359368,5,1,10703,3,30_39,m,white,236
2018HU1359368,5,2,10703,3,20_29,f,white,258
2018HU1359368,5,3,10703,3,30_39,m,white,231
2018HU1359396,5,1,59305,3,60_69,m,two.,74
2018HU1359396,5,2,59305,3,50_59,f,two.,64
2018HU1359396,5,3,59305,3,20_29,m,two.,97
2018HU1359429,5,1,51087,3,40_49,m,white,15
2018HU1359429,5,2,51087,3,40_49,f,white,27
2018HU1359429,5,3,51087,3,10_19,f,white,30
2018HU1359429,5,4,51087,3,0_9,f,white,30
2018HU1359461,5,1,10701,3,20_29,m,white,189
2018HU1359461,5,2,10701,3,20_29,f,white,122
2018HU1359535,5,1,51020,3,70_79,f,white,63
2018HU1359535,5,2,51020,3,70_79,m,white,57
2018HU1359553,5,1,51255,3,80_89,m,black.aa,126
2018HU1359600,5,1,59303,3,50_59,f,white,67
2018HU1359600,5,2,59303,3,10_19,m,white,109
2018HU1359613,5,1,51045,3,60_69,f,white,182
2018HU1359715,5,1,51110,3,50_59,f,white,47
2018HU1359715,5,2,51110,3,50_59,m,white,47
2018HU1359798,5,1,51110,3,30_39,f,white,32
2018HU1359798,5,2,51110,3,0_9,f,white,33
2018HU1359798,5,3,51110,3,30_39,m,white,22
2018HU1359830,5,1,51010,3,30_39,m,white,145
2018HU1359830,5,2,51010,3,30_39,f,white,149
2018HU1359830,5,3,51010,3,10_19,m,white,131
2018HU1359830,5,4,51010,3,0_9,f,white,138
2018HU1359854,5,1,51010,3,50_59,m,white,19
2018HU1359854,5,2,51010,3,30_39,f,white,20
2018HU1359869,5,1,51020,3,70_79,f,white,87
2018HU1359878,5,1,51045,3,80_89,f,white,146
2018HU1359878,5,2,51045,3,80_89,m,white,108
2018HU1359888,5,1,51045,3,60_69,f,white,34
2018HU1359901,5,1,59309,3,30_39,m,white,498
2018HU1359901,5,2,59309,3,40_49,f,other,535
2018HU1359901,5,3,59309,3,10_19,f,white,494
2018HU1359901,5,4,59309,3,0_9,m,white,633
2018HU1359901,5,5,59309,3,20_29,m,other,566
2018HU1359901,5,6,59309,3,10_19,f,other,527
2018HU1359921,5,1,4102,3,40_49,f,white,140
2018HU1359928,5,1,51135,3,80_89,m,black.aa,108
2018HU1359928,5,2,51135,3,80_89,f,black.aa,91
2018HU1359965,5,1,51095,3,40_49,m,white,13
2018HU1359965,5,2,51095,3,30_39,f,white,8
2018HU1359971,5,1,51115,3,60_69,m,white,104
2018HU1359971,5,2,51115,3,50_59,f,white,94
2018HU1359971,5,3,51115,3,30_39,f,white,138
2018HU1359971,5,4,51115,3,20_29,f,white,83
2018HU1359971,5,5,51115,3,10_19,m,white,143
2018HU1359971,5,6,51115,3,30_39,m,white,180
2018HU1359986,5,1,51125,3,60_69,f,white,27
2018HU1359986,5,2,51125,3,20_29,f,white,63
2018HU1360007,5,1,59303,3,50_59,f,white,17
2018HU1360007,5,2,59303,3,60_69,m,white,22
2018HU1360014,5,1,51235,3,30_39,f,other,42
2018HU1360014,5,2,51235,3,30_39,m,other,57
2018HU1360024,5,1,51044,3,50_59,m,white,98
2018HU1360024,5,2,51044,3,60_69,f,white,120
2018HU1360045,5,1,51125,3,70_79,m,black.aa,78
2018HU1360051,5,1,4103,3,50_59,f,black.aa,40
2018HU1360051,5,2,4103,3,20_29,m,black.aa,39
2018HU1360051,5,3,4103,3,10_19,f,black.aa,23
2018HU1360077,5,1,51154,3,70_79,m,white,83
2018HU1360139,5,1,51225,3,50_59,m,white,108
2018HU1360201,5,1,59302,3,50_59,m,two.,232
2018HU1360218,5,1,51090,3,30_39,m,asian,20
2018HU1360218,5,2,51090,3,30_39,f,asian,57
2018HU1360218,5,3,51090,3,0_9,m,asian,45
2018HU1360218,5,4,51090,3,0_9,m,asian,44
2018HU1360254,5,1,59306,3,70_79,m,white,57
2018HU1360254,5,2,59306,3,70_79,f,white,56
2018HU1360262,5,1,51115,3,60_69,f,white,30
2018HU1360262,5,2,51115,3,60_69,m,white,30
2018HU1360262,5,3,51115,3,20_29,f,white,52
2018HU1360274,5,1,51246,3,30_39,f,other,270
2018HU1360274,5,2,51246,3,60_69,f,other,451
2018HU1360553,5,1,51090,3,60_69,f,white,25
2018HU1360553,5,2,51090,3,60_69,m,white,36
2018HU1360629,5,1,51175,3,30_39,m,white,84
2018HU1360629,5,2,51175,3,30_39,f,white,55
2018HU1360629,5,3,51175,3,0_9,m,white,53
2018HU1360629,5,4,51175,3,0_9,f,white,69
2018HU1360634,5,1,51164,3,40_49,m,white,70
2018HU1360634,5,2,51164,3,40_49,f,white,66
2018HU1360634,5,3,51164,3,10_19,f,white,55
2018HU1360634,5,4,51164,3,10_19,f,white,55
2018HU1360659,5,1,59305,3,40_49,m,asian,105
2018HU1360659,5,2,59305,3,50_59,f,asian,131
2018HU1360686,5,1,51235,3,30_39,f,white,323
2018HU1360716,5,1,51080,3,80_89,m,white,18
2018HU1360716,5,2,51080,3,80_89,f,white,20
2018HU1360719,5,1,51167,3,60_69,f,white,141
2018HU1360738,5,1,51255,3,20_29,f,white,46
2018HU1360738,5,2,51255,3,20_29,m,white,57
2018HU1360773,5,1,55001,3,50_59,m,two.,128
2018HU1360773,5,2,55001,3,40_49,f,two.,151
