"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36","COL37","COL38","COL39","COL40","COL41","COL42","COL43","COL44","COL45","COL46","COL47","COL48","COL49","COL50","COL51","COL52","COL53","COL54","COL55","COL56","COL57","COL58","COL59","COL60","COL61","COL62","COL63","COL64","COL65","COL66","COL67","COL68","COL69","COL70","COL71","COL72","COL73","COL74","COL75","COL76","COL77","COL78","COL79","COL80","COL81","COL82","COL83","COL84","COL85","COL86","COL87","COL88","COL89","COL90","COL91","COL92","COL93","COL94","COL95","COL96"
"59153739",1160.00,225.00,75.00,85.00,65.00,810.00,85.00,85.00,105.00,105.00,80.00,75.00,70.00,80.00,70.00,50.00,120.00,45.00,40.00,25.00,10.00,5.00,5.00,0.00,0.00,0.00,36.00,100.00,19.40,69.80,10.30,0.40,585.00,110.00,45.00,35.00,35.00,415.00,55.00,50.00,45.00,55.00,45.00,40.00,30.00,45.00,35.00,30.00,55.00,15.00,25.00,10.00,5.00,5.00,0.00,0.00,0.00,0.00,35.50,100.00,18.80,70.90,9.40,0.90,570.00,110.00,25.00,50.00,35.00,390.00,30.00,35.00,60.00,55.00,40.00,35.00,45.00,35.00,35.00,25.00,65.00,30.00,20.00,10.00,0.00,0.00,5.00,0.00,0.00,0.00,36.50,100.00,19.30,68.40,11.40,0.00
"59153740",3350.00,830.00,245.00,320.00,260.00,2285.00,240.00,170.00,175.00,200.00,315.00,315.00,305.00,275.00,150.00,145.00,230.00,90.00,70.00,40.00,20.00,5.00,10.00,0.00,0.00,0.00,34.00,100.00,24.80,68.20,6.90,0.10,1625.00,430.00,135.00,175.00,120.00,1090.00,120.00,90.00,80.00,75.00,150.00,150.00,140.00,140.00,75.00,70.00,105.00,40.00,35.00,15.00,10.00,0.00,0.00,0.00,0.00,0.00,33.40,100.00,26.50,67.10,6.50,0.00,1720.00,400.00,115.00,145.00,145.00,1195.00,120.00,80.00,95.00,125.00,165.00,165.00,165.00,140.00,75.00,75.00,120.00,50.00,35.00,25.00,5.00,5.00,5.00,5.00,0.00,0.00,34.60,100.00,23.30,69.50,7.00,0.30
"59153741",2070.00,545.00,165.00,180.00,200.00,1355.00,135.00,105.00,70.00,150.00,165.00,225.00,175.00,140.00,105.00,85.00,170.00,70.00,45.00,25.00,20.00,10.00,5.00,5.00,0.00,0.00,34.30,100.00,26.30,65.50,8.20,0.50,1030.00,285.00,80.00,95.00,110.00,660.00,60.00,50.00,35.00,75.00,70.00,110.00,95.00,75.00,50.00,45.00,80.00,30.00,20.00,15.00,10.00,0.00,0.00,0.00,0.00,0.00,34.00,100.00,27.70,64.10,7.80,0.00,1040.00,255.00,85.00,80.00,95.00,690.00,75.00,55.00,45.00,70.00,95.00,115.00,80.00,65.00,55.00,45.00,90.00,35.00,30.00,15.00,10.00,10.00,5.00,0.00,0.00,0.00,34.60,100.00,24.50,66.30,8.70,1.00
"59153742",1035.00,245.00,50.00,85.00,115.00,710.00,95.00,70.00,70.00,60.00,70.00,110.00,85.00,70.00,35.00,40.00,75.00,25.00,20.00,20.00,5.00,5.00,5.00,0.00,0.00,0.00,33.70,100.00,23.70,68.60,7.20,0.50,510.00,120.00,25.00,45.00,50.00,355.00,45.00,40.00,35.00,30.00,30.00,55.00,45.00,35.00,15.00,25.00,35.00,15.00,10.00,10.00,5.00,5.00,0.00,0.00,0.00,0.00,33.40,100.00,23.50,69.60,6.90,1.00,520.00,125.00,25.00,40.00,60.00,355.00,50.00,30.00,35.00,30.00,40.00,55.00,45.00,35.00,25.00,20.00,45.00,15.00,10.00,10.00,5.00,5.00,5.00,0.00,0.00,0.00,33.90,100.00,24.00,68.30,8.70,1.00
"59153743",500.00,135.00,45.00,40.00,55.00,335.00,40.00,25.00,25.00,45.00,40.00,45.00,40.00,35.00,20.00,20.00,30.00,10.00,10.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,32.60,100.00,27.00,67.00,6.00,0.00,255.00,75.00,25.00,20.00,25.00,165.00,15.00,10.00,10.00,20.00,20.00,20.00,25.00,20.00,10.00,5.00,10.00,5.00,5.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,31.40,100.00,29.40,64.70,3.90,0.00,245.00,55.00,15.00,15.00,25.00,170.00,25.00,10.00,15.00,30.00,15.00,25.00,20.00,15.00,15.00,15.00,15.00,5.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,33.90,100.00,22.40,69.40,6.10,0.00
"59153744",2175.00,500.00,170.00,175.00,160.00,1515.00,150.00,130.00,115.00,115.00,195.00,190.00,215.00,175.00,140.00,85.00,160.00,70.00,45.00,20.00,15.00,5.00,5.00,0.00,0.00,0.00,34.90,100.00,23.00,69.70,7.40,0.20,1070.00,240.00,60.00,85.00,95.00,750.00,85.00,70.00,55.00,60.00,85.00,80.00,115.00,90.00,75.00,35.00,80.00,35.00,25.00,15.00,10.00,0.00,0.00,0.00,0.00,0.00,35.20,100.00,22.40,70.10,7.50,0.00,1110.00,260.00,105.00,85.00,70.00,765.00,70.00,65.00,60.00,55.00,105.00,110.00,100.00,85.00,65.00,45.00,80.00,35.00,20.00,10.00,10.00,0.00,5.00,0.00,0.00,0.00,34.60,100.00,23.40,68.90,7.20,0.00
"59153745",470.00,75.00,10.00,40.00,25.00,320.00,30.00,25.00,20.00,30.00,20.00,30.00,30.00,55.00,40.00,50.00,75.00,35.00,15.00,15.00,10.00,0.00,0.00,0.00,0.00,0.00,43.20,100.00,16.00,68.10,16.00,0.00,245.00,50.00,5.00,25.00,10.00,160.00,15.00,15.00,15.00,10.00,5.00,15.00,20.00,25.00,15.00,25.00,40.00,15.00,10.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,42.10,100.00,20.40,65.30,16.30,0.00,225.00,25.00,5.00,15.00,5.00,160.00,15.00,15.00,5.00,15.00,10.00,15.00,10.00,25.00,20.00,25.00,40.00,20.00,0.00,10.00,0.00,5.00,0.00,0.00,0.00,0.00,44.40,100.00,11.10,71.10,17.80,2.20
"59153746",440.00,70.00,15.00,25.00,30.00,285.00,25.00,20.00,20.00,20.00,25.00,25.00,50.00,35.00,40.00,30.00,80.00,40.00,25.00,10.00,5.00,5.00,5.00,0.00,0.00,0.00,42.80,100.00,15.90,64.80,18.20,1.10,235.00,50.00,10.00,15.00,20.00,145.00,15.00,10.00,10.00,10.00,10.00,15.00,20.00,20.00,20.00,15.00,45.00,15.00,15.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,40.90,100.00,21.30,61.70,19.10,2.10,205.00,20.00,5.00,10.00,10.00,145.00,15.00,10.00,10.00,10.00,15.00,10.00,25.00,15.00,20.00,15.00,40.00,20.00,15.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,44.90,100.00,9.80,70.70,19.50,0.00
"59153747",450.00,80.00,25.00,25.00,30.00,290.00,25.00,15.00,10.00,40.00,40.00,20.00,15.00,35.00,35.00,50.00,85.00,50.00,20.00,5.00,5.00,5.00,0.00,0.00,0.00,0.00,42.40,100.00,17.80,64.40,18.90,1.10,245.00,50.00,10.00,20.00,20.00,145.00,10.00,5.00,10.00,20.00,20.00,10.00,10.00,15.00,15.00,25.00,45.00,25.00,10.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,41.50,100.00,20.40,59.20,18.40,0.00,210.00,30.00,10.00,5.00,15.00,145.00,15.00,10.00,5.00,20.00,20.00,10.00,10.00,25.00,15.00,25.00,35.00,20.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.30,100.00,14.30,69.00,16.70,0.00
"59153748",540.00,100.00,30.00,40.00,30.00,360.00,35.00,40.00,20.00,40.00,30.00,20.00,40.00,50.00,55.00,35.00,80.00,25.00,20.00,15.00,15.00,5.00,5.00,0.00,0.00,0.00,40.20,100.00,18.50,66.70,14.80,0.90,275.00,50.00,15.00,20.00,20.00,180.00,20.00,15.00,10.00,15.00,15.00,10.00,20.00,25.00,30.00,15.00,45.00,10.00,10.00,15.00,10.00,0.00,0.00,0.00,0.00,0.00,41.30,100.00,18.20,65.50,16.40,0.00,265.00,45.00,15.00,20.00,10.00,180.00,15.00,20.00,10.00,20.00,20.00,10.00,20.00,25.00,20.00,20.00,40.00,20.00,10.00,5.00,5.00,5.00,5.00,5.00,0.00,0.00,39.10,100.00,17.00,67.90,15.10,1.90
"59153749",410.00,50.00,10.00,10.00,25.00,255.00,15.00,20.00,25.00,10.00,10.00,10.00,30.00,40.00,45.00,35.00,105.00,35.00,35.00,15.00,15.00,5.00,5.00,5.00,0.00,0.00,48.40,100.00,12.20,62.20,25.60,1.20,215.00,20.00,5.00,5.00,5.00,135.00,5.00,10.00,15.00,5.00,10.00,5.00,15.00,20.00,25.00,15.00,60.00,15.00,25.00,10.00,5.00,5.00,5.00,5.00,0.00,0.00,49.80,100.00,9.30,62.80,27.90,2.30,190.00,30.00,5.00,5.00,15.00,125.00,10.00,5.00,10.00,5.00,5.00,5.00,15.00,20.00,25.00,20.00,45.00,20.00,15.00,5.00,5.00,0.00,5.00,0.00,0.00,0.00,46.90,100.00,15.80,65.80,23.70,0.00
"59153750",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"59153751",595.00,80.00,25.00,30.00,30.00,390.00,45.00,25.00,35.00,30.00,25.00,30.00,55.00,40.00,55.00,45.00,125.00,50.00,35.00,15.00,15.00,5.00,5.00,0.00,0.00,0.00,44.60,100.00,13.40,65.50,21.00,0.80,305.00,45.00,10.00,15.00,15.00,200.00,25.00,10.00,15.00,10.00,10.00,15.00,25.00,25.00,35.00,25.00,65.00,20.00,20.00,10.00,5.00,5.00,5.00,5.00,0.00,0.00,44.80,100.00,14.80,65.60,21.30,1.60,290.00,40.00,15.00,15.00,15.00,190.00,20.00,15.00,15.00,20.00,10.00,20.00,25.00,15.00,25.00,25.00,65.00,30.00,20.00,5.00,5.00,5.00,5.00,0.00,0.00,0.00,44.30,100.00,13.80,65.50,22.40,1.70
"59153752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"59153754",95.00,20.00,10.00,5.00,10.00,60.00,10.00,10.00,5.00,0.00,10.00,5.00,5.00,10.00,10.00,5.00,15.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,36.90,100.00,21.10,63.20,15.80,0.00,45.00,10.00,5.00,0.00,0.00,35.00,5.00,5.00,0.00,5.00,0.00,5.00,0.00,5.00,5.00,5.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.20,100.00,22.20,77.80,11.10,0.00,45.00,10.00,5.00,0.00,5.00,30.00,5.00,0.00,5.00,0.00,5.00,5.00,5.00,5.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.40,100.00,22.20,66.70,11.10,0.00
"59153756",435.00,60.00,20.00,20.00,20.00,285.00,20.00,20.00,25.00,15.00,15.00,15.00,25.00,45.00,35.00,50.00,95.00,35.00,30.00,20.00,10.00,5.00,5.00,0.00,0.00,0.00,45.10,100.00,13.80,65.50,21.80,1.10,210.00,30.00,10.00,10.00,10.00,135.00,10.00,15.00,15.00,10.00,5.00,10.00,10.00,20.00,25.00,25.00,45.00,20.00,10.00,5.00,5.00,5.00,5.00,0.00,0.00,0.00,44.30,100.00,14.30,64.30,21.40,2.40,230.00,30.00,10.00,10.00,5.00,145.00,15.00,10.00,15.00,10.00,10.00,5.00,15.00,30.00,15.00,25.00,50.00,15.00,15.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,45.80,100.00,13.00,63.00,21.70,0.00
"59153757",680.00,90.00,25.00,35.00,35.00,410.00,45.00,40.00,40.00,20.00,35.00,45.00,50.00,40.00,60.00,40.00,180.00,35.00,30.00,30.00,20.00,60.00,25.00,30.00,5.00,0.00,46.90,100.00,13.20,60.30,26.50,8.80,315.00,50.00,10.00,20.00,15.00,200.00,20.00,20.00,20.00,10.00,15.00,20.00,20.00,20.00,30.00,20.00,70.00,15.00,15.00,15.00,10.00,15.00,5.00,5.00,0.00,0.00,43.70,100.00,15.90,63.50,22.20,4.80,370.00,45.00,10.00,15.00,20.00,210.00,30.00,20.00,20.00,10.00,20.00,20.00,25.00,20.00,35.00,20.00,115.00,20.00,15.00,20.00,10.00,50.00,15.00,25.00,5.00,0.00,49.60,100.00,12.20,56.80,31.10,13.50
"59153758",680.00,115.00,40.00,45.00,30.00,450.00,55.00,40.00,20.00,35.00,35.00,40.00,40.00,70.00,65.00,50.00,110.00,50.00,35.00,15.00,10.00,5.00,5.00,0.00,0.00,0.00,41.30,100.00,16.90,66.20,16.20,0.70,325.00,65.00,25.00,25.00,15.00,205.00,25.00,25.00,10.00,10.00,20.00,20.00,15.00,25.00,35.00,25.00,55.00,25.00,15.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,40.30,100.00,20.00,63.10,16.90,0.00,360.00,50.00,15.00,25.00,10.00,245.00,30.00,20.00,10.00,20.00,15.00,20.00,25.00,40.00,35.00,25.00,60.00,30.00,20.00,5.00,5.00,5.00,0.00,0.00,0.00,0.00,42.10,100.00,13.90,68.10,16.70,1.40
"59153762",580.00,90.00,25.00,35.00,30.00,370.00,30.00,30.00,25.00,35.00,40.00,40.00,45.00,45.00,50.00,40.00,120.00,45.00,30.00,25.00,10.00,15.00,10.00,0.00,0.00,0.00,43.20,100.00,15.50,63.80,20.70,2.60,300.00,40.00,10.00,15.00,20.00,195.00,15.00,15.00,15.00,15.00,20.00,20.00,25.00,20.00,25.00,20.00,65.00,20.00,15.00,15.00,5.00,5.00,5.00,0.00,0.00,0.00,44.40,100.00,13.30,65.00,21.70,1.70,285.00,50.00,15.00,20.00,10.00,180.00,10.00,15.00,10.00,25.00,25.00,15.00,20.00,25.00,25.00,20.00,55.00,20.00,15.00,10.00,5.00,5.00,0.00,5.00,0.00,0.00,42.00,100.00,17.50,63.20,19.30,1.80
"59153763",450.00,85.00,25.00,35.00,25.00,310.00,30.00,35.00,10.00,15.00,30.00,25.00,30.00,55.00,45.00,40.00,60.00,30.00,15.00,15.00,5.00,0.00,0.00,0.00,0.00,0.00,40.50,100.00,18.90,68.90,13.30,0.00,235.00,55.00,15.00,15.00,20.00,150.00,15.00,15.00,5.00,10.00,15.00,15.00,10.00,30.00,20.00,25.00,30.00,15.00,5.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,39.40,100.00,23.40,63.80,12.80,0.00,210.00,30.00,5.00,20.00,10.00,155.00,15.00,20.00,5.00,10.00,15.00,15.00,20.00,25.00,20.00,15.00,30.00,15.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.60,100.00,14.30,73.80,14.30,0.00
"59153764",610.00,95.00,25.00,30.00,40.00,380.00,30.00,30.00,25.00,30.00,45.00,30.00,40.00,45.00,55.00,50.00,130.00,45.00,30.00,25.00,15.00,15.00,10.00,5.00,0.00,0.00,44.50,100.00,15.60,62.30,21.30,2.50,295.00,45.00,15.00,15.00,20.00,180.00,15.00,20.00,5.00,15.00,20.00,15.00,20.00,25.00,25.00,25.00,65.00,20.00,15.00,10.00,10.00,5.00,5.00,0.00,0.00,0.00,44.70,100.00,15.30,61.00,22.00,1.70,315.00,50.00,10.00,20.00,20.00,200.00,20.00,10.00,15.00,15.00,25.00,10.00,20.00,20.00,35.00,20.00,65.00,20.00,15.00,15.00,5.00,5.00,5.00,0.00,0.00,0.00,44.20,100.00,15.90,63.50,20.60,1.60
"59153765",420.00,70.00,25.00,20.00,25.00,285.00,25.00,20.00,35.00,25.00,30.00,35.00,25.00,40.00,35.00,25.00,70.00,30.00,15.00,10.00,5.00,5.00,5.00,0.00,0.00,0.00,41.00,100.00,16.70,67.90,16.70,1.20,220.00,30.00,10.00,10.00,15.00,160.00,10.00,10.00,20.00,15.00,20.00,20.00,15.00,15.00,25.00,10.00,35.00,15.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,41.90,100.00,13.60,72.70,15.90,0.00,205.00,40.00,15.00,10.00,15.00,125.00,15.00,10.00,15.00,15.00,15.00,15.00,15.00,20.00,10.00,15.00,35.00,15.00,10.00,10.00,5.00,5.00,5.00,0.00,0.00,0.00,39.90,100.00,19.50,61.00,17.10,2.40
"59153766",470.00,70.00,25.00,35.00,15.00,315.00,25.00,25.00,25.00,35.00,20.00,35.00,35.00,40.00,45.00,20.00,85.00,35.00,20.00,15.00,10.00,5.00,5.00,0.00,0.00,0.00,42.20,100.00,14.90,67.00,18.10,1.10,250.00,40.00,10.00,15.00,10.00,160.00,15.00,10.00,15.00,20.00,15.00,15.00,20.00,20.00,25.00,15.00,50.00,15.00,20.00,5.00,5.00,5.00,0.00,0.00,0.00,0.00,43.40,100.00,16.00,64.00,20.00,2.00,225.00,35.00,10.00,15.00,5.00,150.00,10.00,15.00,15.00,15.00,15.00,20.00,20.00,20.00,25.00,5.00,35.00,15.00,5.00,5.00,5.00,5.00,0.00,0.00,0.00,0.00,40.90,100.00,15.60,66.70,15.60,2.20
"59153767",510.00,85.00,30.00,20.00,35.00,355.00,40.00,35.00,30.00,30.00,25.00,30.00,40.00,35.00,50.00,35.00,75.00,30.00,15.00,10.00,10.00,10.00,5.00,0.00,0.00,0.00,39.90,100.00,16.70,69.60,14.70,2.00,275.00,45.00,20.00,15.00,15.00,195.00,30.00,25.00,20.00,15.00,10.00,10.00,15.00,25.00,25.00,20.00,35.00,20.00,10.00,5.00,5.00,0.00,5.00,0.00,0.00,0.00,38.40,100.00,16.40,70.90,12.70,0.00,240.00,40.00,10.00,10.00,20.00,160.00,20.00,15.00,15.00,15.00,10.00,15.00,15.00,15.00,25.00,15.00,40.00,15.00,10.00,10.00,5.00,5.00,0.00,0.00,0.00,0.00,41.70,100.00,16.70,66.70,16.70,2.10
"59153768",565.00,85.00,20.00,30.00,35.00,370.00,30.00,40.00,30.00,35.00,35.00,30.00,35.00,40.00,60.00,50.00,110.00,45.00,25.00,15.00,10.00,10.00,5.00,0.00,0.00,0.00,43.20,100.00,15.00,65.50,19.50,1.80,300.00,45.00,15.00,20.00,15.00,190.00,10.00,25.00,15.00,15.00,15.00,10.00,20.00,15.00,35.00,30.00,60.00,30.00,15.00,10.00,10.00,5.00,0.00,0.00,0.00,0.00,43.70,100.00,15.00,63.30,20.00,1.70,265.00,40.00,10.00,10.00,15.00,180.00,20.00,10.00,10.00,15.00,15.00,15.00,15.00,20.00,25.00,25.00,50.00,20.00,10.00,10.00,0.00,5.00,5.00,0.00,5.00,0.00,42.70,100.00,15.10,67.90,18.90,1.90
"59153769",510.00,90.00,25.00,25.00,40.00,335.00,30.00,45.00,25.00,10.00,35.00,25.00,50.00,45.00,30.00,40.00,85.00,30.00,30.00,20.00,10.00,5.00,0.00,0.00,0.00,0.00,40.80,100.00,17.60,65.70,16.70,1.00,255.00,45.00,10.00,15.00,15.00,170.00,20.00,30.00,10.00,5.00,15.00,5.00,20.00,25.00,20.00,20.00,40.00,10.00,15.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,40.20,100.00,17.60,66.70,15.70,0.00,260.00,45.00,10.00,10.00,25.00,165.00,10.00,20.00,10.00,5.00,20.00,15.00,25.00,20.00,15.00,20.00,40.00,15.00,15.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,41.40,100.00,17.30,63.50,15.40,0.00
"59153770",490.00,75.00,25.00,25.00,25.00,325.00,40.00,30.00,25.00,25.00,25.00,20.00,50.00,40.00,35.00,35.00,90.00,35.00,30.00,10.00,10.00,5.00,0.00,5.00,0.00,0.00,41.80,100.00,15.30,66.30,18.40,1.00,235.00,35.00,15.00,10.00,15.00,150.00,20.00,15.00,10.00,10.00,10.00,10.00,20.00,20.00,15.00,25.00,45.00,15.00,15.00,10.00,5.00,5.00,0.00,5.00,0.00,0.00,42.60,100.00,14.90,63.80,19.10,2.10,255.00,35.00,10.00,15.00,5.00,175.00,25.00,15.00,15.00,15.00,15.00,15.00,25.00,25.00,15.00,15.00,45.00,15.00,15.00,5.00,5.00,0.00,0.00,5.00,0.00,0.00,41.10,100.00,13.70,68.60,17.60,0.00
"59153771",535.00,40.00,10.00,20.00,15.00,320.00,15.00,15.00,10.00,25.00,15.00,20.00,30.00,60.00,70.00,65.00,175.00,55.00,45.00,25.00,25.00,20.00,15.00,5.00,5.00,0.00,53.80,100.00,7.50,59.80,32.70,3.70,270.00,25.00,5.00,10.00,10.00,160.00,5.00,5.00,5.00,15.00,5.00,10.00,20.00,35.00,30.00,30.00,85.00,25.00,20.00,15.00,15.00,10.00,10.00,5.00,0.00,0.00,53.40,100.00,9.30,59.30,31.50,3.70,270.00,20.00,5.00,10.00,5.00,160.00,10.00,5.00,5.00,15.00,5.00,10.00,15.00,30.00,40.00,30.00,90.00,30.00,25.00,15.00,10.00,10.00,5.00,0.00,0.00,0.00,54.30,100.00,7.40,59.30,33.30,3.70
"59153772",555.00,75.00,20.00,25.00,30.00,365.00,40.00,40.00,30.00,30.00,25.00,20.00,40.00,45.00,45.00,45.00,110.00,55.00,25.00,15.00,10.00,5.00,5.00,0.00,0.00,0.00,42.60,100.00,13.50,65.80,19.80,0.90,295.00,45.00,10.00,15.00,20.00,190.00,20.00,20.00,20.00,20.00,10.00,10.00,15.00,25.00,20.00,30.00,60.00,30.00,10.00,10.00,5.00,5.00,5.00,5.00,0.00,0.00,42.50,100.00,15.30,64.40,20.30,1.70,260.00,30.00,5.00,15.00,10.00,180.00,20.00,25.00,15.00,15.00,15.00,15.00,20.00,20.00,20.00,20.00,50.00,25.00,15.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,42.70,100.00,11.50,69.20,19.20,0.00
"59153773",495.00,70.00,10.00,25.00,35.00,325.00,45.00,35.00,20.00,20.00,15.00,25.00,50.00,50.00,40.00,35.00,100.00,30.00,25.00,25.00,10.00,10.00,5.00,0.00,0.00,0.00,43.60,100.00,14.10,65.70,20.20,2.00,235.00,35.00,0.00,15.00,15.00,155.00,20.00,20.00,10.00,5.00,5.00,10.00,25.00,20.00,25.00,20.00,45.00,15.00,15.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,44.30,100.00,14.90,66.00,19.10,0.00,265.00,40.00,10.00,10.00,20.00,170.00,25.00,15.00,10.00,10.00,10.00,10.00,30.00,30.00,20.00,15.00,55.00,15.00,15.00,15.00,5.00,5.00,0.00,0.00,0.00,0.00,42.90,100.00,15.10,64.20,20.80,1.90
"59153774",400.00,50.00,15.00,15.00,15.00,270.00,25.00,25.00,25.00,10.00,10.00,25.00,35.00,40.00,45.00,35.00,75.00,25.00,15.00,15.00,15.00,15.00,10.00,0.00,0.00,0.00,45.00,100.00,12.50,67.50,18.80,3.80,190.00,25.00,5.00,10.00,10.00,130.00,10.00,10.00,10.00,5.00,5.00,10.00,15.00,25.00,15.00,15.00,40.00,15.00,10.00,10.00,5.00,5.00,0.00,0.00,0.00,0.00,45.60,100.00,13.20,68.40,21.10,2.60,205.00,25.00,10.00,10.00,5.00,150.00,10.00,20.00,15.00,5.00,5.00,10.00,20.00,20.00,25.00,15.00,35.00,10.00,10.00,5.00,5.00,5.00,5.00,0.00,0.00,0.00,44.60,100.00,12.20,73.20,17.10,2.40
"59153775",495.00,70.00,15.00,30.00,30.00,305.00,35.00,25.00,25.00,10.00,20.00,25.00,35.00,40.00,45.00,30.00,110.00,50.00,35.00,15.00,15.00,5.00,0.00,0.00,0.00,0.00,44.10,100.00,14.10,61.60,22.20,1.00,230.00,35.00,5.00,15.00,15.00,145.00,20.00,10.00,10.00,10.00,10.00,15.00,15.00,20.00,20.00,20.00,50.00,20.00,15.00,10.00,5.00,5.00,5.00,0.00,0.00,0.00,43.90,100.00,15.20,63.00,21.70,2.20,260.00,40.00,10.00,15.00,15.00,165.00,15.00,15.00,15.00,5.00,10.00,15.00,25.00,20.00,25.00,10.00,60.00,30.00,15.00,5.00,10.00,5.00,0.00,5.00,5.00,0.00,44.30,100.00,15.40,63.50,23.10,1.90
"59153776",450.00,70.00,15.00,25.00,25.00,305.00,25.00,40.00,25.00,15.00,20.00,25.00,35.00,40.00,45.00,30.00,75.00,25.00,25.00,15.00,15.00,0.00,0.00,0.00,5.00,0.00,42.10,100.00,15.60,67.80,16.70,0.00,240.00,40.00,10.00,15.00,15.00,160.00,10.00,25.00,10.00,15.00,10.00,15.00,20.00,20.00,25.00,15.00,40.00,10.00,20.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,41.00,100.00,16.70,66.70,16.70,0.00,210.00,30.00,5.00,10.00,10.00,145.00,10.00,15.00,15.00,10.00,5.00,15.00,15.00,20.00,20.00,20.00,40.00,10.00,10.00,5.00,10.00,0.00,5.00,0.00,0.00,0.00,43.50,100.00,14.30,69.00,19.00,0.00
"59153777",510.00,80.00,20.00,30.00,25.00,320.00,25.00,25.00,20.00,20.00,30.00,25.00,45.00,35.00,55.00,40.00,115.00,40.00,35.00,20.00,5.00,10.00,10.00,5.00,0.00,0.00,45.10,100.00,15.70,62.70,22.50,2.00,245.00,35.00,15.00,15.00,10.00,155.00,10.00,10.00,5.00,5.00,15.00,10.00,20.00,15.00,30.00,20.00,60.00,15.00,20.00,15.00,5.00,5.00,0.00,0.00,0.00,0.00,46.10,100.00,14.30,63.30,24.50,2.00,265.00,40.00,10.00,20.00,15.00,170.00,15.00,10.00,10.00,15.00,10.00,15.00,20.00,20.00,30.00,25.00,55.00,30.00,10.00,10.00,0.00,5.00,5.00,0.00,0.00,0.00,44.20,100.00,15.10,64.20,20.80,1.90
"59153778",1030.00,145.00,40.00,45.00,60.00,735.00,80.00,75.00,55.00,40.00,35.00,50.00,100.00,90.00,100.00,110.00,150.00,65.00,40.00,20.00,15.00,10.00,10.00,0.00,0.00,0.00,42.10,100.00,14.10,71.40,14.60,1.00,505.00,75.00,20.00,30.00,30.00,345.00,50.00,40.00,25.00,15.00,15.00,20.00,45.00,50.00,40.00,55.00,85.00,40.00,20.00,15.00,0.00,5.00,0.00,0.00,0.00,0.00,41.90,100.00,14.90,68.30,16.80,1.00,525.00,70.00,20.00,20.00,30.00,390.00,35.00,40.00,30.00,25.00,20.00,25.00,50.00,45.00,60.00,50.00,60.00,20.00,15.00,10.00,10.00,5.00,10.00,0.00,0.00,0.00,42.20,100.00,13.30,74.30,11.40,1.00
"59153779",495.00,55.00,15.00,20.00,25.00,345.00,25.00,25.00,30.00,20.00,30.00,25.00,45.00,50.00,55.00,40.00,100.00,35.00,35.00,15.00,10.00,5.00,5.00,0.00,0.00,0.00,45.50,100.00,11.10,69.70,20.20,1.00,250.00,20.00,0.00,10.00,10.00,170.00,10.00,15.00,10.00,10.00,15.00,10.00,20.00,25.00,30.00,25.00,55.00,20.00,15.00,10.00,5.00,5.00,0.00,5.00,0.00,0.00,47.00,100.00,8.00,68.00,22.00,2.00,245.00,30.00,10.00,5.00,15.00,170.00,15.00,10.00,15.00,10.00,10.00,10.00,20.00,25.00,25.00,20.00,45.00,15.00,20.00,5.00,5.00,5.00,5.00,0.00,0.00,0.00,44.10,100.00,12.20,69.40,18.40,2.00
