"GEO_ID","NAME","B01001_001E","B01001_001M","B01001_002E","B01001_002M","B01001_003E","B01001_003M","B01001_004E","B01001_004M","B01001_005E","B01001_005M","B01001_006E","B01001_006M","B01001_007E","B01001_007M","B01001_008E","B01001_008M","B01001_009E","B01001_009M","B01001_010E","B01001_010M","B01001_011E","B01001_011M","B01001_012E","B01001_012M","B01001_013E","B01001_013M","B01001_014E","B01001_014M","B01001_015E","B01001_015M","B01001_016E","B01001_016M","B01001_017E","B01001_017M","B01001_018E","B01001_018M","B01001_019E","B01001_019M","B01001_020E","B01001_020M","B01001_021E","B01001_021M","B01001_022E","B01001_022M","B01001_023E","B01001_023M","B01001_024E","B01001_024M","B01001_025E","B01001_025M","B01001_026E","B01001_026M","B01001_027E","B01001_027M","B01001_028E","B01001_028M","B01001_029E","B01001_029M","B01001_030E","B01001_030M","B01001_031E","B01001_031M","B01001_032E","B01001_032M","B01001_033E","B01001_033M","B01001_034E","B01001_034M","B01001_035E","B01001_035M","B01001_036E","B01001_036M","B01001_037E","B01001_037M","B01001_038E","B01001_038M","B01001_039E","B01001_039M","B01001_040E","B01001_040M","B01001_041E","B01001_041M","B01001_042E","B01001_042M","B01001_043E","B01001_043M","B01001_044E","B01001_044M","B01001_045E","B01001_045M","B01001_046E","B01001_046M","B01001_047E","B01001_047M","B01001_048E","B01001_048M","B01001_049E","B01001_049M"
"1500000US510594524002","Block Group 2, Census Tract 4524, Fairfax County, Virginia","1069","392","506","212","18","30","0","12","93","116","24","35","0","12","0","12","0","12","0","12","36","42","22","33","20","31","0","12","73","76","68","63","18","29","0","12","33","37","14","23","28","33","0","12","42","50","17","26","0","12","563","221","53","57","61","63","44","51","0","12","27","44","0","12","0","12","0","12","9","19","0","12","54","52","38","60","48","43","38","45","78","53","0","12","31","34","0","12","51","59","0","12","31","34","0","12","0","12"
"1500000US510594407022","Block Group 2, Census Tract 4407.02, Fairfax County, Virginia","1211","358","624","164","75","57","59","35","35","27","29","23","9","14","0","12","11","17","32","25","31","39","20","22","50","35","10","15","53","39","61","54","18","20","8","13","34","27","10","17","20","23","28","26","21","23","10","16","0","12","587","209","77","48","36","29","20","22","34","36","0","12","0","12","0","12","0","12","9","17","78","49","33","28","8","12","47","43","28","21","20","18","37","32","32","28","0","12","77","49","31","32","20","22","0","12","0","12"
"1500000US510594822021","Block Group 1, Census Tract 4822.02, Fairfax County, Virginia","738","189","354","102","8","14","0","12","0","12","23","38","0","12","0","12","0","12","3","7","26","33","85","68","73","46","17","18","60","60","27","30","20","30","0","12","12","20","0","12","0","12","0","12","0","12","0","12","0","12","384","134","72","80","0","12","0","12","0","12","0","12","0","12","0","12","35","31","95","57","39","30","21","30","28","33","34","40","16","26","16","24","0","12","0","12","28","29","0","12","0","12","0","12","0","12","0","12"
"1500000US510594805012","Block Group 2, Census Tract 4805.01, Fairfax County, Virginia","1263","236","596","130","37","29","11","18","93","50","37","28","13","19","0","12","9","15","22","23","36","55","10","15","8","13","32","25","78","42","18","20","97","54","20","20","10","16","10","16","10","15","27","25","0","12","18","29","0","12","667","126","17","19","97","51","58","38","57","41","12","19","0","12","0","12","19","20","7","13","41","30","8","14","87","47","52","37","111","45","32","23","18","20","9","15","0","12","17","19","9","14","16","25","0","12","0","12"
"1500000US510594202022","Block Group 2, Census Tract 4202.02, Fairfax County, Virginia","214","102","124","68","0","12","12","20","0","12","17","20","0","12","0","12","0","12","0","12","0","12","15","23","15","16","38","32","14","23","0","12","0","12","0","12","0","12","13","20","0","12","0","12","0","12","0","12","0","12","90","62","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","22","25","34","29","0","12","34","48","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US510594154011","Block Group 1, Census Tract 4154.01, Fairfax County, Virginia","895","329","288","124","0","12","12","20","26","41","0","12","0","12","0","12","16","27","0","12","49","69","0","12","0","12","41","57","0","12","70","66","0","12","20","37","54","60","0","12","0","12","0","12","0","12","0","12","0","12","607","245","108","103","39","46","0","12","0","12","0","12","0","12","0","12","106","100","46","60","15","28","89","99","36","52","20","34","43","50","72","70","0","12","20","34","0","12","0","12","0","12","0","12","0","12","13","21"
"1500000US510594916011","Block Group 1, Census Tract 4916.01, Fairfax County, Virginia","1068","326","508","184","94","85","47","53","50","65","0","12","0","12","0","12","0","12","7","12","52","62","53","57","87","80","29","34","44","45","22","33","23","28","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","560","177","87","78","80","63","31","49","10","18","0","12","0","12","0","12","23","38","45","66","121","73","89","60","0","12","0","12","0","12","26","36","0","12","0","12","0","12","20","27","28","35","0","12","0","12","0","12"
"1500000US510594918033","Block Group 3, Census Tract 4918.03, Fairfax County, Virginia","3030","588","1509","450","50","61","27","30","175","102","57","86","42","48","22","35","34","41","43","68","67","67","66","46","76","56","184","120","105","70","142","108","126","84","25","30","59","46","102","106","35","54","7","14","30","34","19","31","16","26","1521","301","157","118","96","117","158","125","23","38","28","45","25","40","0","12","21","35","108","89","111","66","49","46","166","122","127","96","112","72","131","84","51","49","0","12","45","50","8","14","62","50","13","22","0","12","30","35"
"1500000US510594327011","Block Group 1, Census Tract 4327.01, Fairfax County, Virginia","3061","213","1416","120","62","51","81","43","80","61","48","32","14","21","0","12","0","12","16","18","130","65","54","39","66","46","133","54","57","36","168","54","82","37","46","35","92","54","23","19","106","45","88","48","40","36","30","29","0","12","1645","150","93","46","115","57","58","36","64","32","25","29","0","12","18","23","151","89","102","51","27","29","113","56","68","28","106","45","125","53","136","41","47","31","143","59","41","27","78","36","89","42","33","31","13","20","0","12"
"1500000US510594528013","Block Group 3, Census Tract 4528.01, Fairfax County, Virginia","1092","237","454","119","0","12","13","20","21","34","33","54","0","12","0","12","0","12","0","12","0","12","40","58","31","47","51","40","0","12","49","41","47","44","13","21","55","54","11","18","13","21","31","30","30","34","16","26","0","12","638","169","0","12","0","12","16","27","0","12","0","12","0","12","0","12","18","28","21","33","67","75","58","47","13","20","15","24","72","78","123","93","0","12","54","49","0","12","31","26","88","73","40","38","12","20","10","17"
"1500000US510594221023","Block Group 3, Census Tract 4221.02, Fairfax County, Virginia","2128","780","764","407","15","42","16","27","54","61","15","25","37","54","38","60","0","12","24","41","28","47","86","121","0","12","183","246","201","178","28","42","39","57","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1364","507","51","61","288","249","166","165","86","95","0","12","40","60","33","55","0","12","148","147","20","30","143","123","94","96","100","96","50","60","0","12","29","41","31","47","0","12","11","19","66","84","8","14","0","12","0","12"
"1500000US510594224021","Block Group 1, Census Tract 4224.02, Fairfax County, Virginia","2936","454","1516","316","218","114","71","70","94","78","76","64","28","43","0","12","0","12","121","99","87","97","226","113","113","71","86","61","106","68","112","61","73","57","16","25","25","41","30","46","0","12","34","52","0","12","0","12","0","12","1420","240","35","43","31","39","104","111","54","51","0","12","32","53","5","21","5","21","69","75","259","124","142","79","88","61","132","62","122","72","119","90","48","55","77","60","32","52","0","12","66","72","0","12","0","12","0","12"
"1500000US510594921002","Block Group 2, Census Tract 4921, Fairfax County, Virginia","1418","313","746","176","27","24","25","29","63","36","48","41","51","41","0","12","16","25","0","12","23","34","0","12","39","44","56","49","0","12","108","59","95","64","31","37","44","38","20","33","52","47","33","35","15","25","0","12","0","12","672","164","26","25","81","60","60","48","15","24","16","26","0","12","0","12","0","12","0","12","35","39","0","12","43","39","62","50","74","48","91","54","67","56","0","12","0","12","47","41","42","37","0","12","0","12","13","21"
"1500000US510594805013","Block Group 3, Census Tract 4805.01, Fairfax County, Virginia","1347","233","644","107","23","22","44","38","30","27","31","25","20","23","20","22","0","12","19","22","23","23","49","31","32","24","61","36","53","35","47","36","63","46","28","27","44","31","9","15","38","28","0","12","10","16","0","12","0","12","703","161","75","43","55","39","13","19","21","22","42","65","0","12","34","32","21","25","9","15","17","13","70","41","16","19","45","34","96","48","83","40","16","14","21","23","23","23","18","21","18","20","0","12","10","16","0","12"
"1500000US510594616021","Block Group 1, Census Tract 4616.02, Fairfax County, Virginia","2619","326","1311","227","0","12","15","29","0","12","15","28","0","12","0","12","15","23","34","38","258","117","327","147","228","122","165","115","66","57","73","60","18","29","0","12","0","12","0","12","20","32","65","59","0","12","0","12","12","20","1308","215","55","50","0","12","15","29","20","31","0","12","0","12","0","12","178","128","337","104","242","101","293","136","19","31","18","28","32","39","17","27","0","12","20","31","17","28","24","37","21","33","0","12","0","12","0","12"
"1500000US510594313001","Block Group 1, Census Tract 4313, Fairfax County, Virginia","1005","195","471","103","18","28","17","16","62","29","0","12","0","12","0","12","14","21","13","20","19","18","25","27","46","41","19","21","51","36","66","31","54","37","0","12","8","13","0","12","6","10","46","36","7","10","0","12","0","12","534","112","54","48","62","37","0","12","47","35","0","12","14","20","14","22","0","12","12","20","27","25","31","26","31","29","26","23","62","38","31","28","0","12","19","21","13","12","0","12","61","38","21","17","0","12","9","15"
"1500000US510594525021","Block Group 1, Census Tract 4525.02, Fairfax County, Virginia","903","346","515","223","0","12","12","21","0","12","8","14","26","29","0","12","0","12","29","43","26","40","51","56","120","75","27","43","25","23","74","64","39","41","0","12","6","10","13","16","49","46","10","12","0","12","0","12","0","12","388","171","10","18","27","43","0","12","9","15","0","12","28","47","0","12","0","12","41","63","112","69","0","12","26","40","8","14","28","34","12","16","8","14","62","52","9","14","8","11","0","12","0","12","0","12","0","12"
"1500000US510594605023","Block Group 3, Census Tract 4605.02, Fairfax County, Virginia","2110","478","1090","333","92","74","121","96","95","93","73","62","25","38","0","12","0","12","95","107","21","34","83","70","78","65","135","98","15","25","80","52","2","4","42","47","32","34","0","12","32","38","14","24","0","12","0","12","55","47","1020","263","64","59","24","39","51","45","72","70","1","2","55","78","0","12","0","12","65","67","38","42","168","104","23","33","112","61","132","78","37","43","46","42","27","30","14","23","41","44","15","24","19","31","0","12","16","25"
"1500000US510594158002","Block Group 2, Census Tract 4158, Fairfax County, Virginia","1832","219","967","143","79","45","112","62","108","51","32","23","7","11","8","13","0","12","31","22","73","36","18","29","82","43","79","39","49","30","36","23","74","36","14","17","40","35","12","18","20","21","54","35","7","10","21","22","11","17","865","129","40","32","77","49","67","45","23","21","9","15","28","43","0","12","8","14","25","20","19","21","97","40","73","36","61","30","42","25","61","40","28","23","23","21","20","22","17","20","32","28","17","19","44","28","54","36"
"1500000US510594201001","Block Group 1, Census Tract 4201, Fairfax County, Virginia","1278","335","810","237","19","23","75","59","55","48","20","25","0","12","12","18","36","53","38","35","132","86","103","126","75","61","73","52","55","43","32","33","18","22","29","27","20","23","0","12","0","12","2","9","9","14","7","12","0","12","468","154","13","20","6","12","35","33","0","12","42","35","0","12","14","22","45","56","38","31","24","22","18","21","34","33","17","19","78","50","23","23","19","20","0","12","25","30","0","12","8","14","0","12","29","26","0","12"
"1500000US510594822022","Block Group 2, Census Tract 4822.02, Fairfax County, Virginia","873","205","364","93","9","15","0","12","56","39","0","12","0","12","0","12","0","12","0","12","57","50","20","24","42","34","91","62","25","27","8","14","18","19","0","12","15","22","0","12","13","20","10","17","0","12","0","12","0","12","509","146","31","47","33","30","51","58","0","12","0","12","0","12","0","12","53","60","37","27","64","60","120","81","50","36","10","16","0","12","14","21","0","12","0","12","30","28","0","12","6","10","0","12","0","12","10","17"
"1500000US510594505001","Block Group 1, Census Tract 4505, Fairfax County, Virginia","1028","227","553","146","33","23","22","25","61","34","20","20","0","12","6","9","11","12","17","24","39","29","20","16","97","80","42","28","60","35","13","17","59","36","9","15","10","10","12","12","0","12","6","11","4","8","12","12","0","12","475","103","26","22","33","33","0","12","7","11","0","12","0","12","0","12","10","14","21","15","49","32","26","20","58","27","48","25","18","18","67","29","19","16","7","13","4","7","24","21","4","7","29","21","6","8","19","17"
"1500000US510594405012","Block Group 2, Census Tract 4405.01, Fairfax County, Virginia","1688","301","806","149","7","11","33","28","86","52","61","47","0","12","0","12","0","12","9","15","23","23","38","31","0","12","51","39","81","59","124","61","41","27","20","21","59","38","18","20","47","29","35","25","5","10","49","33","19","19","882","183","29","32","50","35","66","48","37","28","37","33","0","12","7","13","40","40","5","11","53","45","21","23","64","44","80","49","61","36","84","52","16","19","51","30","49","40","27","18","33","24","26","21","18","16","28","23"
"1500000US510594324022","Block Group 2, Census Tract 4324.02, Fairfax County, Virginia","1823","249","859","117","34","31","33","31","38","31","28","25","54","48","12","18","0","12","26","30","28","28","104","50","65","45","53","38","80","45","54","36","34","28","27","26","9","15","17","18","55","32","58","33","16","17","21","22","13","21","964","163","76","60","52","33","42","48","84","48","13","20","14","19","0","12","61","34","41","38","51","37","101","50","17","20","27","19","83","40","8","14","48","31","38","32","28","22","51","30","49","30","48","33","32","30","0","12"
