GEO_ID,NAME,B09019_001E,B09019_001M,B09019_002E,B09019_002M,B09019_003E,B09019_003M,B09019_004E,B09019_004M,B09019_005E,B09019_005M,B09019_006E,B09019_006M,B09019_007E,B09019_007M,B09019_008E,B09019_008M,B09019_009E,B09019_009M,B09019_010E,B09019_010M,B09019_011E,B09019_011M,B09019_012E,B09019_012M,B09019_013E,B09019_013M,B09019_014E,B09019_014M,B09019_015E,B09019_015M,B09019_016E,B09019_016M,B09019_017E,B09019_017M,B09019_018E,B09019_018M,B09019_019E,B09019_019M,B09019_020E,B09019_020M,B09019_021E,B09019_021M,B09019_022E,B09019_022M,B09019_023E,B09019_023M,B09019_024E,B09019_024M,B09019_025E,B09019_025M,B09019_026E,B09019_026M,B09019_027E,B09019_027M,B09019_028E,B09019_028M,B09019_029E,B09019_029M,B09019_030E,B09019_030M,B09019_031E,B09019_031M,B09019_032E,B09019_032M,B09019_033E,B09019_033M,B09019_034E,B09019_034M,B09019_035E,B09019_035M,B09019_036E,B09019_036M,B09019_037E,B09019_037M,B09019_038E,B09019_038M
1500000US510594706002,"Block Group 2, Census Tract 4706, Fairfax County, Virginia",1522,163,1522,163,1212,183,418,68,258,55,160,71,405,71,368,77,365,77,3,8,0,12,0,12,0,12,0,12,12,18,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12,310,75,297,73,104,57,104,57,0,12,193,79,179,79,14,17,13,15,0,12,0,12,13,15,0,12,0,12,0,12
1500000US510594510002,"Block Group 2, Census Tract 4510, Fairfax County, Virginia",1539,239,1351,211,1177,229,365,58,218,56,147,46,321,53,405,115,397,116,8,11,0,12,7,14,0,12,42,38,0,12,10,14,0,12,27,28,15,19,12,22,0,12,0,12,0,12,174,52,119,32,51,24,36,20,15,13,68,24,43,19,25,15,55,27,0,12,20,16,13,11,0,12,22,18,188,119
1500000US510594913031,"Block Group 1, Census Tract 4913.03, Fairfax County, Virginia",1425,306,1425,306,1313,300,316,70,185,60,131,56,269,74,509,162,471,151,0,12,38,40,50,49,0,12,64,58,28,43,29,36,0,12,48,57,0,12,13,19,19,18,0,12,16,23,112,64,83,37,32,25,16,18,16,20,51,34,51,34,0,12,29,40,0,12,20,38,9,16,0,12,0,12,0,12
1500000US510594324023,"Block Group 3, Census Tract 4324.02, Fairfax County, Virginia",1604,220,1604,220,1498,223,452,68,286,72,166,54,388,64,598,133,539,130,0,12,59,44,16,17,10,17,0,12,0,12,11,17,0,12,23,26,0,12,0,12,0,12,0,12,23,26,106,50,86,39,26,23,26,23,0,12,60,33,43,32,17,19,20,22,0,12,0,12,20,22,0,12,0,12,0,12
1500000US510594205032,"Block Group 2, Census Tract 4205.03, Fairfax County, Virginia",2146,436,2146,436,1529,353,459,95,199,91,260,96,365,105,480,142,480,142,0,12,0,12,138,133,13,20,53,64,0,12,0,12,10,15,11,18,0,12,11,18,0,12,0,12,0,12,617,259,391,117,165,79,88,61,77,55,226,98,226,98,0,12,226,190,0,12,220,188,0,12,0,12,6,14,0,12
1500000US510594805022,"Block Group 2, Census Tract 4805.02, Fairfax County, Virginia",604,123,604,123,577,133,215,45,149,49,66,34,185,45,156,62,156,62,0,12,0,12,12,14,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12,0,12,9,15,27,30,18,21,12,18,12,18,0,12,6,10,0,12,6,10,9,13,0,12,9,13,0,12,0,12,0,12,0,12
1500000US510594821002,"Block Group 2, Census Tract 4821, Fairfax County, Virginia",2079,203,2079,203,1555,254,545,86,324,77,221,83,486,80,452,110,452,110,0,12,0,12,0,12,0,12,12,18,0,12,0,12,28,44,32,51,32,51,0,12,0,12,0,12,0,12,524,143,389,82,95,48,80,46,15,17,294,82,194,65,100,64,135,83,34,54,0,12,68,38,0,12,33,52,0,12
1500000US510594914022,"Block Group 2, Census Tract 4914.02, Fairfax County, Virginia",2127,444,2127,444,1939,458,471,93,264,83,207,73,361,86,696,213,689,213,0,12,7,10,0,12,61,33,79,84,43,46,12,20,178,182,38,45,11,17,27,32,0,12,0,12,0,12,188,70,150,57,83,48,67,47,16,17,67,32,49,28,18,15,38,26,0,12,17,20,21,19,0,12,0,12,0,12
1500000US510594925001,"Block Group 1, Census Tract 4925, Fairfax County, Virginia",2182,265,2182,265,1961,273,545,65,256,64,289,69,546,67,800,146,772,149,19,24,9,12,8,15,0,12,50,61,0,12,0,12,0,12,12,17,0,12,0,12,0,12,0,12,12,17,221,120,126,58,88,50,33,28,55,45,38,28,18,20,20,21,95,69,18,27,47,64,30,26,0,12,0,12,0,12
1500000US510594917043,"Block Group 3, Census Tract 4917.04, Fairfax County, Virginia",2057,448,2057,448,1656,516,496,128,286,122,210,89,316,120,714,315,646,301,20,34,48,53,0,12,101,99,0,12,0,12,0,12,29,40,0,12,0,12,0,12,0,12,0,12,0,12,401,187,351,159,219,143,165,131,54,70,132,93,132,93,0,12,50,64,0,12,0,12,50,64,0,12,0,12,0,12
1500000US510594204001,"Block Group 1, Census Tract 4204, Fairfax County, Virginia",1566,164,1566,164,968,191,376,80,201,78,175,54,323,75,202,57,202,57,0,12,0,12,8,14,10,16,0,12,0,12,0,12,11,17,38,45,0,12,38,45,0,12,0,12,0,12,598,107,491,83,288,76,198,68,90,38,203,75,198,76,5,8,107,48,0,12,29,39,71,36,0,12,7,11,0,12
1500000US510594309012,"Block Group 2, Census Tract 4309.01, Fairfax County, Virginia",2214,314,2214,314,2108,320,604,90,373,98,231,76,425,75,843,219,800,206,0,12,43,54,0,12,84,65,27,29,4,11,0,12,61,56,60,48,0,12,36,33,13,20,0,12,11,17,106,50,90,43,58,40,49,38,9,14,32,26,28,24,4,8,16,19,0,12,6,11,10,16,0,12,0,12,0,12
1500000US510594402023,"Block Group 3, Census Tract 4402.02, Fairfax County, Virginia",2109,432,1925,401,1607,406,539,113,264,107,275,113,463,109,449,197,449,197,0,12,0,12,24,38,33,45,31,43,0,12,0,12,0,12,68,111,68,111,0,12,0,12,0,12,0,12,318,214,178,88,83,63,56,53,27,37,95,56,71,43,24,36,140,146,0,12,44,60,21,35,0,12,75,110,184,189
1500000US510594601001,"Block Group 1, Census Tract 4601, Fairfax County, Virginia",1191,204,1191,204,1164,206,377,51,211,59,166,52,368,53,377,122,339,111,30,34,8,13,0,12,0,12,0,12,9,13,0,12,0,12,33,34,0,12,12,18,10,15,0,12,11,16,27,31,19,22,0,12,0,12,0,12,19,22,11,17,8,12,8,12,0,12,0,12,8,12,0,12,0,12,0,12
1500000US510594917042,"Block Group 2, Census Tract 4917.04, Fairfax County, Virginia",1505,404,1505,404,1260,421,395,123,236,100,159,87,293,110,538,215,538,215,0,12,0,12,0,12,0,12,13,33,0,12,0,12,0,12,21,33,0,12,0,12,0,12,0,12,21,33,245,107,231,98,135,80,135,80,0,12,96,57,82,51,14,22,14,22,0,12,0,12,14,22,0,12,0,12,0,12
1500000US510594805041,"Block Group 1, Census Tract 4805.04, Fairfax County, Virginia",1975,120,1975,120,1565,108,483,47,268,49,215,49,419,44,617,57,607,57,0,12,10,12,0,12,0,12,15,16,0,12,0,12,6,9,25,32,0,12,0,12,15,23,0,12,10,14,410,84,297,47,125,40,90,36,35,21,172,42,134,40,38,24,113,62,43,57,27,25,37,21,0,12,6,9,0,12
1500000US510594211032,"Block Group 2, Census Tract 4211.03, Fairfax County, Virginia",2388,282,2388,282,2235,295,629,82,431,84,198,72,573,75,892,170,844,167,11,19,37,35,11,21,24,28,14,25,20,22,15,28,47,39,10,15,0,12,0,12,10,15,0,12,0,12,153,66,121,44,40,28,23,21,17,18,81,40,81,40,0,12,32,38,0,12,24,36,8,12,0,12,0,12,0,12
1500000US510594709005,"Block Group 5, Census Tract 4709, Fairfax County, Virginia",1413,299,1404,299,1271,324,377,103,206,74,171,98,289,83,541,193,499,203,8,14,34,53,0,12,0,12,51,63,0,12,0,12,0,12,13,22,0,12,0,12,0,12,0,12,13,22,133,60,108,47,56,37,42,31,14,21,52,35,41,33,11,17,25,25,0,12,0,12,25,25,0,12,0,12,9,5
1500000US510594519002,"Block Group 2, Census Tract 4519, Fairfax County, Virginia",2316,484,2316,484,1741,501,580,158,232,100,348,121,400,129,425,176,385,174,40,37,0,12,0,12,61,99,20,34,0,12,0,12,236,162,19,30,0,12,0,12,19,30,0,12,0,12,575,144,539,132,197,86,167,78,30,36,342,116,342,116,0,12,36,41,0,12,0,12,17,27,0,12,19,30,0,12
1500000US510594203004,"Block Group 4, Census Tract 4203, Fairfax County, Virginia",998,417,998,417,762,398,197,88,150,75,47,43,198,88,349,244,263,193,25,37,61,90,0,12,0,12,0,12,0,12,0,12,0,12,18,31,18,31,0,12,0,12,0,12,0,12,236,181,172,96,83,87,32,35,51,81,89,58,89,58,0,12,64,100,64,100,0,12,0,12,0,12,0,12,0,12
1500000US510594712012,"Block Group 2, Census Tract 4712.01, Fairfax County, Virginia",367,84,367,84,205,85,90,37,76,34,14,17,59,30,24,29,11,18,0,12,13,20,0,12,32,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,162,49,162,49,38,23,38,23,0,12,124,47,124,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594214004,"Block Group 4, Census Tract 4214, Fairfax County, Virginia",2251,834,2251,834,2192,858,570,193,270,155,300,165,246,130,1075,546,1037,549,0,12,38,61,0,12,25,41,0,12,0,12,0,12,155,240,121,140,0,12,72,116,49,68,0,12,0,12,59,55,59,55,18,29,18,29,0,12,41,46,41,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594707002,"Block Group 2, Census Tract 4707, Fairfax County, Virginia",1325,202,1325,202,1250,206,368,52,231,60,137,50,328,53,474,133,426,125,48,54,0,12,11,17,0,12,0,12,0,12,15,22,15,24,39,47,0,12,14,26,0,12,0,12,25,38,75,47,60,35,40,32,30,28,10,15,20,22,20,22,0,12,15,23,0,12,15,23,0,12,0,12,0,12,0,12
1500000US510594915022,"Block Group 2, Census Tract 4915.02, Fairfax County, Virginia",2305,411,2305,411,2231,417,616,90,397,97,219,84,562,100,930,253,918,254,0,12,12,18,0,12,0,12,0,12,30,52,48,65,32,48,13,20,13,20,0,12,0,12,0,12,0,12,74,81,33,36,13,20,0,12,13,20,20,30,0,12,20,30,41,46,0,12,28,42,13,20,0,12,0,12,0,12
1500000US510594326002,"Block Group 2, Census Tract 4326, Fairfax County, Virginia",2453,301,2453,301,2433,303,693,68,477,90,216,76,670,66,877,168,815,159,33,35,29,42,29,35,15,21,0,12,59,59,10,15,64,54,16,16,9,15,7,13,0,12,0,12,0,12,20,15,20,15,7,11,7,11,0,12,13,14,13,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594605011,"Block Group 1, Census Tract 4605.01, Fairfax County, Virginia",2592,182,2587,183,2394,202,716,47,523,55,193,47,662,45,933,173,864,174,63,41,6,9,17,24,9,14,36,33,0,12,0,12,6,9,15,17,0,12,0,12,6,10,0,12,9,14,193,74,143,40,41,24,29,21,12,13,102,34,89,33,13,15,50,51,30,45,9,13,11,13,0,12,0,12,5,6
1500000US510594825031,"Block Group 1, Census Tract 4825.03, Fairfax County, Virginia",1778,190,1778,190,1704,206,510,59,332,59,178,56,491,61,629,119,617,123,0,12,12,19,0,12,6,10,30,37,0,12,0,12,0,12,38,44,0,12,0,12,0,12,0,12,38,44,74,60,65,55,22,24,13,19,9,16,43,53,43,53,0,12,9,15,0,12,0,12,9,15,0,12,0,12,0,12
1500000US510594221021,"Block Group 1, Census Tract 4221.02, Fairfax County, Virginia",1913,507,1913,507,1608,527,431,129,270,106,161,99,372,120,602,269,582,269,0,12,20,34,0,12,0,12,60,52,23,37,16,29,27,46,77,122,0,12,0,12,0,12,77,122,0,12,305,191,191,92,86,71,50,57,36,44,105,65,93,64,12,20,114,133,45,53,52,80,17,29,0,12,0,12,0,12
1500000US510594917023,"Block Group 3, Census Tract 4917.02, Fairfax County, Virginia",2255,543,2255,543,2045,550,628,130,405,108,223,98,497,118,731,355,731,355,0,12,0,12,0,12,44,68,118,104,0,12,0,12,0,12,27,42,0,12,27,42,0,12,0,12,0,12,210,104,191,96,28,35,28,35,0,12,163,89,150,88,13,21,19,30,0,12,19,30,0,12,0,12,0,12,0,12
1500000US510594407021,"Block Group 1, Census Tract 4407.02, Fairfax County, Virginia",2597,282,2597,282,2471,301,706,81,455,86,251,67,645,85,1053,199,1010,201,29,32,14,21,8,14,0,12,0,12,11,17,13,19,0,12,35,35,0,12,0,12,0,12,0,12,35,35,126,52,126,52,38,30,38,30,0,12,88,39,88,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594151001,"Block Group 1, Census Tract 4151, Fairfax County, Virginia",1424,317,1424,317,1318,318,390,56,280,64,110,47,380,60,535,247,524,246,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,19,0,12,0,12,13,19,0,12,0,12,106,57,93,45,29,31,13,21,16,25,64,40,64,40,0,12,13,20,0,12,0,12,13,20,0,12,0,12,0,12
1500000US510594313002,"Block Group 2, Census Tract 4313, Fairfax County, Virginia",1827,297,1827,297,1725,296,470,61,295,66,175,56,399,63,649,158,604,156,0,12,45,43,78,95,34,39,14,23,17,32,49,60,15,25,0,12,0,12,0,12,0,12,0,12,0,12,102,50,102,50,59,42,59,42,0,12,43,26,43,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594704002,"Block Group 2, Census Tract 4704, Fairfax County, Virginia",1254,204,1254,204,1165,203,373,55,247,60,126,59,297,45,433,157,397,139,29,42,7,11,0,12,11,16,34,35,0,12,0,12,8,13,9,13,0,12,0,12,9,13,0,12,0,12,89,80,55,38,31,29,20,22,11,17,24,24,24,24,0,12,34,54,0,12,0,12,9,15,0,12,25,40,0,12
1500000US510594901033,"Block Group 3, Census Tract 4901.03, Fairfax County, Virginia",1513,366,1513,366,1436,365,376,64,187,65,189,56,257,53,500,148,500,148,0,12,0,12,32,50,10,17,23,19,0,12,0,12,55,83,183,245,0,12,40,59,18,20,0,12,125,185,77,55,48,27,28,26,12,18,16,19,20,17,20,17,0,12,29,38,0,12,21,26,8,14,0,12,0,12,0,12
1500000US510594609001,"Block Group 1, Census Tract 4609, Fairfax County, Virginia",2521,115,2521,115,2312,128,680,43,453,58,227,42,620,49,902,90,846,92,16,21,40,27,22,19,7,10,24,18,9,14,0,12,12,14,36,23,21,18,0,12,0,12,0,12,15,14,209,56,179,44,89,41,85,41,4,6,90,29,81,28,9,11,30,27,0,12,7,10,15,13,0,12,8,11,0,12
1500000US510594711004,"Block Group 4, Census Tract 4711, Fairfax County, Virginia",2244,431,2244,431,2003,469,503,120,241,91,262,102,417,118,821,247,768,246,27,44,26,43,0,12,22,34,134,117,62,65,0,12,32,37,12,21,0,12,0,12,12,21,0,12,0,12,241,196,132,76,32,36,11,19,21,30,100,63,87,59,13,22,109,142,19,31,0,12,0,12,0,12,90,137,0,12
1500000US510594922023,"Block Group 3, Census Tract 4922.02, Fairfax County, Virginia",2164,465,2164,465,2108,473,578,87,429,86,149,69,584,91,798,275,489,187,293,300,16,25,0,12,0,12,40,43,0,12,0,12,108,92,0,12,0,12,0,12,0,12,0,12,0,12,56,39,56,39,13,21,13,21,0,12,43,32,43,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594523012,"Block Group 2, Census Tract 4523.01, Fairfax County, Virginia",735,194,735,194,380,148,110,36,52,34,58,30,86,38,129,87,129,87,0,12,0,12,0,12,18,21,9,15,0,12,0,12,0,12,28,36,0,12,28,36,0,12,0,12,0,12,355,162,186,60,95,58,19,22,76,62,91,34,72,33,19,21,169,115,60,67,109,105,0,12,0,12,0,12,0,12
1500000US510594154012,"Block Group 2, Census Tract 4154.01, Fairfax County, Virginia",2685,693,2671,692,2108,673,532,157,377,150,155,112,459,148,603,275,603,275,0,12,0,12,230,216,75,132,35,63,0,12,78,84,0,12,96,88,47,78,0,12,31,48,0,12,18,29,563,313,382,170,191,150,83,82,108,126,191,106,136,93,55,61,181,165,0,12,129,160,52,50,0,12,0,12,14,19
1500000US510594154013,"Block Group 3, Census Tract 4154.01, Fairfax County, Virginia",1388,639,1384,640,1216,658,366,190,157,136,209,149,214,169,480,401,480,401,0,12,0,12,22,39,0,12,0,12,116,145,0,12,0,12,18,40,0,12,0,12,18,40,0,12,0,12,168,85,168,85,88,72,88,72,0,12,80,50,80,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,4
1500000US510594925002,"Block Group 2, Census Tract 4925, Fairfax County, Virginia",1898,220,1898,220,1801,219,655,75,361,72,294,73,622,76,442,103,403,103,14,16,25,25,20,22,0,12,0,12,9,14,0,12,0,12,53,44,11,18,0,12,7,11,0,12,35,43,97,59,64,33,25,25,25,25,0,12,39,24,30,25,9,14,33,52,0,12,0,12,9,14,0,12,24,38,0,12
1500000US510594803003,"Block Group 3, Census Tract 4803, Fairfax County, Virginia",3003,407,3003,407,2833,433,857,133,519,130,338,123,814,134,966,222,928,219,38,59,0,12,22,35,0,12,31,48,67,75,0,12,0,12,76,63,0,12,0,12,0,12,0,12,76,63,170,108,143,84,83,65,64,58,19,31,60,55,60,55,0,12,27,44,0,12,27,44,0,12,0,12,0,12,0,12
1500000US510594152001,"Block Group 1, Census Tract 4152, Fairfax County, Virginia",897,208,878,207,706,218,229,64,122,41,107,56,190,66,250,105,250,105,0,12,0,12,10,17,0,12,0,12,0,12,0,12,12,18,15,23,0,12,15,23,0,12,0,12,0,12,172,56,172,56,96,54,96,54,0,12,76,33,76,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,14
1500000US510594606002,"Block Group 2, Census Tract 4606, Fairfax County, Virginia",2419,268,2297,254,2139,251,632,56,379,81,253,80,539,71,808,168,793,168,15,18,0,12,51,76,12,18,45,39,0,12,34,39,0,12,18,22,0,12,5,12,0,12,0,12,13,21,158,74,127,53,56,35,54,35,2,5,71,41,59,38,12,15,31,42,0,12,25,39,6,12,0,12,0,12,122,91
1500000US510594619021,"Block Group 1, Census Tract 4619.02, Fairfax County, Virginia",2037,281,2037,281,1791,345,460,73,278,76,182,71,286,69,718,187,700,186,11,15,7,10,7,12,49,34,63,40,0,12,0,12,111,131,97,48,0,12,49,38,18,22,0,12,30,38,246,143,129,64,86,51,64,44,22,22,43,28,12,13,31,24,117,93,10,16,99,92,8,12,0,12,0,12,0,12
1500000US510594709003,"Block Group 3, Census Tract 4709, Fairfax County, Virginia",842,241,842,241,784,248,234,70,170,68,64,39,229,67,321,130,321,130,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,58,73,58,73,0,12,0,12,0,12,58,73,58,73,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594512002,"Block Group 2, Census Tract 4512, Fairfax County, Virginia",755,90,755,90,689,98,227,29,157,37,70,26,179,31,203,52,182,53,11,11,10,11,0,12,14,15,11,12,4,7,0,12,11,12,40,37,24,34,8,11,2,4,0,12,6,9,66,25,62,24,26,21,26,21,0,12,36,19,31,18,5,7,4,8,0,12,0,12,4,8,0,12,0,12,0,12
1500000US510594712022,"Block Group 2, Census Tract 4712.02, Fairfax County, Virginia",2368,498,2368,498,1773,499,560,127,282,93,278,116,364,100,616,291,534,226,66,86,16,27,23,21,25,39,40,46,0,12,0,12,11,19,134,119,0,12,97,109,15,24,0,12,22,36,595,226,351,126,172,99,126,86,46,43,179,102,108,92,71,50,244,174,0,12,109,88,44,40,0,12,91,148,0,12
1500000US510594507011,"Block Group 1, Census Tract 4507.01, Fairfax County, Virginia",2937,207,2937,207,2560,239,708,60,440,60,268,56,544,54,767,122,715,114,20,19,32,26,33,42,199,109,119,45,31,26,5,8,108,77,46,29,6,9,23,23,9,11,0,12,8,12,377,128,209,52,97,41,56,28,41,33,112,33,68,28,44,23,168,93,27,23,116,88,25,18,0,12,0,12,0,12
1500000US510594809032,"Block Group 2, Census Tract 4809.03, Fairfax County, Virginia",1558,391,1558,391,1009,391,291,91,185,73,106,79,205,79,369,142,369,142,0,12,0,12,0,12,77,115,0,12,11,17,0,12,51,77,5,23,0,12,5,23,0,12,0,12,0,12,549,189,352,84,143,74,134,72,9,15,209,80,124,63,85,63,197,145,0,12,188,144,9,13,0,12,0,12,0,12
1500000US510594811021,"Block Group 1, Census Tract 4811.02, Fairfax County, Virginia",3268,290,3268,290,2390,357,743,110,560,117,183,70,669,102,899,206,881,203,0,12,18,27,0,12,10,15,51,61,9,15,0,12,0,12,9,17,0,12,9,17,0,12,0,12,0,12,878,179,570,115,290,111,220,101,70,47,280,79,147,66,133,62,308,111,0,12,239,117,69,43,0,12,0,12,0,12
1500000US510594705004,"Block Group 4, Census Tract 4705, Fairfax County, Virginia",967,214,967,214,553,214,193,71,128,63,65,50,131,62,166,82,166,82,0,12,0,12,15,26,9,18,24,39,0,12,0,12,15,26,0,12,0,12,0,12,0,12,0,12,0,12,414,147,387,132,196,133,173,130,23,36,191,84,191,84,0,12,27,40,0,12,0,12,27,40,0,12,0,12,0,12
1500000US510594524002,"Block Group 2, Census Tract 4524, Fairfax County, Virginia",1069,392,1069,392,1003,395,278,83,245,82,33,38,232,84,350,211,350,211,0,12,0,12,54,85,51,59,0,12,0,12,38,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,66,59,54,46,14,23,14,23,0,12,40,40,31,36,9,19,12,22,0,12,0,12,12,22,0,12,0,12,0,12
1500000US510594407022,"Block Group 2, Census Tract 4407.02, Fairfax County, Virginia",1211,358,1211,358,1149,365,273,61,165,48,108,49,227,51,370,102,348,100,22,27,0,12,19,30,40,49,29,37,13,22,14,23,155,194,9,17,0,12,0,12,0,12,0,12,9,17,62,32,62,32,18,20,18,20,0,12,44,29,44,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594822021,"Block Group 1, Census Tract 4822.02, Fairfax County, Virginia",738,189,738,189,387,169,144,60,106,50,38,32,117,49,54,53,54,53,0,12,0,12,0,12,0,12,0,12,0,12,0,12,49,70,23,37,23,37,0,12,0,12,0,12,0,12,351,115,253,80,147,68,127,71,20,24,106,46,78,42,28,22,98,73,0,12,53,38,8,13,0,12,37,56,0,12
1500000US510594805012,"Block Group 2, Census Tract 4805.01, Fairfax County, Virginia",1263,236,1263,236,1176,234,302,60,187,59,115,40,296,62,494,126,494,126,0,12,0,12,12,19,0,12,34,54,0,12,0,12,0,12,38,42,27,40,0,12,0,12,0,12,11,16,87,101,43,45,8,13,0,12,8,13,35,43,8,12,27,41,44,57,36,55,0,12,8,13,0,12,0,12,0,12
1500000US510594202022,"Block Group 2, Census Tract 4202.02, Fairfax County, Virginia",214,102,214,102,126,93,63,46,54,42,9,13,34,32,29,26,29,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,88,50,82,48,32,31,26,28,6,10,50,52,50,52,0,12,6,10,0,12,0,12,6,10,0,12,0,12,0,12
1500000US510594154011,"Block Group 1, Census Tract 4154.01, Fairfax County, Virginia",895,329,895,329,787,336,291,122,92,70,199,117,228,101,268,169,268,169,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,108,79,108,79,0,12,0,12,0,12,108,79,108,79,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594916011,"Block Group 1, Census Tract 4916.01, Fairfax County, Virginia",1068,326,1068,326,1005,328,300,91,225,90,75,52,212,93,403,174,375,179,0,12,28,43,24,38,0,12,52,53,0,12,0,12,0,12,14,29,0,12,0,12,0,12,0,12,14,29,63,66,37,39,12,20,0,12,12,20,25,33,20,31,5,10,26,34,0,12,18,29,0,12,0,12,8,15,0,12
1500000US510594918033,"Block Group 3, Census Tract 4918.03, Fairfax County, Virginia",3030,588,3023,591,2459,632,693,155,379,162,314,108,433,115,992,267,794,197,0,12,198,145,116,176,0,12,29,45,35,54,85,129,19,32,57,52,0,12,0,12,39,44,0,12,18,30,564,208,464,138,242,109,139,72,103,104,222,104,222,104,0,12,100,94,0,12,0,12,70,87,0,12,30,46,7,14
1500000US510594327011,"Block Group 1, Census Tract 4327.01, Fairfax County, Virginia",3061,213,3061,213,2856,264,895,76,535,99,360,93,826,83,1039,172,907,151,48,53,84,64,4,9,17,23,21,27,0,12,6,14,48,49,0,12,0,12,0,12,0,12,0,12,0,12,205,91,159,62,86,48,62,39,24,27,73,40,58,34,15,22,46,40,0,12,35,37,11,16,0,12,0,12,0,12
1500000US510594528013,"Block Group 3, Census Tract 4528.01, Fairfax County, Virginia",1092,237,1092,237,620,265,260,111,166,78,94,83,148,75,123,83,123,83,0,12,0,12,13,20,0,12,58,70,0,12,0,12,18,28,0,12,0,12,0,12,0,12,0,12,0,12,472,131,459,127,193,83,193,83,0,12,266,117,254,116,12,19,13,21,0,12,0,12,13,21,0,12,0,12,0,12
1500000US510594221023,"Block Group 3, Census Tract 4221.02, Fairfax County, Virginia",2128,780,2128,780,1674,688,408,164,171,125,237,128,263,136,793,341,776,343,0,12,17,26,0,12,51,80,85,102,0,12,0,12,46,54,28,47,0,12,0,12,28,47,0,12,0,12,454,508,184,132,70,102,0,12,70,102,114,79,114,79,0,12,270,396,0,12,270,396,0,12,0,12,0,12,0,12
1500000US510594224021,"Block Group 1, Census Tract 4224.02, Fairfax County, Virginia",2936,454,2936,454,2589,494,785,149,471,128,314,114,629,133,836,220,836,220,0,12,0,12,73,84,0,12,60,60,35,55,22,44,13,24,136,125,105,114,31,52,0,12,0,12,0,12,347,155,272,113,83,62,33,41,50,47,189,100,189,100,0,12,75,77,0,12,0,12,33,38,0,12,42,67,0,12
1500000US510594921002,"Block Group 2, Census Tract 4921, Fairfax County, Virginia",1418,313,1418,313,1357,318,414,77,277,84,137,64,404,77,459,200,443,196,0,12,16,26,0,12,39,66,0,12,0,12,24,34,17,29,0,12,0,12,0,12,0,12,0,12,0,12,61,37,61,37,24,28,24,28,0,12,37,31,37,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594805013,"Block Group 3, Census Tract 4805.01, Fairfax County, Virginia",1347,233,1347,233,1281,239,374,62,230,65,144,57,342,63,466,126,443,122,13,19,10,15,49,66,0,12,11,18,13,18,0,12,13,18,13,20,0,12,13,20,0,12,0,12,0,12,66,43,55,34,27,24,19,21,8,12,28,25,28,25,0,12,11,17,0,12,11,17,0,12,0,12,0,12,0,12
1500000US510594616021,"Block Group 1, Census Tract 4616.02, Fairfax County, Virginia",2619,326,2619,326,922,283,363,112,296,100,67,69,350,114,143,84,123,79,20,31,0,12,0,12,17,33,49,77,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1697,299,1309,208,755,186,533,159,222,111,554,152,448,148,106,67,388,137,18,30,142,92,228,105,0,12,0,12,0,12
1500000US510594313001,"Block Group 1, Census Tract 4313, Fairfax County, Virginia",1005,195,1005,195,896,203,247,49,184,46,63,43,213,52,346,106,346,106,0,12,0,12,0,12,9,13,51,53,0,12,0,12,21,24,9,14,0,12,0,12,9,14,0,12,0,12,109,46,97,38,22,21,22,21,0,12,75,34,64,33,11,17,12,18,0,12,0,12,12,18,0,12,0,12,0,12
1500000US510594525021,"Block Group 1, Census Tract 4525.02, Fairfax County, Virginia",903,346,903,346,670,366,156,71,86,54,70,48,165,80,240,178,240,178,0,12,0,12,0,12,24,43,16,26,0,12,0,12,69,70,0,12,0,12,0,12,0,12,0,12,0,12,233,164,79,44,73,44,20,19,53,42,6,10,6,10,0,12,154,128,0,12,145,126,9,15,0,12,0,12,0,12
