"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36","COL37","COL38","COL39","COL40","COL41","COL42","COL43","COL44","COL45","COL46","COL47","COL48","COL49","COL50","COL51","COL52","COL53","COL54","COL55","COL56","COL57","COL58","COL59","COL60","COL61","COL62","COL63","COL64","COL65","COL66","COL67","COL68","COL69","COL70","COL71","COL72","COL73","COL74","COL75","COL76","COL77","COL78","COL79","COL80","COL81","COL82","COL83","COL84","COL85","COL86","COL87","COL88","COL89","COL90","COL91","COL92","COL93","COL94","COL95","COL96","COL97","COL98","COL99","COL100","COL101","COL102","COL103","COL104","COL105","COL106","COL107","COL108","COL109","COL110","COL111","COL112","COL113","COL114","COL115","COL116","COL117","COL118","COL119","COL120","COL121","COL122","COL123","COL124","COL125","COL126","COL127","COL128","COL129","COL130","COL131","COL132","COL133","COL134","COL135","COL136","COL137","COL138","COL139","COL140","COL141","COL142","COL143","COL144","COL145","COL146","COL147","COL148","COL149","COL150","COL151","COL152","COL153","COL154","COL155","COL156","COL157","COL158","COL159","COL160","COL161","COL162","COL163","COL164","COL165","COL166","COL167","COL168","COL169","COL170","COL171","COL172","COL173","COL174","COL175","COL176","COL177","COL178","COL179","COL180","COL181","COL182","COL183","COL184","COL185","COL186","COL187","COL188","COL189","COL190","COL191","COL192","COL193","COL194","COL195","COL196","COL197","COL198"
"9330287.01",3135.00,2130.00,1010.00,0.00,3135.00,1190.00,1950.00,3140.00,0.00,280.00,940.00,965.00,950.00,3140.00,1175.00,430.00,385.00,360.00,780.00,5.80,3140.00,3045.00,90.00,3140.00,2940.00,200.00,3135.00,30.00,815.00,815.00,540.00,65.00,285.00,595.00,3140.00,3010.00,125.00,3140.00,1685.00,1315.00,135.00,3135.00,60.00,420.00,680.00,795.00,705.00,350.00,125.00,0.00,3130.00,2050.00,1080.00,850.00,2130.00,66.40,27.10,1509.00,1502.00,752401.00,732911.00,1010.00,11.90,50.00,1349.00,1379.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330287.02",3765.00,3370.00,395.00,0.00,3765.00,490.00,3270.00,3765.00,0.00,75.00,360.00,1190.00,2140.00,3770.00,560.00,435.00,625.00,570.00,1580.00,7.40,3765.00,3685.00,80.00,3765.00,3670.00,100.00,3765.00,60.00,320.00,405.00,315.00,55.00,485.00,2125.00,3765.00,3695.00,70.00,3770.00,1655.00,1915.00,190.00,3765.00,35.00,540.00,1030.00,1065.00,760.00,250.00,75.00,15.00,3760.00,2675.00,1080.00,820.00,3370.00,77.90,27.30,2162.00,2139.00,947057.00,1043964.00,395.00,3.80,40.50,1227.00,1567.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330287.06",1595.00,970.00,630.00,0.00,1595.00,260.00,1335.00,1595.00,0.00,225.00,470.00,430.00,480.00,1595.00,620.00,230.00,155.00,205.00,375.00,5.80,1595.00,1565.00,25.00,1595.00,1530.00,65.00,1595.00,45.00,215.00,850.00,335.00,80.00,25.00,40.00,1595.00,1515.00,80.00,1595.00,955.00,560.00,80.00,1595.00,40.00,100.00,225.00,415.00,340.00,235.00,185.00,50.00,1585.00,1090.00,495.00,395.00,965.00,51.30,27.60,1072.00,1444.00,849288.00,881963.00,630.00,49.20,36.80,802.00,981.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330287.09",3185.00,1565.00,1620.00,0.00,3190.00,3050.00,140.00,3190.00,15.00,1055.00,1900.00,205.00,10.00,3185.00,2660.00,370.00,110.00,20.00,25.00,3.50,3190.00,2985.00,205.00,3190.00,2780.00,405.00,3190.00,0.00,100.00,330.00,390.00,130.00,780.00,1465.00,3185.00,3055.00,135.00,3185.00,2215.00,905.00,65.00,3185.00,280.00,680.00,650.00,570.00,415.00,360.00,160.00,75.00,3155.00,1515.00,1640.00,1090.00,1565.00,70.30,39.20,1287.00,1278.00,375360.00,406195.00,1625.00,8.30,64.20,1403.00,1354.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330287.1",825.00,755.00,70.00,0.00,820.00,135.00,690.00,820.00,0.00,15.00,30.00,205.00,580.00,825.00,55.00,95.00,100.00,60.00,505.00,8.30,825.00,805.00,20.00,825.00,795.00,30.00,825.00,0.00,0.00,60.00,705.00,55.00,10.00,0.00,820.00,785.00,45.00,825.00,355.00,415.00,55.00,825.00,0.00,20.00,145.00,250.00,230.00,135.00,40.00,0.00,820.00,565.00,260.00,210.00,755.00,63.80,30.50,1987.00,2008.00,1196655.00,1118114.00,65.00,0.00,50.00,1264.00,1399.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330287.11",1795.00,1425.00,365.00,0.00,1790.00,380.00,1415.00,1795.00,0.00,70.00,220.00,815.00,690.00,1795.00,315.00,245.00,280.00,250.00,705.00,7.10,1795.00,1730.00,60.00,1795.00,1720.00,70.00,1790.00,25.00,425.00,1125.00,195.00,10.00,10.00,10.00,1795.00,1710.00,80.00,1795.00,920.00,805.00,65.00,1795.00,0.00,115.00,360.00,475.00,460.00,270.00,80.00,30.00,1795.00,1350.00,445.00,360.00,1430.00,63.30,23.10,1514.00,1595.00,823481.00,837378.00,365.00,13.90,30.60,1318.00,1389.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330287.12",1370.00,1195.00,170.00,0.00,1370.00,535.00,835.00,1370.00,0.00,30.00,395.00,360.00,585.00,1370.00,385.00,170.00,180.00,180.00,460.00,6.70,1365.00,1340.00,35.00,1370.00,1320.00,50.00,1370.00,0.00,10.00,130.00,915.00,145.00,30.00,140.00,1370.00,1310.00,55.00,1365.00,695.00,650.00,25.00,1370.00,10.00,90.00,205.00,410.00,395.00,195.00,65.00,10.00,1370.00,910.00,460.00,340.00,1195.00,61.70,33.10,1627.00,1720.00,799290.00,926179.00,170.00,0.00,38.20,1387.00,1457.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330287.13",2845.00,2195.00,650.00,0.00,2845.00,1180.00,1665.00,2845.00,10.00,190.00,880.00,560.00,1205.00,2845.00,1035.00,385.00,340.00,295.00,785.00,6.20,2845.00,2760.00,85.00,2845.00,2650.00,195.00,2845.00,15.00,25.00,95.00,1235.00,445.00,795.00,245.00,2850.00,2760.00,85.00,2845.00,1665.00,1095.00,90.00,2845.00,50.00,340.00,550.00,890.00,620.00,285.00,100.00,15.00,2835.00,1645.00,1190.00,925.00,2195.00,72.20,39.50,1737.00,1773.00,848052.00,900075.00,650.00,5.40,49.20,1405.00,1422.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330287.14",1440.00,1275.00,165.00,0.00,1445.00,220.00,1225.00,1445.00,0.00,40.00,155.00,325.00,920.00,1440.00,175.00,185.00,190.00,220.00,680.00,7.60,1440.00,1410.00,30.00,1440.00,1405.00,40.00,1445.00,10.00,10.00,55.00,915.00,355.00,90.00,15.00,1440.00,1415.00,30.00,1445.00,715.00,665.00,55.00,1440.00,0.00,65.00,280.00,505.00,345.00,185.00,55.00,0.00,1435.00,985.00,450.00,360.00,1275.00,66.30,29.50,1853.00,2009.00,1001999.00,1099059.00,165.00,0.00,46.90,1000.00,1345.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330287.15",1645.00,1320.00,320.00,0.00,1645.00,995.00,650.00,1645.00,10.00,385.00,595.00,345.00,310.00,1645.00,810.00,270.00,165.00,135.00,270.00,5.20,1645.00,1590.00,60.00,1645.00,1555.00,90.00,1645.00,0.00,85.00,600.00,855.00,60.00,20.00,15.00,1645.00,1600.00,50.00,1645.00,1060.00,560.00,25.00,1645.00,15.00,175.00,260.00,375.00,355.00,250.00,130.00,85.00,1645.00,1185.00,460.00,380.00,1325.00,58.10,22.30,1055.00,1247.00,349955.00,547880.00,325.00,29.70,51.60,1186.00,1186.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330287.16",2005.00,1605.00,400.00,0.00,2010.00,2000.00,10.00,2010.00,0.00,475.00,1370.00,155.00,0.00,2010.00,1450.00,325.00,120.00,70.00,40.00,4.00,2010.00,1895.00,110.00,2010.00,1780.00,230.00,2005.00,10.00,35.00,120.00,1425.00,115.00,235.00,70.00,2010.00,1850.00,155.00,2005.00,1395.00,570.00,45.00,2005.00,55.00,260.00,290.00,365.00,310.00,355.00,235.00,135.00,1995.00,1245.00,750.00,595.00,1605.00,51.70,31.80,977.00,1070.00,348570.00,353115.00,400.00,0.00,61.20,1245.00,1253.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330290.02",4265.00,2925.00,1345.00,0.00,4265.00,3190.00,1075.00,4265.00,15.00,1285.00,2345.00,460.00,165.00,4270.00,2800.00,780.00,375.00,165.00,145.00,4.20,4265.00,4145.00,125.00,4265.00,3950.00,315.00,4270.00,135.00,635.00,330.00,1450.00,185.00,990.00,545.00,4270.00,3965.00,300.00,4265.00,2935.00,1255.00,75.00,4265.00,70.00,845.00,920.00,905.00,700.00,420.00,310.00,95.00,4255.00,2910.00,1350.00,1135.00,2925.00,77.60,23.90,1269.00,1229.00,289604.00,317086.00,1345.00,23.80,48.30,1090.00,1149.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330290.04",2505.00,2330.00,170.00,0.00,2505.00,555.00,1950.00,2505.00,0.00,55.00,135.00,1180.00,1130.00,2505.00,220.00,260.00,350.00,500.00,1180.00,7.80,2505.00,2480.00,25.00,2505.00,2455.00,50.00,2505.00,0.00,55.00,1010.00,1085.00,255.00,50.00,45.00,2505.00,2420.00,85.00,2500.00,1145.00,1290.00,65.00,2500.00,20.00,130.00,380.00,695.00,705.00,380.00,160.00,30.00,2505.00,2110.00,390.00,330.00,2330.00,58.40,14.40,1461.00,1531.00,802374.00,832733.00,175.00,0.00,31.40,1001.00,1196.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330290.05",1090.00,870.00,220.00,0.00,1095.00,50.00,1040.00,1090.00,0.00,60.00,95.00,400.00,535.00,1090.00,165.00,100.00,150.00,130.00,545.00,7.30,1090.00,1080.00,15.00,1090.00,1065.00,30.00,1090.00,80.00,405.00,340.00,195.00,30.00,25.00,10.00,1095.00,1025.00,65.00,1095.00,485.00,565.00,45.00,1095.00,10.00,100.00,215.00,335.00,235.00,150.00,40.00,10.00,1090.00,875.00,215.00,200.00,870.00,71.80,16.70,1670.00,1626.00,781206.00,742851.00,220.00,0.00,34.10,1203.00,1312.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330290.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330290.07",2180.00,1655.00,530.00,0.00,2180.00,120.00,2055.00,2180.00,0.00,155.00,225.00,855.00,935.00,2180.00,340.00,240.00,370.00,310.00,915.00,7.00,2180.00,2135.00,45.00,2180.00,2100.00,85.00,2180.00,245.00,1090.00,240.00,480.00,50.00,35.00,30.00,2180.00,2035.00,145.00,2180.00,1030.00,1080.00,70.00,2180.00,30.00,195.00,425.00,565.00,570.00,240.00,120.00,25.00,2180.00,1630.00,550.00,500.00,1650.00,71.50,22.40,1743.00,1695.00,752101.00,714631.00,530.00,18.90,34.30,904.00,1050.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330291.01",3090.00,2030.00,1055.00,0.00,3090.00,900.00,2185.00,3090.00,20.00,550.00,1010.00,720.00,790.00,3085.00,1240.00,475.00,365.00,315.00,695.00,5.50,3090.00,2980.00,105.00,3090.00,2875.00,215.00,3090.00,330.00,1010.00,425.00,580.00,225.00,215.00,300.00,3090.00,2930.00,155.00,3085.00,1865.00,1105.00,115.00,3085.00,65.00,360.00,640.00,725.00,690.00,375.00,180.00,60.00,3085.00,2160.00,930.00,835.00,2030.00,70.40,22.90,1394.00,1432.00,552753.00,589548.00,1055.00,25.10,43.60,909.00,993.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330291.02",2955.00,2155.00,795.00,0.00,2950.00,595.00,2355.00,2955.00,0.00,280.00,710.00,975.00,985.00,2955.00,840.00,375.00,440.00,360.00,940.00,6.30,2950.00,2840.00,110.00,2950.00,2730.00,225.00,2955.00,315.00,1390.00,340.00,480.00,120.00,205.00,100.00,2955.00,2775.00,180.00,2955.00,1520.00,1265.00,170.00,2950.00,55.00,370.00,590.00,760.00,635.00,290.00,195.00,50.00,2950.00,2170.00,780.00,680.00,2150.00,72.20,23.00,1571.00,1591.00,699683.00,671218.00,800.00,7.50,35.80,1117.00,1207.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330292.01",1795.00,1565.00,235.00,0.00,1795.00,40.00,1760.00,1795.00,0.00,55.00,185.00,775.00,790.00,1800.00,195.00,140.00,290.00,325.00,845.00,7.40,1800.00,1790.00,10.00,1800.00,1740.00,60.00,1800.00,45.00,785.00,685.00,235.00,25.00,20.00,15.00,1800.00,1720.00,75.00,1800.00,720.00,1000.00,80.00,1795.00,10.00,105.00,415.00,455.00,470.00,240.00,95.00,0.00,1800.00,1430.00,370.00,315.00,1565.00,66.10,17.90,1582.00,1540.00,802378.00,796770.00,240.00,0.00,35.40,1201.00,1315.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330292.03",2070.00,1635.00,430.00,0.00,2070.00,170.00,1905.00,2070.00,0.00,95.00,180.00,935.00,860.00,2070.00,320.00,320.00,365.00,320.00,745.00,6.80,2070.00,2030.00,45.00,2070.00,1995.00,80.00,2070.00,55.00,655.00,180.00,675.00,290.00,210.00,10.00,2070.00,1990.00,80.00,2070.00,1015.00,945.00,110.00,2070.00,10.00,175.00,460.00,615.00,445.00,250.00,105.00,10.00,2070.00,1620.00,450.00,400.00,1635.00,70.40,17.40,1654.00,1613.00,799438.00,756882.00,435.00,25.60,37.90,1176.00,1208.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330292.04",1805.00,1570.00,230.00,0.00,1805.00,310.00,1490.00,1805.00,15.00,80.00,465.00,695.00,550.00,1805.00,355.00,295.00,295.00,295.00,565.00,6.50,1800.00,1780.00,20.00,1800.00,1745.00,55.00,1805.00,95.00,465.00,205.00,360.00,85.00,180.00,420.00,1805.00,1720.00,85.00,1800.00,870.00,850.00,75.00,1800.00,20.00,325.00,360.00,480.00,315.00,190.00,85.00,25.00,1770.00,1335.00,435.00,385.00,1545.00,73.80,24.40,1694.00,1630.00,680305.00,683157.00,225.00,0.00,26.70,1414.00,1388.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330400.04",2265.00,1985.00,280.00,0.00,2260.00,115.00,2150.00,2265.00,10.00,45.00,110.00,795.00,1305.00,2265.00,150.00,240.00,250.00,360.00,1275.00,8.00,2265.00,2235.00,30.00,2260.00,2220.00,45.00,2265.00,125.00,230.00,155.00,215.00,720.00,550.00,260.00,2265.00,2180.00,80.00,2265.00,985.00,1215.00,70.00,2265.00,20.00,310.00,485.00,670.00,445.00,235.00,75.00,25.00,2245.00,1705.00,540.00,490.00,1965.00,78.40,21.90,2014.00,1930.00,672978.00,724709.00,280.00,0.00,39.30,1534.00,1417.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330400.05",2395.00,2165.00,230.00,0.00,2400.00,470.00,1925.00,2400.00,10.00,55.00,210.00,1070.00,1060.00,2395.00,235.00,345.00,450.00,305.00,1060.00,7.50,2395.00,2375.00,20.00,2395.00,2335.00,60.00,2395.00,65.00,105.00,275.00,915.00,370.00,320.00,345.00,2395.00,2355.00,40.00,2395.00,1220.00,1110.00,65.00,2400.00,20.00,335.00,490.00,730.00,465.00,220.00,105.00,15.00,2390.00,1845.00,540.00,485.00,2165.00,79.90,21.10,1742.00,1682.00,519044.00,558203.00,230.00,15.20,37.00,1180.00,1207.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330400.06",1405.00,1240.00,170.00,0.00,1405.00,140.00,1265.00,1410.00,0.00,40.00,140.00,420.00,805.00,1405.00,165.00,150.00,135.00,160.00,800.00,7.90,1405.00,1380.00,30.00,1405.00,1365.00,35.00,1405.00,30.00,30.00,90.00,555.00,335.00,185.00,185.00,1405.00,1390.00,15.00,1405.00,600.00,725.00,80.00,1405.00,20.00,150.00,315.00,415.00,280.00,145.00,70.00,10.00,1410.00,1110.00,295.00,255.00,1240.00,80.60,20.20,1976.00,1846.00,647757.00,617771.00,170.00,0.00,29.40,1146.00,1331.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330400.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330400.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330400.09",1725.00,1525.00,200.00,0.00,1725.00,0.00,1720.00,1725.00,0.00,40.00,205.00,605.00,870.00,1725.00,145.00,155.00,255.00,235.00,940.00,8.00,1725.00,1720.00,10.00,1725.00,1690.00,35.00,1725.00,350.00,495.00,150.00,130.00,35.00,265.00,300.00,1725.00,1660.00,65.00,1725.00,820.00,830.00,80.00,1725.00,0.00,175.00,335.00,380.00,420.00,290.00,100.00,20.00,1635.00,1240.00,395.00,310.00,1435.00,69.20,21.00,1820.00,1800.00,782147.00,846591.00,200.00,0.00,45.00,1218.00,1398.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330401.01",1305.00,740.00,565.00,0.00,1310.00,295.00,1010.00,1305.00,30.00,295.00,375.00,365.00,245.00,1305.00,535.00,195.00,185.00,125.00,270.00,5.50,1305.00,1300.00,10.00,1305.00,1245.00,60.00,1305.00,280.00,430.00,175.00,195.00,55.00,105.00,65.00,1310.00,1205.00,100.00,1310.00,805.00,435.00,65.00,1305.00,45.00,170.00,210.00,255.00,290.00,195.00,130.00,20.00,1305.00,905.00,400.00,350.00,740.00,68.20,20.90,1392.00,1403.00,500158.00,499025.00,565.00,26.30,43.90,910.00,925.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330401.02",3825.00,2520.00,1305.00,0.00,3830.00,2120.00,1705.00,3830.00,10.00,1100.00,1435.00,925.00,360.00,3825.00,1715.00,745.00,480.00,360.00,525.00,5.10,3825.00,3775.00,45.00,3825.00,3585.00,245.00,3830.00,215.00,860.00,805.00,1155.00,240.00,225.00,325.00,3825.00,3605.00,225.00,3825.00,2515.00,1235.00,70.00,3830.00,55.00,485.00,515.00,685.00,760.00,695.00,500.00,130.00,3825.00,2510.00,1310.00,1170.00,2520.00,65.20,24.70,1101.00,1208.00,300867.00,347089.00,1310.00,11.50,53.10,839.00,931.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330402.02",1955.00,1630.00,325.00,0.00,1955.00,440.00,1520.00,1955.00,15.00,135.00,415.00,725.00,665.00,1955.00,380.00,250.00,330.00,275.00,725.00,6.90,1955.00,1940.00,15.00,1955.00,1890.00,65.00,1955.00,235.00,610.00,470.00,365.00,75.00,170.00,35.00,1955.00,1860.00,95.00,1955.00,1030.00,885.00,40.00,1955.00,15.00,230.00,330.00,485.00,430.00,250.00,160.00,55.00,1950.00,1525.00,425.00,380.00,1625.00,66.90,21.50,1434.00,1446.00,552460.00,566265.00,325.00,17.20,25.00,1030.00,1120.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330402.03",2330.00,1375.00,950.00,0.00,2330.00,965.00,1370.00,2330.00,10.00,565.00,1000.00,350.00,400.00,2330.00,1070.00,475.00,245.00,165.00,380.00,5.20,2330.00,2310.00,15.00,2330.00,2195.00,130.00,2330.00,165.00,635.00,490.00,445.00,105.00,300.00,190.00,2330.00,2130.00,205.00,2330.00,1580.00,705.00,35.00,2330.00,95.00,325.00,335.00,385.00,410.00,295.00,285.00,195.00,2320.00,1615.00,705.00,660.00,1375.00,60.40,20.00,983.00,1160.00,349540.00,401452.00,955.00,18.80,46.00,903.00,925.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330402.04",1500.00,1200.00,305.00,0.00,1500.00,150.00,1350.00,1500.00,0.00,100.00,235.00,595.00,570.00,1500.00,240.00,180.00,235.00,175.00,675.00,7.10,1500.00,1490.00,0.00,1500.00,1470.00,35.00,1500.00,85.00,375.00,430.00,330.00,95.00,135.00,40.00,1500.00,1435.00,65.00,1500.00,760.00,680.00,55.00,1500.00,35.00,165.00,215.00,435.00,325.00,195.00,95.00,35.00,1485.00,1125.00,365.00,305.00,1190.00,68.60,20.20,1530.00,1472.00,598285.00,568563.00,305.00,6.60,41.70,1082.00,1244.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
