"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8"
"59153607",215.00,150.00,55.00,90.00,15.00,50.00,35.00,10.00
"59153608",215.00,130.00,80.00,50.00,10.00,75.00,65.00,10.00
"59153609",435.00,345.00,220.00,125.00,5.00,90.00,80.00,5.00
"59153610",190.00,135.00,80.00,60.00,0.00,55.00,55.00,0.00
"59153611",230.00,190.00,65.00,125.00,5.00,35.00,35.00,0.00
"59153612",195.00,170.00,65.00,110.00,0.00,20.00,20.00,0.00
"59153613",275.00,230.00,85.00,145.00,5.00,45.00,40.00,0.00
"59153614",185.00,125.00,60.00,65.00,0.00,60.00,50.00,5.00
"59153615",250.00,135.00,70.00,65.00,0.00,110.00,105.00,5.00
"59153616",400.00,205.00,120.00,90.00,15.00,175.00,160.00,15.00
"59153617",170.00,105.00,45.00,65.00,20.00,45.00,35.00,10.00
"59153618",210.00,130.00,55.00,70.00,5.00,70.00,60.00,15.00
"59153619",250.00,205.00,45.00,160.00,25.00,15.00,15.00,5.00
"59153620",355.00,300.00,70.00,225.00,30.00,30.00,25.00,5.00
"59153621",225.00,175.00,60.00,125.00,25.00,25.00,20.00,5.00
"59153622",175.00,125.00,30.00,100.00,35.00,15.00,15.00,0.00
"59153623",170.00,125.00,45.00,80.00,30.00,25.00,15.00,5.00
"59153624",150.00,105.00,25.00,80.00,20.00,25.00,20.00,0.00
"59153625",180.00,125.00,25.00,100.00,25.00,35.00,25.00,10.00
"59153626",195.00,150.00,35.00,110.00,30.00,20.00,15.00,0.00
"59153627",135.00,80.00,30.00,45.00,15.00,45.00,40.00,0.00
"59153628",185.00,140.00,50.00,90.00,15.00,35.00,30.00,0.00
"59153629",220.00,165.00,55.00,110.00,20.00,40.00,30.00,5.00
"59153630",150.00,100.00,35.00,65.00,15.00,35.00,30.00,0.00
"59153631",270.00,190.00,50.00,145.00,20.00,55.00,50.00,5.00
"59153632",745.00,580.00,110.00,465.00,30.00,130.00,105.00,25.00
"59153633",245.00,175.00,55.00,120.00,20.00,50.00,35.00,15.00
"59153634",200.00,135.00,45.00,90.00,15.00,50.00,35.00,10.00
"59153635",140.00,100.00,40.00,55.00,10.00,35.00,30.00,5.00
"59153636",180.00,130.00,35.00,95.00,15.00,30.00,20.00,10.00
"59153637",150.00,105.00,30.00,80.00,10.00,30.00,25.00,0.00
"59153638",145.00,110.00,25.00,85.00,15.00,25.00,25.00,0.00
"59153639",185.00,130.00,35.00,100.00,15.00,35.00,25.00,10.00
"59153640",155.00,110.00,25.00,90.00,10.00,30.00,25.00,10.00
"59153641",155.00,100.00,30.00,65.00,20.00,30.00,25.00,10.00
"59153642",210.00,130.00,40.00,90.00,15.00,60.00,50.00,15.00
"59153643",440.00,300.00,100.00,200.00,10.00,130.00,100.00,30.00
"59153644",780.00,470.00,185.00,285.00,10.00,300.00,245.00,50.00
"59153645",1165.00,695.00,250.00,450.00,25.00,440.00,350.00,90.00
"59153646",280.00,115.00,60.00,55.00,5.00,160.00,150.00,15.00
"59153647",165.00,100.00,25.00,75.00,5.00,60.00,40.00,20.00
"59153648",485.00,260.00,150.00,110.00,5.00,220.00,185.00,35.00
"59153649",295.00,185.00,80.00,105.00,5.00,105.00,95.00,5.00
"59153650",170.00,130.00,30.00,95.00,10.00,35.00,20.00,5.00
"59153651",235.00,120.00,45.00,70.00,0.00,115.00,90.00,25.00
"59153652",200.00,155.00,50.00,100.00,10.00,40.00,35.00,5.00
"59153653",800.00,510.00,225.00,285.00,15.00,270.00,240.00,35.00
"59153654",600.00,395.00,220.00,180.00,10.00,190.00,170.00,25.00
"59153655",955.00,615.00,270.00,340.00,10.00,330.00,290.00,35.00
"59153656",185.00,130.00,35.00,95.00,5.00,50.00,35.00,15.00
"59153657",1600.00,855.00,580.00,275.00,5.00,740.00,680.00,60.00
"59153658",375.00,220.00,75.00,150.00,0.00,155.00,125.00,25.00
"59153659",385.00,210.00,85.00,125.00,10.00,170.00,135.00,30.00
"59153660",590.00,345.00,225.00,125.00,0.00,245.00,210.00,30.00
"59153661",310.00,175.00,95.00,75.00,5.00,130.00,120.00,10.00
"59153662",1375.00,635.00,365.00,270.00,10.00,730.00,460.00,270.00
"59153663",360.00,255.00,135.00,120.00,10.00,100.00,85.00,10.00
"59153664",100.00,70.00,30.00,45.00,5.00,25.00,20.00,5.00
"59153665",445.00,315.00,145.00,175.00,10.00,120.00,105.00,15.00
"59153666",385.00,290.00,150.00,135.00,5.00,95.00,90.00,5.00
"59153667",205.00,160.00,85.00,75.00,0.00,45.00,40.00,5.00
"59153668",245.00,75.00,55.00,20.00,0.00,175.00,145.00,25.00
"59153669",240.00,40.00,35.00,10.00,0.00,195.00,165.00,25.00
"59153670",460.00,155.00,115.00,35.00,0.00,300.00,255.00,50.00
"59153671",285.00,75.00,60.00,15.00,0.00,210.00,170.00,40.00
"59153672",425.00,135.00,115.00,25.00,0.00,285.00,215.00,65.00
"59153673",425.00,135.00,100.00,30.00,0.00,290.00,230.00,60.00
"59153674",400.00,150.00,125.00,25.00,5.00,240.00,205.00,40.00
"59153675",495.00,140.00,120.00,25.00,0.00,350.00,300.00,55.00
"59153676",560.00,185.00,150.00,35.00,0.00,375.00,330.00,45.00
"59153677",260.00,85.00,60.00,25.00,0.00,175.00,135.00,40.00
"59153678",405.00,110.00,75.00,35.00,0.00,295.00,255.00,45.00
"59153679",465.00,120.00,65.00,50.00,0.00,345.00,315.00,25.00
"59153680",545.00,120.00,100.00,20.00,0.00,420.00,370.00,55.00
"59153681",625.00,235.00,185.00,50.00,0.00,390.00,340.00,50.00
"59153682",490.00,120.00,95.00,35.00,0.00,365.00,290.00,80.00
"59153683",780.00,330.00,215.00,115.00,0.00,455.00,380.00,75.00
"59153684",510.00,155.00,110.00,45.00,0.00,355.00,295.00,60.00
"59153685",285.00,165.00,125.00,35.00,0.00,120.00,115.00,5.00
"59153686",475.00,250.00,125.00,120.00,0.00,225.00,205.00,20.00
"59153687",345.00,185.00,130.00,55.00,0.00,150.00,140.00,15.00
"59153688",375.00,185.00,80.00,100.00,0.00,185.00,180.00,10.00
"59153689",360.00,200.00,85.00,115.00,5.00,155.00,150.00,10.00
"59153690",225.00,150.00,80.00,70.00,0.00,75.00,70.00,5.00
"59153691",330.00,105.00,60.00,45.00,0.00,225.00,200.00,25.00
"59153692",755.00,425.00,240.00,180.00,5.00,325.00,305.00,20.00
"59153693",140.00,95.00,20.00,75.00,15.00,35.00,20.00,15.00
"59153694",165.00,145.00,50.00,90.00,5.00,15.00,15.00,5.00
"59153695",1705.00,760.00,300.00,460.00,5.00,935.00,620.00,315.00
"59153696",320.00,260.00,75.00,180.00,0.00,60.00,60.00,5.00
"59153697",685.00,540.00,130.00,415.00,5.00,135.00,115.00,20.00
"59153698",200.00,170.00,40.00,130.00,5.00,30.00,25.00,5.00
"59153699",190.00,160.00,55.00,100.00,5.00,30.00,25.00,5.00
"59153700",125.00,100.00,40.00,55.00,5.00,20.00,15.00,0.00
"59153701",810.00,450.00,210.00,240.00,15.00,345.00,300.00,45.00
"59153702",375.00,245.00,85.00,160.00,20.00,105.00,95.00,10.00
"59153703",1120.00,770.00,235.00,535.00,50.00,295.00,255.00,40.00
"59153704",265.00,180.00,45.00,135.00,25.00,55.00,40.00,20.00
"59153705",270.00,220.00,65.00,160.00,25.00,20.00,20.00,0.00
"59153706",330.00,255.00,70.00,185.00,20.00,55.00,45.00,10.00
"59153707",290.00,235.00,70.00,165.00,10.00,40.00,30.00,5.00
"59153708",325.00,270.00,65.00,205.00,15.00,40.00,35.00,10.00
"59153709",315.00,255.00,50.00,205.00,20.00,45.00,30.00,15.00
"59153710",145.00,110.00,30.00,80.00,10.00,20.00,10.00,5.00
"59153711",155.00,115.00,20.00,95.00,20.00,20.00,15.00,5.00
"59153712",140.00,110.00,20.00,90.00,15.00,20.00,15.00,0.00
"59153713",215.00,165.00,35.00,130.00,25.00,25.00,20.00,5.00
"59153714",195.00,155.00,20.00,130.00,30.00,15.00,15.00,0.00
"59153715",480.00,365.00,75.00,285.00,30.00,95.00,80.00,15.00
"59153716",470.00,315.00,105.00,215.00,15.00,135.00,120.00,15.00
"59153717",315.00,180.00,75.00,100.00,0.00,135.00,125.00,10.00
"59153718",155.00,105.00,30.00,75.00,25.00,25.00,25.00,5.00
"59153719",135.00,100.00,25.00,75.00,15.00,20.00,10.00,10.00
"59153720",140.00,95.00,20.00,70.00,20.00,20.00,15.00,5.00
"59153721",330.00,260.00,70.00,190.00,25.00,50.00,40.00,10.00
"59153722",130.00,90.00,35.00,55.00,5.00,30.00,25.00,5.00
"59153723",115.00,80.00,30.00,50.00,5.00,30.00,20.00,5.00
"59153724",140.00,110.00,50.00,65.00,5.00,25.00,20.00,0.00
"59153725",135.00,95.00,40.00,50.00,15.00,30.00,20.00,5.00
"59153726",1030.00,720.00,230.00,485.00,50.00,265.00,205.00,55.00
"59153728",2015.00,1340.00,510.00,830.00,25.00,645.00,585.00,65.00
"59153729",1000.00,795.00,175.00,620.00,40.00,165.00,145.00,25.00
"59153730",985.00,690.00,240.00,450.00,30.00,270.00,230.00,40.00
"59153731",45.00,30.00,15.00,20.00,5.00,10.00,5.00,0.00
"59153732",,,,,,,,
"59153733",370.00,280.00,95.00,185.00,45.00,50.00,40.00,10.00
"59153734",205.00,165.00,30.00,140.00,25.00,10.00,15.00,0.00
"59153735",1285.00,740.00,115.00,630.00,245.00,295.00,235.00,60.00
"59153736",650.00,420.00,75.00,345.00,105.00,120.00,95.00,25.00
"59153737",350.00,205.00,70.00,135.00,50.00,105.00,95.00,10.00
"59153738",455.00,255.00,40.00,215.00,60.00,140.00,120.00,15.00
"59153739",295.00,175.00,25.00,145.00,60.00,60.00,45.00,20.00
"59153740",1085.00,840.00,225.00,610.00,50.00,190.00,170.00,25.00
"59153741",550.00,430.00,85.00,350.00,70.00,55.00,45.00,15.00
"59153742",255.00,195.00,25.00,165.00,30.00,30.00,25.00,5.00
"59153743",130.00,115.00,20.00,100.00,10.00,10.00,5.00,0.00
"59153744",660.00,545.00,150.00,400.00,45.00,65.00,50.00,15.00
"59153745",170.00,140.00,70.00,75.00,10.00,20.00,20.00,0.00
"59153746",160.00,120.00,50.00,65.00,5.00,35.00,30.00,5.00
"59153747",165.00,135.00,60.00,75.00,5.00,25.00,25.00,0.00
"59153748",185.00,140.00,50.00,95.00,10.00,40.00,30.00,10.00
"59153749",160.00,115.00,60.00,55.00,5.00,40.00,30.00,10.00
"59153750",,,,,,,,
"59153751",225.00,155.00,85.00,75.00,15.00,50.00,40.00,5.00
"59153752",,,,,,,,
"59153754",30.00,25.00,5.00,20.00,0.00,5.00,0.00,5.00
"59153756",175.00,135.00,70.00,60.00,5.00,45.00,40.00,5.00
"59153757",205.00,155.00,60.00,95.00,5.00,40.00,35.00,5.00
"59153758",240.00,185.00,80.00,105.00,10.00,45.00,40.00,5.00
"59153762",205.00,145.00,75.00,70.00,15.00,45.00,40.00,5.00
"59153763",140.00,115.00,50.00,60.00,15.00,15.00,10.00,5.00
"59153764",205.00,155.00,70.00,80.00,15.00,35.00,35.00,5.00
"59153765",140.00,95.00,35.00,65.00,10.00,30.00,30.00,5.00
"59153766",165.00,115.00,50.00,65.00,15.00,40.00,30.00,10.00
"59153767",165.00,115.00,35.00,80.00,10.00,40.00,30.00,5.00
"59153768",180.00,135.00,65.00,70.00,10.00,30.00,30.00,5.00
"59153769",170.00,115.00,55.00,65.00,10.00,35.00,30.00,10.00
"59153770",165.00,110.00,45.00,65.00,15.00,45.00,40.00,5.00
"59153771",290.00,150.00,90.00,60.00,5.00,135.00,110.00,25.00
"59153772",195.00,135.00,70.00,65.00,20.00,40.00,35.00,5.00
"59153773",170.00,130.00,70.00,60.00,10.00,30.00,30.00,0.00
"59153774",145.00,100.00,60.00,45.00,10.00,35.00,25.00,10.00
"59153775",170.00,115.00,50.00,60.00,15.00,45.00,40.00,5.00
"59153776",155.00,105.00,35.00,65.00,5.00,40.00,35.00,10.00
"59153777",200.00,130.00,60.00,70.00,15.00,55.00,55.00,5.00
"59153778",350.00,275.00,120.00,160.00,20.00,50.00,40.00,15.00
"59153779",185.00,135.00,70.00,70.00,10.00,45.00,40.00,5.00
"59153780",185.00,130.00,70.00,60.00,15.00,45.00,35.00,5.00
"59153781",155.00,115.00,60.00,55.00,15.00,30.00,30.00,0.00
"59153782",170.00,135.00,70.00,65.00,5.00,35.00,30.00,5.00
"59153783",170.00,125.00,60.00,65.00,5.00,40.00,35.00,10.00
"59153784",200.00,140.00,65.00,75.00,15.00,50.00,45.00,5.00
"59153785",155.00,100.00,45.00,55.00,10.00,45.00,40.00,10.00
"59153786",180.00,130.00,55.00,70.00,15.00,40.00,35.00,5.00
"59153788",185.00,135.00,40.00,95.00,15.00,30.00,30.00,5.00
"59153789",140.00,105.00,25.00,80.00,10.00,25.00,25.00,0.00
"59153790",115.00,100.00,30.00,70.00,5.00,15.00,10.00,0.00
"59153791",80.00,60.00,25.00,35.00,5.00,20.00,10.00,5.00
"59153792",170.00,125.00,35.00,90.00,15.00,30.00,30.00,0.00
"59153794",540.00,285.00,130.00,150.00,0.00,255.00,240.00,15.00
"59153795",395.00,240.00,135.00,105.00,5.00,155.00,150.00,0.00
"59153796",285.00,245.00,70.00,175.00,5.00,40.00,35.00,5.00
"59153797",790.00,345.00,195.00,155.00,0.00,445.00,425.00,15.00
"59153798",455.00,310.00,140.00,175.00,10.00,130.00,120.00,10.00
"59153799",95.00,60.00,20.00,40.00,10.00,20.00,15.00,5.00
"59153800",130.00,95.00,35.00,60.00,15.00,20.00,20.00,5.00
"59153801",105.00,85.00,30.00,55.00,10.00,15.00,10.00,5.00
"59153805",220.00,150.00,45.00,105.00,25.00,40.00,30.00,15.00
"59153806",170.00,115.00,30.00,85.00,15.00,40.00,30.00,5.00
"59153807",115.00,80.00,20.00,60.00,20.00,20.00,20.00,5.00
"59153809",255.00,160.00,50.00,110.00,40.00,55.00,35.00,20.00
"59153810",105.00,85.00,20.00,65.00,0.00,20.00,15.00,5.00
"59153812",160.00,125.00,40.00,85.00,10.00,30.00,25.00,10.00
"59153814",120.00,75.00,15.00,60.00,10.00,35.00,25.00,5.00
"59153815",235.00,165.00,50.00,110.00,10.00,60.00,50.00,10.00
"59153816",140.00,95.00,35.00,55.00,10.00,35.00,25.00,10.00
"59153818",270.00,180.00,60.00,125.00,10.00,75.00,50.00,25.00
"59153821",165.00,90.00,35.00,60.00,10.00,60.00,35.00,30.00
"59153825",250.00,170.00,55.00,110.00,10.00,75.00,55.00,15.00
"59153826",190.00,135.00,45.00,85.00,5.00,50.00,35.00,15.00
"59153831",235.00,135.00,40.00,90.00,10.00,90.00,75.00,20.00
"59153832",1600.00,800.00,355.00,445.00,40.00,760.00,640.00,125.00
"59153833",180.00,130.00,90.00,40.00,0.00,50.00,50.00,0.00
"59153834",2020.00,1120.00,735.00,385.00,10.00,895.00,840.00,55.00
"59153835",190.00,80.00,60.00,20.00,0.00,110.00,95.00,15.00
"59153836",145.00,55.00,35.00,20.00,0.00,90.00,75.00,15.00
"59153838",220.00,85.00,60.00,30.00,5.00,130.00,105.00,25.00
"59153839",955.00,230.00,155.00,75.00,0.00,725.00,670.00,55.00
"59153843",1345.00,505.00,370.00,140.00,0.00,840.00,740.00,95.00
"59153845",1650.00,600.00,420.00,175.00,10.00,1045.00,870.00,175.00
"59153846",1315.00,425.00,315.00,115.00,5.00,890.00,795.00,95.00
"59153847",845.00,215.00,165.00,50.00,0.00,625.00,535.00,90.00
"59153849",495.00,155.00,115.00,40.00,0.00,340.00,305.00,40.00
"59153851",230.00,75.00,55.00,20.00,0.00,155.00,125.00,30.00
"59153852",705.00,215.00,175.00,45.00,5.00,485.00,430.00,60.00
"59153854",100.00,65.00,35.00,30.00,15.00,20.00,20.00,5.00
"59153856",160.00,100.00,55.00,45.00,5.00,55.00,50.00,5.00
"59153857",1345.00,945.00,455.00,490.00,10.00,395.00,365.00,35.00
"59153858",495.00,390.00,90.00,305.00,55.00,50.00,45.00,10.00
"59153859",315.00,255.00,45.00,210.00,25.00,35.00,20.00,10.00
"59153860",175.00,135.00,45.00,95.00,5.00,30.00,25.00,10.00
"59153861",580.00,345.00,150.00,195.00,5.00,230.00,205.00,25.00
"59153862",160.00,125.00,35.00,90.00,10.00,20.00,15.00,5.00
"59153864",285.00,210.00,70.00,140.00,0.00,75.00,65.00,10.00
"59153865",1865.00,1485.00,500.00,985.00,45.00,325.00,275.00,55.00
"59153866",425.00,315.00,85.00,230.00,45.00,70.00,60.00,10.00
"59153867",230.00,185.00,50.00,135.00,15.00,25.00,25.00,0.00
"59153868",330.00,265.00,75.00,190.00,20.00,45.00,30.00,10.00
"59153869",115.00,95.00,15.00,75.00,5.00,15.00,10.00,5.00
"59153870",290.00,255.00,45.00,205.00,5.00,30.00,25.00,5.00
"59153871",115.00,90.00,20.00,70.00,10.00,20.00,10.00,0.00
"59153872",290.00,240.00,45.00,195.00,15.00,30.00,30.00,5.00
"59153873",280.00,220.00,70.00,155.00,10.00,55.00,45.00,10.00
"59153874",345.00,215.00,85.00,130.00,10.00,120.00,120.00,0.00
"59153875",75.00,65.00,10.00,55.00,5.00,5.00,5.00,5.00
"59153876",190.00,150.00,50.00,100.00,20.00,25.00,15.00,10.00
"59153877",155.00,125.00,60.00,65.00,10.00,20.00,20.00,0.00
"59153878",135.00,110.00,30.00,80.00,10.00,15.00,10.00,5.00
"59153879",100.00,75.00,25.00,45.00,10.00,15.00,15.00,5.00
"59153881",140.00,115.00,25.00,95.00,10.00,15.00,15.00,0.00
"59153882",550.00,395.00,210.00,190.00,15.00,145.00,135.00,10.00
"59153883",165.00,135.00,50.00,90.00,15.00,15.00,10.00,5.00
"59153885",105.00,80.00,30.00,50.00,5.00,25.00,20.00,5.00
"59153886",290.00,195.00,75.00,115.00,10.00,90.00,90.00,10.00
"59153887",245.00,165.00,45.00,125.00,10.00,70.00,60.00,10.00
"59153888",410.00,275.00,75.00,200.00,10.00,125.00,105.00,20.00
"59153889",175.00,140.00,35.00,105.00,5.00,25.00,25.00,0.00
"59153890",190.00,165.00,50.00,115.00,15.00,10.00,5.00,5.00
"59153891",170.00,150.00,30.00,120.00,5.00,20.00,15.00,0.00
"59153892",145.00,125.00,25.00,95.00,15.00,5.00,5.00,5.00
"59153893",195.00,110.00,25.00,85.00,35.00,50.00,35.00,10.00
"59153894",165.00,130.00,30.00,100.00,15.00,15.00,15.00,5.00
"59153895",170.00,120.00,50.00,70.00,20.00,20.00,20.00,5.00
"59153896",330.00,195.00,50.00,145.00,40.00,95.00,85.00,15.00
"59153897",265.00,145.00,25.00,125.00,55.00,60.00,50.00,10.00
"59153898",240.00,145.00,15.00,130.00,50.00,50.00,40.00,10.00
"59153899",210.00,130.00,25.00,110.00,45.00,30.00,25.00,5.00
"59153900",710.00,520.00,160.00,360.00,35.00,155.00,140.00,15.00
"59153901",510.00,405.00,125.00,280.00,10.00,100.00,95.00,5.00
"59153902",340.00,255.00,50.00,210.00,15.00,70.00,65.00,5.00
"59153903",250.00,190.00,55.00,135.00,10.00,50.00,45.00,5.00
"59153904",570.00,405.00,120.00,285.00,40.00,130.00,115.00,10.00
"59153905",190.00,150.00,35.00,120.00,25.00,20.00,10.00,5.00
"59153906",175.00,145.00,30.00,110.00,15.00,15.00,15.00,5.00
"59153907",130.00,110.00,25.00,90.00,15.00,5.00,5.00,0.00
"59153908",145.00,135.00,45.00,90.00,5.00,5.00,5.00,0.00
"59153909",340.00,300.00,85.00,215.00,10.00,25.00,25.00,5.00
"59153910",230.00,215.00,50.00,160.00,10.00,10.00,10.00,0.00
"59153911",295.00,190.00,40.00,155.00,50.00,55.00,50.00,5.00
"59153912",245.00,145.00,20.00,130.00,50.00,50.00,45.00,10.00
"59153913",220.00,130.00,15.00,120.00,40.00,40.00,30.00,10.00
"59153914",90.00,80.00,30.00,50.00,5.00,5.00,5.00,0.00
"59153915",375.00,295.00,50.00,245.00,30.00,50.00,30.00,20.00
"59153916",505.00,335.00,100.00,235.00,15.00,150.00,140.00,10.00
"59153917",360.00,275.00,75.00,200.00,10.00,70.00,60.00,10.00
"59153918",190.00,130.00,50.00,80.00,15.00,50.00,40.00,5.00
"59153919",240.00,160.00,45.00,115.00,35.00,45.00,40.00,10.00
"59153920",295.00,175.00,45.00,130.00,55.00,60.00,55.00,5.00
"59153921",375.00,265.00,110.00,165.00,25.00,80.00,70.00,10.00
"59153922",255.00,200.00,60.00,140.00,20.00,35.00,30.00,5.00
"59153923",235.00,160.00,35.00,125.00,30.00,45.00,35.00,10.00
"59153924",350.00,230.00,70.00,160.00,55.00,70.00,60.00,10.00
"59153925",370.00,305.00,120.00,175.00,20.00,45.00,40.00,5.00
"59153926",500.00,350.00,205.00,150.00,30.00,120.00,115.00,0.00
"59153927",345.00,280.00,170.00,110.00,5.00,55.00,55.00,0.00
"59153928",530.00,330.00,145.00,180.00,15.00,185.00,170.00,10.00
"59153929",300.00,235.00,70.00,160.00,0.00,65.00,65.00,5.00
"59153930",220.00,190.00,50.00,140.00,5.00,25.00,20.00,5.00
"59153931",465.00,375.00,100.00,275.00,10.00,75.00,65.00,10.00
"59153932",210.00,185.00,50.00,135.00,5.00,15.00,15.00,5.00
"59153935",230.00,205.00,80.00,120.00,10.00,15.00,15.00,0.00
"59153936",110.00,70.00,20.00,50.00,30.00,10.00,10.00,0.00
"59153937",140.00,105.00,35.00,75.00,25.00,10.00,10.00,5.00
"59153939",665.00,565.00,120.00,440.00,40.00,60.00,55.00,10.00
"59153940",125.00,95.00,25.00,65.00,10.00,25.00,20.00,5.00
"59153941",120.00,100.00,40.00,55.00,0.00,20.00,10.00,5.00
"59153942",535.00,395.00,200.00,200.00,5.00,135.00,120.00,15.00
"59153943",285.00,220.00,95.00,125.00,15.00,45.00,40.00,5.00
"59153944",105.00,75.00,35.00,40.00,10.00,25.00,25.00,5.00
"59153945",315.00,160.00,80.00,80.00,5.00,155.00,125.00,30.00
"59153946",245.00,190.00,40.00,150.00,25.00,30.00,20.00,10.00
"59153948",955.00,505.00,255.00,250.00,15.00,440.00,360.00,80.00
"59153949",1250.00,800.00,315.00,485.00,25.00,425.00,340.00,85.00
"59153950",215.00,170.00,55.00,120.00,15.00,25.00,20.00,0.00
"59153952",140.00,120.00,35.00,85.00,0.00,20.00,20.00,0.00
"59153953",240.00,175.00,55.00,120.00,5.00,60.00,55.00,10.00
"59153955",375.00,170.00,115.00,55.00,0.00,205.00,165.00,35.00
"59153956",665.00,170.00,110.00,55.00,0.00,495.00,435.00,55.00
"59153957",75.00,50.00,30.00,25.00,5.00,15.00,15.00,0.00
"59153958",155.00,105.00,40.00,70.00,0.00,50.00,45.00,5.00
"59153960",1985.00,1220.00,605.00,610.00,5.00,755.00,690.00,65.00
"59153961",365.00,195.00,100.00,95.00,0.00,170.00,150.00,15.00
"59153962",380.00,215.00,85.00,130.00,0.00,160.00,155.00,10.00
"59153963",200.00,130.00,40.00,90.00,0.00,70.00,60.00,10.00
"59153965",220.00,105.00,65.00,40.00,0.00,110.00,100.00,15.00
"59153966",115.00,85.00,35.00,50.00,5.00,25.00,20.00,5.00
"59153967",155.00,115.00,45.00,70.00,5.00,35.00,25.00,5.00
"59153968",305.00,110.00,40.00,70.00,0.00,195.00,180.00,20.00
"59153969",415.00,150.00,85.00,75.00,0.00,260.00,245.00,15.00
"59153970",805.00,455.00,300.00,155.00,5.00,345.00,325.00,15.00
"59153971",495.00,235.00,145.00,90.00,0.00,260.00,240.00,20.00
"59153972",195.00,105.00,60.00,40.00,5.00,95.00,85.00,10.00
"59153973",240.00,170.00,60.00,110.00,5.00,60.00,55.00,5.00
"59153974",245.00,195.00,40.00,155.00,20.00,30.00,25.00,5.00
"59153975",220.00,180.00,40.00,140.00,15.00,25.00,25.00,0.00
"59153976",555.00,450.00,105.00,345.00,30.00,80.00,60.00,20.00
"59153977",215.00,180.00,65.00,115.00,5.00,30.00,30.00,0.00
"59153978",255.00,220.00,80.00,140.00,15.00,20.00,15.00,0.00
"59153979",260.00,215.00,70.00,140.00,10.00,35.00,35.00,0.00
"59153980",675.00,510.00,110.00,400.00,10.00,150.00,120.00,25.00
"59153981",660.00,375.00,160.00,215.00,10.00,275.00,215.00,55.00
"59153982",530.00,475.00,90.00,385.00,20.00,40.00,30.00,5.00
"59153983",420.00,345.00,90.00,260.00,20.00,50.00,45.00,10.00
"59153984",970.00,800.00,270.00,530.00,40.00,130.00,115.00,15.00
"59153985",180.00,160.00,65.00,90.00,0.00,20.00,20.00,0.00
"59153986",725.00,370.00,250.00,120.00,5.00,350.00,320.00,35.00
"59153987",625.00,410.00,200.00,210.00,5.00,210.00,200.00,10.00
"59153988",540.00,260.00,110.00,150.00,0.00,280.00,255.00,25.00
"59153989",285.00,140.00,75.00,65.00,0.00,145.00,130.00,15.00
"59153990",410.00,195.00,110.00,80.00,0.00,215.00,205.00,15.00
"59153991",590.00,310.00,160.00,150.00,5.00,280.00,250.00,25.00
"59153992",510.00,215.00,150.00,65.00,0.00,295.00,280.00,10.00
"59153993",185.00,130.00,35.00,90.00,5.00,45.00,40.00,10.00
"59153994",360.00,165.00,110.00,50.00,5.00,200.00,180.00,20.00
"59153995",95.00,65.00,30.00,30.00,0.00,35.00,30.00,0.00
"59153996",390.00,230.00,85.00,145.00,5.00,155.00,150.00,10.00
"59153997",455.00,305.00,155.00,150.00,5.00,140.00,135.00,10.00
"59153998",290.00,245.00,65.00,180.00,15.00,30.00,25.00,5.00
"59153999",615.00,505.00,165.00,340.00,35.00,75.00,60.00,20.00
"59154000",930.00,450.00,285.00,170.00,0.00,475.00,400.00,75.00
"59154001",2595.00,1100.00,780.00,315.00,5.00,1490.00,1120.00,370.00
"59154002",595.00,395.00,225.00,175.00,5.00,200.00,175.00,20.00
"59154004",1060.00,575.00,355.00,225.00,0.00,475.00,460.00,20.00
"59154005",140.00,105.00,30.00,75.00,5.00,35.00,30.00,0.00
"59154006",265.00,215.00,55.00,165.00,0.00,50.00,35.00,10.00
"59154007",295.00,255.00,80.00,170.00,10.00,35.00,30.00,5.00
"59154008",150.00,130.00,25.00,105.00,5.00,10.00,10.00,5.00
